,회사명,거래소코드,회계년도,정상영업이익증가율,순이익증가율,매출액증가율,1주당순이익,부채비율,매출액정상영업이익률
89,(주)녹십자홀딩스,5250,2013,112.97821830223384,86.60739223460872,23.23395466365323,-543.0,1.378331692518472,3.247781518228704
90,(주)녹십자홀딩스,5250,2014,124.28262328837774,201.4224601485951,16.85735961250201,-539.0,-2.6613694711322893,3.5979472455294292
91,(주)녹십자홀딩스,5250,2015,50.46129477408255,60.3849475704219,6.7343509856389066,-693.0,-5.959805593300132,2.76202542601324
92,(주)녹십자홀딩스,5250,2016,41.31992443864535,18.538775251942894,3.546018478682953,-304.0,1.4943672592257542,1.4088450627848959
93,(주)녹십자홀딩스,5250,2017,13.270833131770758,-4.720211922742983,5.955172617570646,-488.0,0.9720462478771879,1.1406621574007634
94,(주)녹십자홀딩스,5250,2018,78.92179507340445,-225.1279183378427,-2.260196062733069,-377.0,4.8722896972927145,0.9470845863487325
95,(주)녹십자홀딩스,5250,2019,192.38338271791457,-152.15548616301612,7.147862104941212,158.0,2.802666670418816,2.4308785369535437
96,(주)녹십자홀딩스,5250,2020,556.9065951378733,72.63017318564869,3.899985887954612,-551.0,-2.634287746867642,4.949158578250599
97,(주)녹십자홀딩스,5250,2021,452.99544687318405,944.0966384104565,16.18202991682567,-317.0,-6.8096302434123,4.412259809302665
98,(주)녹십자홀딩스,5250,2022,354.45678260837025,-898.0658905017757,7.078204265951651,186.0,2.688259795258247,0.8203926972302789
99,(주)농심,4370,2007,5.389793200178812,10.232763791984798,7.980958544918735,-8730.0,-2.456200327057118,-0.326563893625357
100,(주)농심,4370,2008,-56.34624445390393,-69.62262232908859,7.369740937808225,797.0,2.03135316747413,-1.5914982833124371
101,(주)농심,4370,2009,-0.7206546867152266,-22.435645939122004,1.5123556358727246,5974.0,-3.6305402945689096,-0.35856854288240836
102,(주)농심,4370,2010,-28.384755458031268,19.83758588477876,-1.6381492383116536,4285.0,-3.434836517736727,-0.9866389835402609
103,(주)농심,4370,2011,4.3269186704795235,-29.571175427721112,-2.4347136376779965,3367.0,-3.621591310106318,-0.2289813139065453
104,(주)농심,4370,2012,85.1728564537795,86.70971908878731,6.714926136915506,5389.0,-9.517354290503782,0.597231473381644
105,(주)농심,4370,2013,24.541450992836783,96.03101593346122,2.304748022167379,-6447.0,-4.6896517074986335,-0.3072217655512941
106,(주)농심,4370,2014,55.04800911562667,24.841174614136264,-0.4618931229591466,-7196.0,-1.1479710454070755,-0.33656307138637276
107,(주)농심,4370,2015,55.134436559402914,-19.944494708203056,3.117653127487108,-10339.0,2.019490965541152,0.6847381256381642
108,(주)농심,4370,2016,83.28762112848467,55.637228332727545,3.889095176281186,-27404.0,-3.000709350956434,0.023578572800998288
109,(주)농심,4370,2017,71.68932378902772,83.63396918163524,6.598264978696706,-7894.0,0.5035136965972313,0.2823973518020564
110,(주)농심,4370,2018,236.0567348890323,157.09300869506654,6.243302082530708,-6872.0,-0.29152153885261356,0.03607555611789426
111,(주)농심,4370,2019,126.45373659251956,247.7761254941752,3.8226023061614525,-5827.0,1.5643043321606527,-0.09784156174073155
112,(주)농심,4370,2020,-29.15899896698687,-18.855472408099104,-2.476072716115496,-14691.0,-0.5078995261893198,-1.0500805777165896
113,(주)농심,4370,2021,68.52642048133195,38.81511239908631,3.870746666917234,-8167.0,-0.14229054170809263,0.2704017485763224
114,(주)농심,4370,2022,541.8455118258335,1.081588575581744,7.5174558189461465,-10499.0,-0.2967998839805901,0.27736032941408073
115,(주)대우건설,47040,2007,2.1671066101003547,18.47393294903282,-8.10377743565273,-710.0,-0.7434156293560221,0.4598773581457607
116,(주)대우건설,47040,2008,-28.34202940929511,92.34968977525612,-9.63561693514266,387.0,-8.04911565557913,-0.05888870781044098
117,(주)대우건설,47040,2009,6.131578799258378,-89.90277440351187,-1.7973087640546819,51.0,3.6109152518428402,-0.026282912439705708
118,(주)대우건설,47040,2010,-378.8384956789318,-1363.5495612429802,-17.892782777166993,-887.0,46.574322949642806,-3.5633935837392228
119,(주)대우건설,47040,2011,-43.23716092261997,-92.60231736648096,-13.168772605984906,-372.0,4.080834105132425,-0.31708036998537104
120,(주)대우건설,47040,2012,-45.09920255192995,-41.06904826346193,1.7361062656283988,-243.0,5.540633909717599,-0.546360979079564
121,(주)대우건설,47040,2013,-0.6404458490610772,20.37818358094844,-13.205528879435455,-169.0,-0.8845475868489814,0.10980497832358616
122,(주)대우건설,47040,2014,-17.54529431836101,-105.5089239063219,2.37361242158378,-240.0,-12.488700459466315,-0.561784540473135
123,(주)대우건설,47040,2015,15.13065557033061,-73.4597677536134,-0.4744708283700201,-244.0,-18.810103891739573,0.44081647915628075
124,(주)대우건설,47040,2016,-7.842863215490972,16.73226590964825,-6.95643548728415,-44.0,2.4715702282989014,0.16859306027781562
125,(주)대우건설,47040,2017,-53.777069653201494,-31.69169757256168,-0.5142591835599739,-787.0,-33.487121065173085,-1.5518406911560305
126,(주)대우건설,47040,2018,18.41806443300633,-21.960467484109905,-7.942256621200723,-485.0,-30.801491566661582,0.2930388723627768
127,(주)대우건설,47040,2019,16.955481811633728,-42.48847814787918,-6.72278335831308,-339.0,-28.705458514626798,0.3339816381730589
128,(주)대우건설,47040,2020,26.8739714136989,6.867115421480678,-3.4095542633831,-279.0,9.196813481412335,0.09764886303721276
129,(주)대우건설,47040,2021,-41.60948679710495,-35.673741775029185,-4.859533484819525,-698.0,-21.851631963237395,-1.6217931105610095
130,(주)대우건설,47040,2022,137.6876476238729,260.06674801342444,3.262163504222931,-541.0,-10.42111006896232,0.5574477142442911
131,(주)대웅,3090,2012,-34.77775595031444,-22.57422292122866,-1.0058531900426693,2407.0,7.066469017132331,61.96241003026676
132,(주)대웅,3090,2013,-1.474955358410171,0.4660643345752826,5.453627087884291,0.0,-1.904371296035439,0.4428763238942359
133,(주)대웅,3090,2014,-9.70366455505916,-109.32559639193687,3.263844933269697,-2391.0,3.7378475268972906,-0.525989811497988
134,(주)대웅,3090,2015,-26.753558546653515,-32.72423957228104,8.82499903357016,-2724.0,8.437079347455004,-0.9912469147943597
135,(주)대웅,3090,2016,34.45524055225526,-11505.822307467246,4.182177587981877,505.0,-0.8517828201851216,0.7059492365701532
136,(주)대웅,3090,2017,7.521632469425995,15.269374002249512,2.7501618079919297,-579.0,-0.7711005161395974,0.6098916797907767
137,(주)대웅,3090,2018,-5.250675900579769,1.89341573754378,0.1133970772562094,-629.0,-0.6724218563346085,0.12873755286810074
138,(주)대웅,3090,2019,-47.901473948924746,-33.62724619648895,-7.231886318548307,-969.0,-1.263081625034161,-1.1426532464760282
139,(주)대웅,3090,2020,39.99577056706502,48.09318812783861,7.335128645039646,-611.0,5.293372151766711,0.36438088351492315
140,(주)대웅,3090,2021,11.020598321324641,22.29830903774871,-1.3699864743248327,-513.0,-0.5306189331856217,0.2703141665513513
141,(주)대웅,3090,2022,-1.3805378223728688,23.379761974533693,2.544810971500592,-1334.0,-1.5080541544013073,0.1849792362938949
142,(주)대웅제약,69620,2012,1304.4111794525547,862.4519647227761,1.2338079351531177,991.0,-2.339671032299499,1.6107026769748845
143,(주)대웅제약,69620,2013,15.417812303317072,17.77716894283807,8.30541152517085,-2793.0,-0.7414245140326159,0.9191487352154031
144,(주)대웅제약,69620,2014,-13.541969824188946,-140.95568788632735,5.344540364226871,-2628.0,6.140856633912527,-0.4256399260226207
145,(주)대웅제약,69620,2015,-33.47008494595691,-39.83188132209061,11.107894611870671,-2341.0,10.897712481416349,-0.9488724887331834
146,(주)대웅제약,69620,2016,-16.497004120278802,-42.252540228292474,2.11584663615882,-702.0,-0.8525329681737048,-0.07751627352505608
147,(주)대웅제약,69620,2017,22.23619491244844,-4.7351558691598825,2.8426625232092775,-1427.0,0.5047117719607996,0.6221087862841252
148,(주)대웅제약,69620,2018,-16.012227396055405,-31.103818013903123,-1.3903776371829597,-818.0,-0.7004495233746013,0.003221214065021183
149,(주)대웅제약,69620,2019,-72.69667620185109,-50.14836256617529,-7.937317564227703,-1675.0,0.0787077791153763,-1.3237891148990082
150,(주)대웅제약,69620,2020,-283.4904914678942,-193.70503714253763,9.0153837099039,682.0,10.230664071876333,0.5881610970266711
151,(주)대웅제약,69620,2021,21.447900545065295,33.565352464504336,0.33030503207221074,1553.0,0.9820417368958942,0.14638688533659838
152,(주)대웅제약,69620,2022,0.22495044620310978,30.56695280764713,3.0537630193780956,-2808.0,0.3546251864900398,0.17447383918834092
153,(주)대한항공,3490,2007,273.0110958694024,-160.46618300080215,12.549898936199092,1240.0,-6.636348081335598,2.3263297540045356
154,(주)대한항공,3490,2008,-78.47429125699077,136.782060647998,11.446506592020746,-10133.0,103.72481958907207,0.414574848320703
155,(주)대한항공,3490,2009,-178.59994733247896,236.2264421988608,19.382413950306365,3910.0,-68.83973453535259,2.4769764288682405
156,(주)대한항공,3490,2010,1.707344455943716,-297.4881084983552,10.217501498102855,5905.0,415.5918895274019,10.8669074415328
157,(주)대한항공,3490,2011,-1316.2892161908703,-2635.853100336657,12.51112829871256,-3932.0,128.62946728987356,1.740262701309574
158,(주)대한항공,3490,2012,149.24428706274497,-309.60730014951014,4.757351263964722,3454.0,-142.96642439009156,3.0952187134004556
159,(주)대한항공,3490,2013,-316.29900973797646,-193.50669279541813,16.07198599971536,9841.0,-137.2917955370691,3.0484718624036176
160,(주)대한항공,3490,2014,-1320.600395640549,-208.34162781251803,9.237667955102118,-3178.0,112.26181070559528,2.682347062255181
161,(주)대한항공,3490,2015,-11257.670363761608,191.24790365015903,6.700531455877412,4420.0,252.2082877705226,2.2149421091198307
162,(주)대한항공,3490,2016,188.9218554689148,-303.6502814809959,10.655216608673909,5821.0,-172.07258830321587,2.2166694291195803
163,(주)대한항공,3490,2017,105.7095410375027,-130.76707608647035,10.62556465658862,-4064.0,-6.319607511116146,1.7011144840118648
164,(주)대한항공,3490,2018,502.4707562135976,-184.4262722989247,13.269476589385611,3279.0,-46.689936985232976,2.7777917711360445
165,(주)대한항공,3490,2019,-197.74666596834356,-36.57637090598686,8.390134606181222,4800.0,38.07911402029481,0.7648533168778896
166,(주)대한항공,3490,2020,-135.51085754524303,-127.5625516057068,-10.50988365984054,6347.0,-406.5284709821059,-0.8658742805110549
167,(주)대한항공,3490,2021,116.52195969745276,-9.031407674337729,14.492821610846034,-172.0,1.8123404805875793,3.9306909482662498
168,(주)대한항공,3490,2022,8.158860008773559,-16.704274575480213,14.30229212993244,-2785.0,-6.676683763805613,-1.3492544071169092
169,(주)더블유게임즈,192080,2016,-18.68127855845284,-34.551920384797526,-1.6969938742958706,-1127.0,-0.04528656994864644,0.889172768919174
170,(주)더블유게임즈,192080,2017,262.9321899481607,137.9627667761711,77.5278385168535,-1084.0,-5.415730297285023,0.9247898504271674
171,(주)더블유게임즈,192080,2018,13.780562305540286,-28.166525329881324,3.9511452292263414,1412.0,-14.276589586151701,2.0118512842914384
172,(주)더블유게임즈,192080,2019,-6.666859908192258,2.735775782663456,0.16168697125207743,1818.0,-9.174026501410452,-0.5193937819146726
173,(주)더블유게임즈,192080,2020,-16.62200636451673,72.92396874566803,-8.257061501871512,-3051.0,-1.2787363020910103,-0.48586170215322255
174,(주)더블유게임즈,192080,2021,-1.813066371538219,10.270004509557737,-4.899956911746683,-3838.0,-1.3793196081388146,0.3542778917917069
175,(주)더블유게임즈,192080,2022,14.614067513193286,-83.26137907376943,6.8952076038072505,-154.0,4.98570808793502,0.6041964665069663
176,(주)동서,26960,2007,-33.803446335983715,-18.74573549328581,-13.425854803850427,-1399.0,-1.056725819679425,-0.8813394506916499
177,(주)동서,26960,2008,-19.96849946225252,-27.71243162916141,-0.9365015774292189,579.0,-0.40868620542085665,-0.7929570164881561
178,(주)동서,26960,2009,-28.524535341104063,-13.787078573973549,-8.29774448220309,875.0,-1.681217864371451,-0.8315687786217847
179,(주)동서,26960,2010,-24.40050361613112,-25.26444659471604,-9.7535632303621,822.0,-1.7406310339484161,-0.6685778322945399
180,(주)동서,26960,2011,-41.29623202755434,-31.83347655504372,-18.5379946659846,316.0,-3.0599292140803485,-0.9861556611598239
181,(주)동서,26960,2012,-20.3432640290588,-14.729700202005787,-7.523679522783265,351.0,-0.31345958710321575,-0.5408267550663446
182,(주)동서,26960,2013,-32.726676280233185,-12.902352191427646,-5.765343546506675,-1241.0,-1.4984344913925902,-1.1718034922425957
183,(주)동서,26960,2014,-26.959286196506,-24.89372116700052,0.1868704851494254,-786.0,-0.5968021069378597,-1.071829077607827
184,(주)동서,26960,2015,-17.849753797373282,-11.138750095949415,1.5348477486456016,-672.0,-0.651721721994333,-0.9138695823746836
185,(주)동서,26960,2016,-27.324753610775183,-15.917418544299805,-5.903892955237616,-746.0,-0.2628408140896674,-0.7001955632771555
186,(주)동서,26960,2017,5.397637707222479,9.029455927152608,2.6897997862215703,-714.0,1.145867961586843,0.10632935987587366
187,(주)동서,26960,2018,-8.676450320728168,8.41121395865786,-1.7392436660023654,-675.0,0.09237539793166683,-0.2859046464954851
188,(주)동서,26960,2019,-1.9251168921805224,-22.49943729790668,-14.68346050972745,-715.0,-1.4449826049513632,-0.1362997859208006
189,(주)동서,26960,2020,5.676192158385004,-22.82248455461191,0.7209816271528773,-721.0,0.07855996867662718,-0.13615019078762458
190,(주)동서,26960,2021,-8.082900946495943,-13.336710584845331,-4.4559506977853,-631.0,-0.8125026554846748,-0.371817858676752
191,(주)동서,26960,2022,-28.286455346436576,-37.54207441841932,-6.4414695895204375,-659.0,-0.37802599287127414,-0.7556120253971921
192,(주)두산,150,2007,-0.057286144070351,-26.80410768454352,2.003658797050845,-1646.0,-6.967310476131416,0.539043903145159
193,(주)두산,150,2008,-1.082053426940206,68.94929096552474,-1.727572154743714,2912.0,-37.69435028237359,0.24879249538318993
194,(주)두산,150,2009,-226.10934961931807,-461.695010934274,13.11197739089971,-1249.0,-0.05846403865493244,4.138840666726949
195,(주)두산,150,2010,-64.43766940244963,-27.60519115751305,-35.311157055913526,8668.0,50.16673715186308,18.954333061633857
196,(주)두산,150,2011,-77.69969794363575,-89.74361788284617,10.4091867392226,-10177.0,-2.0076639088737807,-5.185787615604424
197,(주)두산,150,2012,-61.27172925732114,-68.63803268047124,-10.354234693931346,-5518.0,-0.5719875976103452,-1.7330813299439338
198,(주)두산,150,2013,-35.93271176044186,-144.57928248279225,-11.712466868259412,-4572.0,16.372505758727982,-0.2986690541325876
199,(주)두산,150,2014,-37.053863970293236,132.13230005206577,-6.719807330420712,-1103.0,0.6119324941682862,-0.478836184827375
200,(주)두산,150,2015,-63.011199819876424,-1767.9914528502525,-7.5355142719386485,-328.0,-3.504771490695589,-0.8648315283920116
201,(주)두산,150,2016,-37.40138279324356,-49.25643376954213,-10.39346217056411,-12366.0,-1.7934174182769311,-0.5922274469889306
202,(주)두산,150,2017,-31.814595027401133,2.1905890788891895,-6.763001035678368,-1448.0,4.395606563666831,-0.44651645072857526
203,(주)두산,150,2018,-40.413008495204366,-38.24372219786953,-10.889790754192433,-308.0,-12.807682959180681,-0.8134394602591639
204,(주)두산,150,2019,-67.67461080663726,-143.46640295468418,-17.02832757880149,-1288.0,55.767032679206466,-1.4735907477140655
205,(주)두산,150,2020,2654.6572876463697,-84.85631335318999,-0.36204688147557285,17923.0,-10.932749858880925,1.3259938802159812
206,(주)두산,150,2021,48.71101732365224,-100.90475091617948,65.46871630356996,-12426.0,-23.667893983823603,-0.5610128748713565
207,(주)두산,150,2022,-7.090269197479209,-162.08871924493585,2.4396818205890156,5444.0,-14.287921412944456,0.20253040798647337
208,(주)메리츠금융지주,138040,2015,,,,,,
209,(주)메리츠금융지주,138040,2016,,,,,,
210,(주)메리츠금융지주,138040,2017,,,,,,
211,(주)메리츠금융지주,138040,2018,,,,,,
212,(주)메리츠금융지주,138040,2019,,,,,,
213,(주)메리츠금융지주,138040,2020,,,,,,
214,(주)메리츠금융지주,138040,2021,,,,,,
215,(주)메리츠금융지주,138040,2022,,,,,,
216,(주)보령,3850,2007,55.6379519638726,56.67534328861535,3.452620163405293,-1552.0,0.5770831342519003,1.921438607572325
217,(주)보령,3850,2008,-63.01675977653632,-66.40357352412319,-4.003711195853764,355.0,4.044588717012161,-1.1149719059872893
218,(주)보령,3850,2009,-72.27588542970837,-77.23637421706306,-4.094992069584855,251.0,7.459503390984928,-1.4037804735578199
219,(주)보령,3850,2010,-9.933795679673745,-14.241226062822776,-3.9692497585407374,866.0,2.2593359225253593,0.5624144532082402
220,(주)보령,3850,2011,-21.51461175046473,-36.85737166161381,2.5607911996869785,131.0,11.00310015985572,-1.0000931098191863
221,(주)보령,3850,2012,89.79307335008482,-6.457020849656288,8.01746277978708,312.0,7.816183954067085,0.45489379397063123
222,(주)보령,3850,2013,-60.808893487267,-111.470947058403,9.117040048124132,-154.0,9.408944944310065,-0.8892202266355511
223,(주)보령,3850,2014,62.07287029071507,85.01534795745565,15.362827915240883,810.0,6.21472206613376,0.3799929423082107
224,(주)보령,3850,2015,-16.657505462528253,2.946218645608031,11.229297018697629,705.0,9.346480540894419,-0.6306105728335032
225,(주)보령,3850,2016,-35.00085225575492,-62.58862724948055,11.380812869540618,398.0,10.393825862144865,-0.6921493778620293
226,(주)보령,3850,2017,60.23353288799513,333.15033858189105,10.20408037759128,-386.0,10.403553362989712,-0.6046849209789342
227,(주)보령,3850,2018,68.23436175600744,55.45214063377708,6.1925149327851585,114.0,14.028946810430114,0.011662330612550065
228,(주)보령,3850,2019,4.139274159550666,-22.4940614368261,9.472662572917006,187.0,1.1400406777921575,0.023037603768880643
229,(주)보령,3850,2020,26.398429661185645,19.41514735754028,15.079253004811111,-345.0,11.699756124702745,-0.24120333857422516
230,(주)보령,3850,2021,191.36782390283344,-786.0002051935281,11.435459135292955,-283.0,-21.657137296227617,1.9782737009128857
231,(주)보령,3850,2022,20.352122793647595,45.527105661655895,8.466455802278258,-399.0,0.7027713743843833,-0.04704661054641335
232,(주)비지에프리테일,282330,2018,,,,,,
233,(주)비지에프리테일,282330,2019,6.34216123456595,9.21430727706719,4.367395985470916,2904.0,-23.405273639169877,0.36900993403954807
234,(주)비지에프리테일,282330,2020,42.75219533436662,55.849566708009526,8.61861888090509,2981.0,2.14825425305321,0.5984008369989167
235,(주)비지에프리테일,282330,2021,18.49169357563288,5.378516080816411,8.006321302417202,2855.0,-18.594466412621614,0.4627184262158295
236,(주)비지에프리테일,282330,2022,29.31999160963028,20.71145625326767,7.148215371791688,4011.0,-8.434272498622391,0.5213185300467464
237,(주)셀트리온,68270,2007,68.21552253679428,67.6089772219741,21.9278629326723,-183.0,-2.250665353123381,0.3097190731759403
238,(주)셀트리온,68270,2008,-5790.258960727148,-1021.4846341370554,221.3294213617289,395.0,79.62387903170796,41.07691042217909
239,(주)셀트리온,68270,2009,-23.25651917545474,-24.44957337521036,-15.021656955302717,122.0,-5.995949242015641,-0.7975332782482099
