,회사명,거래소코드,회계년도,당기순이익,영업손익,매출액
140,(주)대웅,3090,2021,33742430.0,48117392.0,376271673.0
141,(주)대웅,3090,2022,49513325.0,58473774.0,432805981.0
142,(주)대웅제약,69620,2012,9933024.0,15350790.0,175484699.0
143,(주)대웅제약,69620,2013,19856239.0,24826226.0,172959045.0
144,(주)대웅제약,69620,2014,-5963690.0,15147842.0,193489761.0
145,(주)대웅제약,69620,2015,7580627.0,10805693.0,226852295.0
146,(주)대웅제약,69620,2016,2838294.0,4698347.0,220515512.0
147,(주)대웅제약,69620,2017,10537313.0,13560716.0,252237120.0
148,(주)대웅제약,69620,2018,4562578.0,7197973.0,257980510.0
149,(주)대웅제약,69620,2019,5410301.0,6210873.0,269436497.0
150,(주)대웅제약,69620,2020,3309348.0,5919495.0,276834495.0
151,(주)대웅제약,69620,2021,11967505.0,22712720.0,290649094.0
152,(주)대웅제약,69620,2022,21200288.0,30099059.0,331893492.0
153,(주)대한항공,3490,2007,129647129.0,281382968.0,2371794115.0
154,(주)대한항공,3490,2008,-684072719.0,-25066377.0,2759749339.0
155,(주)대한항공,3490,2009,264011811.0,100090932.0,2476576115.0
156,(주)대한항공,3490,2010,460319615.0,358111153.0,3126195281.0
157,(주)대한항공,3490,2011,-536318451.0,239978764.0,3312737197.0
158,(주)대한항공,3490,2012,344956475.0,313205194.0,3400312530.0
159,(주)대한항공,3490,2013,335448714.0,160066095.0,3183306332.0
160,(주)대한항공,3490,2014,-391987511.0,240676741.0,3165151212.0
161,(주)대한항공,3490,2015,-492880170.0,289452173.0,2972616225.0
162,(주)대한항공,3490,2016,510824479.0,459997522.0,3117941921.0
163,(주)대한항공,3490,2017,61634379.0,355488320.0,3213921438.0
164,(주)대한항공,3490,2018,257250596.0,401829854.0,3517865069.0
165,(주)대한항공,3490,2019,-251347140.0,96413681.0,3382867120.0
166,(주)대한항공,3490,2020,-32350037.0,-39124838.0,1546786542.0
167,(주)대한항공,3490,2021,106271580.0,419083731.0,2304256847.0
168,(주)대한항공,3490,2022,374257659.0,800703850.0,3910761736.0
169,(주)더블유게임즈,192080,2016,8365298.0,10133713.0,37583860.0
170,(주)더블유게임즈,192080,2017,14779896.0,27613761.0,107197549.0
171,(주)더블유게임즈,192080,2018,23673126.0,39242677.0,123369215.0
172,(주)더블유게임즈,192080,2019,30649953.0,37640785.0,130099887.0
173,(주)더블유게임즈,192080,2020,37285982.0,49445529.0,173166001.0
174,(주)더블유게임즈,192080,2021,43239373.0,48118826.0,150782386.0
175,(주)더블유게임즈,192080,2022,-6538144.0,47878335.0,159955498.0
176,(주)동서,26960,2007,16489712.0,4618517.0,53052302.0
177,(주)동서,26960,2008,17007908.0,6156985.0,68984573.0
178,(주)동서,26960,2009,25709232.0,8959566.0,74189365.0
179,(주)동서,26960,2010,24126301.0,9110078.0,81797800.0
180,(주)동서,26960,2011,9292151.0,8328954.0,90362698.0
181,(주)동서,26960,2012,10325853.0,9888588.0,100976570.0
182,(주)동서,26960,2013,30861347.0,9941935.0,111590836.0
183,(주)동서,26960,2014,28501372.0,11475829.0,126062388.0
184,(주)동서,26960,2015,27737474.0,9724123.0,124027031.0
185,(주)동서,26960,2016,27691659.0,8960182.0,119392099.0
186,(주)동서,26960,2017,35327467.0,12723782.0,139451255.0
187,(주)동서,26960,2018,31578967.0,9548552.0,133126310.0
188,(주)동서,26960,2019,25500579.0,8024178.0,113485910.0
189,(주)동서,26960,2020,26476919.0,9261527.0,118060851.0
190,(주)동서,26960,2021,24092157.0,8147687.0,128032887.0
191,(주)동서,26960,2022,18684196.0,7592967.0,140451429.0
192,(주)두산,150,2007,22976722.0,29625440.0,473975599.0
193,(주)두산,150,2008,67336720.0,20038854.0,463077144.0
194,(주)두산,150,2009,-28704315.0,-13896872.0,337845752.0
195,(주)두산,150,2010,62346788.0,37325081.0,286574504.0
196,(주)두산,150,2011,15728999.0,41941108.0,1058055251.0
197,(주)두산,150,2012,27699492.0,46225277.0,941192370.0
198,(주)두산,150,2013,-22552289.0,244735827.0,5160632845.0
199,(주)두산,150,2014,76662934.0,206785837.0,4943257761.0
200,(주)두산,150,2015,-348330308.0,113604208.0,4522538455.0
201,(주)두산,150,2016,94596486.0,187089204.0,3647841307.0
202,(주)두산,150,2017,23651646.0,265260620.0,4278068793.0
203,(주)두산,150,2018,54313594.0,261178897.0,4229542639.0
204,(주)두산,150,2019,-82392864.0,147598691.0,4138858703.0
205,(주)두산,150,2020,-35915547.0,217611287.0,4193958704.0
206,(주)두산,150,2021,-1810441.0,259483100.0,3789303590.0
207,(주)두산,150,2022,83784065.0,340631592.0,4388253908.0
208,(주)메리츠금융지주,138040,2015,,,
209,(주)메리츠금융지주,138040,2016,,,
210,(주)메리츠금융지주,138040,2017,,,
211,(주)메리츠금융지주,138040,2018,,,
212,(주)메리츠금융지주,138040,2019,,,
213,(주)메리츠금융지주,138040,2020,,,
214,(주)메리츠금융지주,138040,2021,,,
215,(주)메리츠금융지주,138040,2022,,,
216,(주)보령,3850,2007,3716770.0,5919579.0,49398862.0
217,(주)보령,3850,2008,1029500.0,843388.0,56335544.0
218,(주)보령,3850,2009,743221.0,1748253.0,68798264.0
219,(주)보령,3850,2010,5381514.0,7096264.0,77048348.0
220,(주)보령,3850,2011,842884.0,2182422.0,83198923.0
221,(주)보령,3850,2012,2110831.0,2887620.0,83076330.0
222,(주)보령,3850,2013,-1092656.0,3297002.0,91358400.0
223,(주)보령,3850,2014,5999032.0,6968772.0,103634954.0
224,(주)보령,3850,2015,5489778.0,5849583.0,112043887.0
225,(주)보령,3850,2016,3246581.0,6517031.0,117286815.0
226,(주)보령,3850,2017,2950083.0,1247793.0,120063581.0
227,(주)보령,3850,2018,4795840.0,7051979.0,121556551.0
228,(주)보령,3850,2019,7859816.0,11867141.0,139320638.0
229,(주)보령,3850,2020,7680104.0,12261061.0,154779357.0
230,(주)보령,3850,2021,20594028.0,18968698.0,167436734.0
231,(주)보령,3850,2022,21987264.0,16619959.0,197925815.0
232,(주)비지에프리테일,282330,2018,53062466.0,65616383.0,1539438124.0
233,(주)비지에프리테일,282330,2019,50179136.0,64820858.0,1582745298.0
234,(주)비지에프리테일,282330,2020,51497670.0,63611289.0,1682728482.0
235,(주)비지에프리테일,282330,2021,49310415.0,69492698.0,1836557491.0
236,(주)비지에프리테일,282330,2022,69273905.0,91552670.0,2055724628.0
237,(주)셀트리온,68270,2007,750553.0,884526.0,13041403.0
238,(주)셀트리온,68270,2008,15974102.0,26543920.0,40072282.0
239,(주)셀트리온,68270,2009,12468992.0,15943650.0,36418300.0
240,(주)셀트리온,68270,2010,30640243.0,32117030.0,51481845.0
241,(주)셀트리온,68270,2011,41951213.0,46899587.0,72703515.0
242,(주)셀트리온,68270,2012,37990310.0,45253838.0,80865507.0
243,(주)셀트리온,68270,2013,36584498.0,41794582.0,80855790.0
244,(주)셀트리온,68270,2014,15503064.0,36026577.0,105141527.0
245,(주)셀트리온,68270,2015,62988654.0,73133800.0,169450711.0
246,(주)셀트리온,68270,2016,58613295.0,74002248.0,168270996.0
247,(주)셀트리온,68270,2017,113968465.0,140106545.0,232087939.0
248,(주)셀트리온,68270,2018,50008894.0,70011583.0,231104119.0
249,(주)셀트리온,68270,2019,61595204.0,103149130.0,289054863.0
250,(주)셀트리온,68270,2020,175820069.0,245273751.0,548771357.0
251,(주)셀트리온,68270,2021,140432600.0,163975417.0,400957192.0
252,(주)셀트리온,68270,2022,166871995.0,205324171.0,626665408.0
253,(주)신세계,4170,2007,144064486.0,215495351.0,2276687908.0
254,(주)신세계,4170,2008,140922633.0,218961438.0,2372893116.0
255,(주)신세계,4170,2009,134667441.0,228692790.0,2580640120.0
256,(주)신세계,4170,2010,172324155.0,255916243.0,2932801064.0
257,(주)신세계,4170,2011,20874841.0,35588176.0,528127297.0
258,(주)신세계,4170,2012,25895134.0,40428306.0,535743263.0
259,(주)신세계,4170,2013,29451435.0,42660595.0,578287790.0
260,(주)신세계,4170,2014,26433732.0,49202201.0,595558119.0
261,(주)신세계,4170,2015,33028770.0,38088401.0,600713260.0
262,(주)신세계,4170,2016,6123725.0,41179420.0,771466634.0
263,(주)신세계,4170,2017,43956853.0,74296678.0,985254008.0
264,(주)신세계,4170,2018,38006879.0,70189577.0,1366416086.0
265,(주)신세계,4170,2019,52065002.0,95891301.0,1602635945.0
266,(주)신세계,4170,2020,857669.0,25155577.0,1214412384.0
267,(주)신세계,4170,2021,188870476.0,102403344.0,1667142452.0
268,(주)신세계,4170,2022,94519523.0,153027003.0,1955077160.0
269,(주)신세계인터내셔날,31430,2012,17590029.0,21103505.0,181097120.0
270,(주)신세계인터내셔날,31430,2013,10628982.0,996849.0,195904666.0
271,(주)신세계인터내셔날,31430,2014,2627410.0,-292910.0,220497365.0
272,(주)신세계인터내셔날,31430,2015,-2916760.0,-1760946.0,230026670.0
273,(주)신세계인터내셔날,31430,2016,3366685.0,572865.0,244754250.0
274,(주)신세계인터내셔날,31430,2017,-1195626.0,912005.0,268801127.0
275,(주)신세계인터내셔날,31430,2018,9667054.0,11476387.0,311768045.0
276,(주)신세계인터내셔날,31430,2019,22000031.0,19054118.0,359945732.0
277,(주)신세계인터내셔날,31430,2020,5123575.0,6965467.0,333824925.0
278,(주)신세계인터내셔날,31430,2021,9755884.0,14126263.0,350219569.0
279,(주)신세계인터내셔날,31430,2022,16268535.0,24155126.0,387496432.0
280,(주)신한금융지주회사,55550,2007,,,
281,(주)신한금융지주회사,55550,2008,,,
282,(주)신한금융지주회사,55550,2009,,,
283,(주)신한금융지주회사,55550,2010,,,
284,(주)신한금융지주회사,55550,2011,,,
285,(주)신한금융지주회사,55550,2012,,,
286,(주)신한금융지주회사,55550,2013,,,
287,(주)신한금융지주회사,55550,2014,,,
288,(주)신한금융지주회사,55550,2015,,,
289,(주)신한금융지주회사,55550,2016,,,
290,(주)신한금융지주회사,55550,2017,,,
291,(주)신한금융지주회사,55550,2018,,,
292,(주)신한금융지주회사,55550,2019,,,
293,(주)신한금융지주회사,55550,2020,,,
294,(주)신한금융지주회사,55550,2021,,,
295,(주)신한금융지주회사,55550,2022,,,
296,(주)아모레퍼시픽,90430,2007,35719791.0,53660364.0,335740228.0
297,(주)아모레퍼시픽,90430,2008,26621590.0,42542178.0,375261619.0
298,(주)아모레퍼시픽,90430,2009,51195912.0,73459562.0,447998805.0
299,(주)아모레퍼시픽,90430,2010,92548755.0,74945003.0,514917576.0
300,(주)아모레퍼시픽,90430,2011,63776865.0,76574942.0,622776322.0
301,(주)아모레퍼시픽,90430,2012,69574190.0,90106838.0,733307019.0
302,(주)아모레퍼시픽,90430,2013,62642875.0,85552262.0,792781894.0
303,(주)아모레퍼시픽,90430,2014,105451553.0,147696035.0,996722921.0
304,(주)아모레퍼시픽,90430,2015,142241119.0,163438854.0,1141098923.0
305,(주)아모레퍼시픽,90430,2016,117090907.0,167499536.0,1400920750.0
306,(주)아모레퍼시픽,90430,2017,79786817.0,101076792.0,1209862361.0
307,(주)아모레퍼시픽,90430,2018,48051383.0,76486728.0,1278422479.0
308,(주)아모레퍼시픽,90430,2019,102320947.0,107520372.0,1402002247.0
309,(주)아모레퍼시픽,90430,2020,7047185.0,56044111.0,1088641056.0
310,(주)아모레퍼시픽,90430,2021,38452480.0,50339588.0,1108940817.0
311,(주)아모레퍼시픽,90430,2022,21807351.0,18804243.0,936411433.0
312,(주)아모레퍼시픽그룹,2790,2007,11520596.0,9239144.0,10650082.0
313,(주)아모레퍼시픽그룹,2790,2008,11297797.0,8169841.0,10091688.0
314,(주)아모레퍼시픽그룹,2790,2009,18283104.0,16786813.0,18525630.0
315,(주)아모레퍼시픽그룹,2790,2010,33639017.0,33604177.0,34341179.0
316,(주)아모레퍼시픽그룹,2790,2011,80543694.0,94600053.0,754127078.0
317,(주)아모레퍼시픽그룹,2790,2012,85594861.0,113696013.0,861080036.0
318,(주)아모레퍼시픽그룹,2790,2013,85953587.0,107107223.0,991235566.0
319,(주)아모레퍼시픽그룹,2790,2014,126202724.0,173893462.0,1209031038.0
320,(주)아모레퍼시픽그룹,2790,2015,152093904.0,188309915.0,1346582444.0
321,(주)아모레퍼시픽그룹,2790,2016,151427946.0,219668904.0,1654289135.0
322,(주)아모레퍼시픽그룹,2790,2017,102453465.0,132353921.0,1418663460.0
323,(주)아모레퍼시픽그룹,2790,2018,53840506.0,84662824.0,1462625729.0
324,(주)아모레퍼시픽그룹,2790,2019,112254224.0,120502746.0,1570422412.0
325,(주)아모레퍼시픽그룹,2790,2020,7032789.0,61014183.0,1208563755.0
326,(주)아모레퍼시픽그룹,2790,2021,45501409.0,51670182.0,1214510992.0
327,(주)아모레퍼시픽그룹,2790,2022,32294264.0,32973932.0,1021790040.0
328,(주)에스원,12750,2007,27974543.0,36780768.0,187552256.0
329,(주)에스원,12750,2008,27335882.0,35499759.0,186526140.0
330,(주)에스원,12750,2009,19894100.0,23053023.0,180680761.0
331,(주)에스원,12750,2010,29419254.0,31707425.0,210855149.0
332,(주)에스원,12750,2011,32162092.0,38105082.0,258425739.0
333,(주)에스원,12750,2012,23435412.0,32085061.0,271708050.0
334,(주)에스원,12750,2013,18155112.0,36044693.0,324180094.0
335,(주)에스원,12750,2014,25733921.0,37509088.0,429934762.0
336,(주)에스원,12750,2015,73632137.0,46709000.0,438097118.0
337,(주)에스원,12750,2016,33722634.0,49110303.0,448224828.0
338,(주)에스원,12750,2017,43609360.0,56151109.0,485743915.0
339,(주)에스원,12750,2018,40703126.0,52474579.0,516922626.0
340,(주)에스원,12750,2019,35328779.0,49164477.0,534990766.0
341,(주)에스원,12750,2020,31816311.0,45913516.0,547442197.0
342,(주)에스원,12750,2021,37259832.0,51245381.0,573758163.0
343,(주)에스원,12750,2022,41790540.0,55446303.0,621869486.0
344,(주)에프앤에프,383220,2022,109461918.0,138376143.0,441681829.0
345,(주)엔씨소프트,36570,2007,10074796.0,8145660.0,51474295.0
346,(주)엔씨소프트,36570,2008,5010849.0,10193426.0,55325806.0
347,(주)엔씨소프트,36570,2009,42928977.0,39917937.0,106034598.0
348,(주)엔씨소프트,36570,2010,47301788.0,58136360.0,122141955.0
349,(주)엔씨소프트,36570,2011,45620210.0,52193457.0,124093519.0
350,(주)엔씨소프트,36570,2012,32676298.0,35994316.0,113055496.0
351,(주)엔씨소프트,36570,2013,26297432.0,30729549.0,169740411.0
352,(주)엔씨소프트,36570,2014,75705894.0,81337811.0,211615169.0
353,(주)엔씨소프트,36570,2015,30645404.0,50586396.0,195671015.0
354,(주)엔씨소프트,36570,2016,47897080.0,65113170.0,217558575.0
355,(주)엔씨소프트,36570,2017,275055789.0,327791548.0,727265116.0
356,(주)엔씨소프트,36570,2018,94427810.0,139008396.0,403830569.0
357,(주)엔씨소프트,36570,2019,113604195.0,128913293.0,397809500.0
358,(주)엔씨소프트,36570,2020,152525341.0,217671018.0,585170069.0
359,(주)엔씨소프트,36570,2021,99495452.0,96251019.0,500629557.0
360,(주)엔씨소프트,36570,2022,182076799.0,144422046.0,604232460.0
361,(주)엘에스,6260,2007,38237000.0,21968000.0,750146000.0
362,(주)엘에스,6260,2008,42851000.0,63873000.0,482482000.0
363,(주)엘에스,6260,2009,115147000.0,117935000.0,119423000.0
364,(주)엘에스,6260,2010,75906000.0,80767000.0,86946000.0
365,(주)엘에스,6260,2011,-108936000.0,-68410000.0,3033884000.0
366,(주)엘에스,6260,2012,41977000.0,98961000.0,2880905000.0
367,(주)엘에스,6260,2013,125559000.0,150467000.0,2755345000.0
368,(주)엘에스,6260,2014,47661000.0,106421000.0,2697587000.0
369,(주)엘에스,6260,2015,-95412000.0,31637000.0,2480744000.0
370,(주)엘에스,6260,2016,36471000.0,88547000.0,2275022000.0
371,(주)엘에스,6260,2017,75899000.0,88830000.0,1829004000.0
372,(주)엘에스,6260,2018,62326000.0,119823000.0,2488236000.0
373,(주)엘에스,6260,2019,27800000.0,98326000.0,2488659000.0
374,(주)엘에스,6260,2020,61878000.0,123779000.0,2569845000.0
375,(주)엘에스,6260,2021,60178000.0,149675000.0,3330350000.0
376,(주)엘에스,6260,2022,147346000.0,178448000.0,3858659000.0
377,(주)엘엑스인터내셔널,1120,2007,10796398.0,10191525.0,1438537784.0
378,(주)엘엑스인터내셔널,1120,2008,7225082.0,23713524.0,1798315079.0
379,(주)엘엑스인터내셔널,1120,2009,32652467.0,27407385.0,1160852605.0
380,(주)엘엑스인터내셔널,1120,2010,45410228.0,20500506.0,1564118247.0
381,(주)엘엑스인터내셔널,1120,2011,46780769.0,46252971.0,3786133244.0
382,(주)엘엑스인터내셔널,1120,2012,34136866.0,45330314.0,3318127158.0
383,(주)엘엑스인터내셔널,1120,2013,3228703.0,14848153.0,3166073395.0
384,(주)엘엑스인터내셔널,1120,2014,-2283498.0,34882934.0,2899693091.0
385,(주)엘엑스인터내셔널,1120,2015,513848.0,29864451.0,3617737142.0
386,(주)엘엑스인터내셔널,1120,2016,9613989.0,21624816.0,2941860197.0
387,(주)엘엑스인터내셔널,1120,2017,30764174.0,64991686.0,3311827514.0
388,(주)엘엑스인터내셔널,1120,2018,29505216.0,46978953.0,2571987732.0
389,(주)엘엑스인터내셔널,1120,2019,8986284.0,29235426.0,2759774719.0
390,(주)엘엑스인터내셔널,1120,2020,41292338.0,34933787.0,3155227921.0
391,(주)엘엑스인터내셔널,1120,2021,178231697.0,209621665.0,4494812568.0
392,(주)엘엑스인터내셔널,1120,2022,247501515.0,272589657.0,4709383165.0
393,(주)엘지,3550,2007,240929977.0,252826402.0,274250596.0
394,(주)엘지,3550,2008,230191810.0,224120565.0,257242384.0
395,(주)엘지,3550,2009,539271935.0,553353133.0,595546002.0
396,(주)엘지,3550,2010,367614000.0,414691000.0,2264303000.0
397,(주)엘지,3550,2011,165237000.0,230939000.0,2309243000.0
398,(주)엘지,3550,2012,283118000.0,333959000.0,2426836000.0
399,(주)엘지,3550,2013,237801000.0,272211000.0,2367848000.0
400,(주)엘지,3550,2014,224571000.0,290444000.0,2407787000.0
401,(주)엘지,3550,2015,320210000.0,373182000.0,2590973000.0
402,(주)엘지,3550,2016,270242000.0,328058000.0,2671998000.0
403,(주)엘지,3550,2017,834971000.0,582099000.0,2969882000.0
404,(주)엘지,3550,2018,460589000.0,527301000.0,2967294000.0
405,(주)엘지,3550,2019,330188000.0,355393000.0,1675344000.0
406,(주)엘지,3550,2020,761689000.0,767107000.0,1956078000.0
407,(주)엘지,3550,2021,566564000.0,612538000.0,2026850000.0
408,(주)엘지,3550,2022,455829000.0,509248000.0,1745461000.0
409,(주)엘지생활건강,51900,2007,23807499.0,38621883.0,301976400.0
410,(주)엘지생활건강,51900,2008,35314488.0,46598362.0,356280001.0
411,(주)엘지생활건강,51900,2009,52914507.0,60044270.0,413645875.0
412,(주)엘지생활건강,51900,2010,66434136.0,98351323.0,759282798.0
413,(주)엘지생활건강,51900,2011,77065995.0,112112736.0,926783651.0
