,회사명,거래소코드,회계년도,정상영업이익증가율,순이익증가율,매출액증가율,주당순손익,부채비율,매출액정상영업이익률
91,(주)녹십자홀딩스,5250,2015,10.777347103798773,400.699640111171,-13.791536050368366,0.0,56.03347326901511,6.570242540038386
92,(주)녹십자홀딩스,5250,2016,199.21310197367546,-678.221254876288,-9.057229074383132,0.0,62.12424884305845,4.957222287081583
93,(주)녹십자홀딩스,5250,2017,-22.021703410629762,-70.60174224605885,-17.416961948415597,0.0,64.5168912523768,5.862311802408055
94,(주)녹십자홀딩스,5250,2018,293.9685446282055,1783.4100264325514,-6.462474450126784,0.0,79.0208884026209,5.012808456279125
95,(주)녹십자홀딩스,5250,2019,-118.32510970934406,-130.95364181619,-11.932288426670908,0.0,79.4714581019456,0.6418704645688013
96,(주)녹십자홀딩스,5250,2020,-127.72688955030063,-49.737570487545895,-4.801766528613828,0.0,89.28464353253304,1.5685053784955254
97,(주)녹십자홀딩스,5250,2021,-190.63290965105537,-78.27133637146312,-31.70404697257651,0.0,96.70091284244778,3.8111870847532927
98,(주)녹십자홀딩스,5250,2022,-380.4288714401471,-76.95739243374345,-0.9217976685253769,0.0,83.75963912789128,9.787147668618168
99,(주)농심,4370,2007,-202.14424269684605,11.295417420031345,-20.48315640098639,0.0,59.71911026197786,8.328559375620172
100,(주)농심,4370,2008,12.822523985847553,16.915345090283576,3.9805023652464153,5383.0,59.80126194985049,8.24697530762232
101,(주)농심,4370,2009,-21.277707114712694,9.533625661785178,-12.986244148722378,5254.0,56.32788920993777,7.363380745001405
102,(주)농심,4370,2010,23.893833618125505,135.02710432333876,-22.23317245087811,7366.0,52.59390020028146,7.966802742545302
103,(주)농심,4370,2011,-57.89456014319113,-38.73748189855502,-25.86670716485554,5479.0,49.21745771017156,7.522357956796618
104,(주)농심,4370,2012,31.34397147943141,-1686.095443763438,-28.249112300412232,-13938.0,58.9514358578506,6.30298782761637
105,(주)농심,4370,2013,149.13064655134963,5.164977439272628,-25.048047492264775,0.0,51.09000593806,5.713298979351887
106,(주)농심,4370,2014,6.3633201195321885,6.405969471276282,-1.4956331095985222,0.0,47.74170172260134,6.133012309834885
107,(주)농심,4370,2015,83.40080196575744,184.37877824692626,3.6378468100325065,0.0,47.20118708653786,5.127452623997626
108,(주)농심,4370,2016,12.22624614569573,407.7306552402618,0.3367964930346681,0.0,43.17883922712535,5.704799166455358
109,(주)농심,4370,2017,46.80052975810376,69.5901896678123,-3.2346049010320717,0.0,37.55657288764763,5.84523603674542
110,(주)농심,4370,2018,139.91137174853156,100.09020228655292,3.331272645851798,0.0,34.70618860071327,6.110487419619983
111,(주)농심,4370,2019,21.700974665368946,16.418991489191672,2.437735332505955,0.0,36.93943916764301,5.370458878311295
112,(주)농심,4370,2020,211.01744798704246,130.81536173735984,15.129103856971795,0.0,39.65196066949815,9.244807680473304
113,(주)농심,4370,2021,8.800049994169653,-15.107379375052412,0.2841405713659981,0.0,35.601179628929444,4.46216217346004
114,(주)농심,4370,2022,9.172851662056315,22.125336171093384,4.048624348278484,0.0,32.94227685950418,4.661399619919042
115,(주)대우건설,47040,2007,174.34863245739285,354.8176644622177,66.4716546366779,0.0,123.2078353458451,9.264152526285097
116,(주)대우건설,47040,2008,-56.003848725132656,-91.46037049464347,-24.425528338602533,161.0,182.08169839182787,4.581278217937906
117,(주)대우건설,47040,2009,-16.22424412532779,11.012284040681877,-24.238730112904783,36.0,206.8141367774892,3.503968297146811
118,(주)대우건설,47040,2010,-28.65843145354294,-103.45787452934418,-18.78454521410335,9.0,199.73351662456727,3.5558057413074162
119,(주)대우건설,47040,2011,-107.63213664583671,-108.5240012978454,-10.085010478324705,0.0,195.64385721987253,4.590305099959453
120,(주)대우건설,47040,2012,344.6206681219706,136.57134678786062,-22.994449577789506,0.0,176.0656515777344,3.0566362786238734
121,(주)대우건설,47040,2013,15.437202373283455,-4.67322730904838,5.344448883528102,0.0,188.35974012519296,5.069647000032304
122,(주)대우건설,47040,2014,-122.91744430061506,-108.24794727184694,-0.04618704070554556,0.0,284.5457713357714,6.020284742010012
123,(주)대우건설,47040,2015,-34.59520531664386,357.3615301300959,-18.06518347415869,0.0,282.2192788162079,2.654383129558904
124,(주)대우건설,47040,2016,-0.6165519235254044,-185.54165357024556,-1.1206934448838237,0.0,274.22068156687664,2.355543049932005
125,(주)대우건설,47040,2017,-130.23144169174188,-123.53706490837224,-1.8494992949068794,0.0,346.4858487497471,8.37487960617596
126,(주)대우건설,47040,2018,-220.13500126605803,-172.36085079223096,-8.981571857206298,0.0,334.8639421133788,6.861576329120283
127,(주)대우건설,47040,2019,5.3283973938066564,56.707454410310184,-10.148773489128864,0.0,311.71486630397294,4.851881827979673
128,(주)대우건설,47040,2020,170.10605047895692,185.17700449400024,-14.007168831046862,0.0,284.59711302433294,6.090542396098293
129,(주)대우건설,47040,2021,-9.436833983790397,31.669103048255316,-15.380952441198293,0.0,243.55563686630893,11.829491162215913
130,(주)대우건설,47040,2022,8.287286775128216,59.843609892208015,-7.760217300551931,0.0,213.64113065081875,9.837248384012764
131,(주)대웅,3090,2012,-93.8512029579853,-86.74352032707,-99.57661031114341,1809.0,8.100663376297629,111.70513735443835
132,(주)대웅,3090,2013,2.8608015825047755,-35.34266310832389,-28.491283511350236,0.0,30.910412299195904,10.953835918891144
133,(주)대웅,3090,2014,91.1879271171457,118.39196156479277,-4.824831078610238,0.0,29.434740421731703,10.718769309139688
134,(주)대웅,3090,2015,73.0135650385223,475.2187087361099,2.851214566163002,0.0,45.08970540842348,9.294690773725758
135,(주)대웅,3090,2016,-23.77793132681571,-73.07144708449212,-4.338052821227378,0.0,50.98102472413307,4.232663194318773
136,(주)대웅,3090,2017,-26.22890763601556,-42.65295149390449,-2.8945058412870033,0.0,69.7901291757993,5.701089798893001
137,(주)대웅,3090,2018,-1.8292106373997468,-50.380383710361876,2.5374954532395426,0.0,66.00286453061868,6.460178936822667
138,(주)대웅,3090,2019,42.15991103363951,-193.2235398464731,-2.3045793664105205,0.0,67.21545332788985,8.107176440398852
139,(주)대웅,3090,2020,23.142580983014216,44.70697727970525,-6.809288155475033,0.0,63.204069662070836,7.354818547568103
140,(주)대웅,3090,2021,61.15748463191948,-109.85847699971212,1.0575539345565272,0.0,72.1794221127839,12.707107472463228
141,(주)대웅,3090,2022,0.4987603304286656,-35.40927469705629,-1.858002534910767,0.0,67.34842916395807,11.851280619220518
142,(주)대웅제약,69620,2012,-70.2352186846278,968.3541894827556,-61.284322223056286,1188.0,34.443616451318604,7.335859602445752
143,(주)대웅제약,69620,2013,109.00615072013449,8.947597405878758,10.440340763134198,0.0,29.682068996050585,9.982016866630723
144,(주)대웅제약,69620,2014,66.17756815958522,23.418276929657683,-8.264549468640068,0.0,31.54604177359941,8.478193483164416
145,(주)대웅제약,69620,2015,175.0500271770675,11.213513496944662,3.197437211160799,0.0,55.74644048528388,6.778256219927968
146,(주)대웅제약,69620,2016,29.589616775877243,-28.510729498391235,-1.7597220673034497,0.0,63.71808872177095,2.0800878781116254
147,(주)대웅제약,69620,2017,-47.29616095096716,-87.72151951174813,-4.361631686722125,0.0,90.71779581942609,2.6068092681362414
148,(주)대웅제약,69620,2018,-36.32330772908261,-75.454121314821,1.07781167496247,0.0,93.00424779923715,2.237472356451679
149,(주)대웅제약,69620,2019,267.03820179786504,-125.96670691191693,-3.205008075642493,0.0,98.88980053767685,4.789743250006736
150,(주)대웅제약,69620,2020,79.65350617369992,-38.79134829868164,-10.514349635637128,0.0,91.99604193684931,2.163108474659461
151,(주)대웅제약,69620,2021,158.728968570898,-197.7332576672236,0.8883490639896378,0.0,106.16631861962553,8.366243525085796
152,(주)대웅제약,69620,2022,-7.550862642236966,-56.630071186798546,-1.5383904229465557,0.0,103.79703729265077,7.725178961972112
153,(주)대한항공,3490,2007,1099.6724381492422,-1250.1189811156944,519.5862407224365,0.0,215.63631804407333,7.453601631962502
154,(주)대한항공,3490,2008,-91.04070394592772,3615.8316163295112,-11.47574616605246,-4822.0,266.55698222047573,0.8652386773755509
155,(주)대한항공,3490,2009,-91.50831022658288,-14.96478817459123,-24.107404389005545,-7793.0,596.480031034945,0.2914211484631584
156,(주)대한항공,3490,2010,12.579594349547543,114.4626145013512,-8.639532914340958,2540.0,426.5730902912277,8.471267080852167
157,(주)대한항공,3490,2011,-46.66052446289115,20.316444055730837,-8.34895757024667,0.0,464.6630947760378,5.773329068729013
158,(주)대한항공,3490,2012,-228.36290344127028,-244.22480039917355,-6.025978902601933,0.0,747.1441022588889,-3.2976687584727546
159,(주)대한항공,3490,2013,475.8956255580026,-316.39596220062407,-4.348748657891704,0.0,797.2200619213205,-4.19675726587737
160,(주)대한항공,3490,2014,18.76596878995618,173.85653438598484,-2.838322079369363,0.0,804.658403544416,0.7303991995857523
161,(주)대한항공,3490,2015,24.19681895967401,-51.06310941527536,-2.676642325059294,0.0,756.9395066841427,6.615029451682633
162,(주)대한항공,3490,2016,-20.43808198359355,-175.32491736281668,-1.6488357388349084,0.0,917.6396771217002,11.275259365882741
163,(주)대한항공,3490,2017,7.384071700000776,-187.1076044664821,-2.158799422980494,0.0,744.4702772072782,6.682180445133701
164,(주)대한항공,3490,2018,-24.380616082013344,-102.63117065459815,-0.16279885239444636,0.0,595.0014920839137,5.362378673975346
165,(주)대한항공,3490,2019,-1384.0169544066496,-56.19896369471591,-4.476761370584425,0.0,819.0677912165964,4.478691787813814
166,(주)대한항공,3490,2020,-169.5070000326327,-949.7575613095029,-20.170400176381808,0.0,1222.5643366424993,-3.4108739758533617
167,(주)대한항공,3490,2021,-15.807945179080862,-113.29458337551763,-5.841811131598945,0.0,307.67741085090677,5.6672709356617395
168,(주)대한항공,3490,2022,9.853597178543696,28.972038362799633,-0.7998221781386518,0.0,267.40316145723347,26.803860430336712
169,(주)더블유게임즈,192080,2016,-98.84674997761562,-98.38422592229723,-99.03140692664815,357.0,3.924915225794211,15.850699331953575
170,(주)더블유게임즈,192080,2017,2.9037162112442934,-46.95146480889435,-2.0014279207196486,0.0,17.527473289860193,40.538123108818084
171,(주)더블유게임즈,192080,2018,-10.332096034088597,325.21324505274873,3.223314577981757,850.0,146.07694613837305,22.837930215827672
172,(주)더블유게임즈,192080,2019,4.412499261196812,55.91310157517705,-1.0298929269680888,0.0,89.71477960711448,29.90033835636179
173,(주)더블유게임즈,192080,2020,-1.6912297105719534,41.62150735222963,7.269996248353533,1909.0,58.74672409370751,27.927118683257447
174,(주)더블유게임즈,192080,2021,7.010306193309805,17.68901650341858,3.1947048159535467,0.0,11.110322760449078,30.722162712971002
175,(주)더블유게임즈,192080,2022,-0.5571564834525409,-2.7268694434507896,-0.6367184197666427,0.0,17.30474525827887,28.45592960058227
176,(주)동서,26960,2007,-87.06852309453326,-109.9732411912357,-63.973192905441,0.0,18.98435914972228,11.727993698098013
177,(주)동서,26960,2008,-39.43903365695062,33.75469755953766,-23.870471530476344,973.0,18.280741681196726,11.588803755222758
178,(주)동서,26960,2009,-34.4715022578191,29.691315535379676,-27.105118193460527,1041.0,15.68458778722959,13.764094986972733
179,(주)동서,26960,2010,-37.676205576421836,43.97988574920282,-22.635193430927167,1206.0,13.434249204126694,13.138301873974523
180,(주)동서,26960,2011,-35.9410280006797,68.04127466525004,-22.722040565593645,2070.0,11.868298975124604,12.199681951633384
181,(주)동서,26960,2012,-30.448496162589127,304.4230881616037,-24.858560531019823,2214.0,12.993456394203326,11.616672756840225
182,(주)동서,26960,2013,-11.989981924490783,3.3976465022890845,-18.586591339649182,0.0,13.516752776364823,12.591959670403883
183,(주)동서,26960,2014,24.19748681072096,101.26832756589982,-3.5305046903502766,0.0,11.93309990568483,12.021449413548266
184,(주)동서,26960,2015,16.66902820774256,66.72334742695189,-2.3549143829362422,0.0,11.96662548673432,11.466043739723316
185,(주)동서,26960,2016,-2.146233283839334,50.501748773477004,-5.907815215863863,0.0,11.405244597893983,9.689253132308231
186,(주)동서,26960,2017,-0.7595159411212443,116.2159394847744,-2.8536124517753145,0.0,11.777383590292043,8.73052993480277
187,(주)동서,26960,2018,11.150947113666604,119.62061130056657,-1.674639499229042,0.0,12.22901455009456,8.408827867792288
188,(주)동서,26960,2019,5.75578664543285,98.94137867251285,-13.026730907903083,0.0,12.896335379767004,8.940564582987674
189,(주)동서,26960,2020,3.4022055096293373,-8.3511579084063,-2.9823467363023837,0.0,9.897548583201981,9.019836598982081
190,(주)동서,26960,2021,-31.033343804093462,68.38414424226417,-3.0413032627490098,0.0,9.319870484609023,8.418725944329243
191,(주)동서,26960,2022,14.119005549717532,29.9517819802378,-2.0719144186397256,0.0,9.773623424962528,8.452204999979807
192,(주)두산,150,2007,38.54229106516874,-92.88095832789523,245.70532288606825,0.0,289.1866173971999,2.9225052658168704
193,(주)두산,150,2008,-98.93394360682889,-104.06074897914952,-96.99804625083188,-830.0,214.95990325034327,2.8415417515109818
194,(주)두산,150,2009,-109.41764674571364,-169.93912943143982,-98.75973326483106,8839.0,62.010277120635514,-37.32809281685386
195,(주)두산,150,2010,-89.94745615101318,-111.90735399727684,-98.1913288544402,2309.0,50.961413087823125,17.828619160872105
196,(주)두산,150,2011,-82.74151517836152,-83.89040757695771,-70.62581196467413,0.0,72.11777305055055,15.290147836129508
197,(주)두산,150,2012,-16.807715073645316,-44.515491988000136,-23.58772892504519,0.0,84.0977415299291,9.127818182616206
198,(주)두산,150,2013,-628.852027424487,-184.26090711010747,476.95489009069075,0.0,353.4623135247894,4.748972995476935
199,(주)두산,150,2014,-15.009492321577046,-61.011668024442464,-16.949191204931445,0.0,253.49356743342858,5.021359531068527
200,(주)두산,150,2015,-20.03337158355802,-11.14073032923083,-15.781243259517847,0.0,275.7121652872572,4.060431242772939
201,(주)두산,150,2016,-175.53234574536617,-119.74958730466365,-21.37314260781357,0.0,277.2089435956481,6.659825619561009
202,(주)두산,150,2017,54.31142127257479,-110.5944766722393,-14.91245151647873,0.0,280.0961278978829,6.504847103931959
203,(주)두산,150,2018,35.009334277185026,-180.67829506355807,-7.012114404340849,0.0,295.8076451983736,8.14324805734506
204,(주)두산,150,2019,114.2176874075534,-110.4638351440341,-5.521305770771661,0.0,321.9495289585805,7.681041366290555
205,(주)두산,150,2020,-69.99543213490158,-240.15428644398645,-7.574494997567978,0.0,365.5065217580063,2.0528622856142853
206,(주)두산,150,2021,-1061.4096022847466,-229.37391063260586,9.20945337828665,0.0,281.4002729590487,8.804590197252335
207,(주)두산,150,2022,64.79941814267255,-73.57934719699823,31.290648086413743,0.0,167.8807764639588,5.492590513885587
208,(주)메리츠금융지주,138040,2015,-100.0,-100.0,-100.0,,,
209,(주)메리츠금융지주,138040,2016,,,,,,
210,(주)메리츠금융지주,138040,2017,,,,,,
211,(주)메리츠금융지주,138040,2018,,,,,,
212,(주)메리츠금융지주,138040,2019,,,,,,
213,(주)메리츠금융지주,138040,2020,,,,,,
214,(주)메리츠금융지주,138040,2021,,,,,,
215,(주)메리츠금융지주,138040,2022,,,,,,
216,(주)보령,3850,2007,,,,0.0,53.45889816402637,4.738901280151231
217,(주)보령,3850,2008,72.16356367816414,750.9722785573806,-2.321313330513245,862.0,45.00383481976773,5.8071880093725925
218,(주)보령,3850,2009,60.485004071447634,-232.60868623322156,11.575951545723843,621.0,41.86126017136854,4.40388548298856
219,(주)보령,3850,2010,-617.1745513299397,-562.999648244013,13.421880905155668,494.0,60.17615678597543,4.967330404385454
220,(주)보령,3850,2011,136.9767867157592,-1140.6525059818835,5.285579369986849,597.0,79.87198282950865,7.717552946206372
221,(주)보령,3850,2012,-278.3128923158703,1893.279536119836,11.320894022895331,303.0,94.6584556755496,2.379613882939937
222,(주)보령,3850,2013,-118.70641224076049,-67.6186264234464,-13.014854045434154,136.0,83.469226701129,0.8015957342309921
223,(주)보령,3850,2014,-24.319865465376274,24.25768729899154,-11.06519641934656,792.0,65.11389267399437,6.833307851668321
224,(주)보령,3850,2015,-25.144071397359504,-17.089672181674683,-3.0712207601006893,690.0,60.67552845936993,6.846406402634164
225,(주)보령,3850,2016,-50.57370153185534,-22.352239255752462,-12.605433769716862,391.0,68.99312928232628,4.858207517655756
226,(주)보령,3850,2017,321.5548187038613,-127.36488583411341,2.208540964011233,306.0,114.97986689295834,4.871417708637475
227,(주)보령,3850,2018,-250.3337998400159,-87.35418007241033,19.001561694929674,152.0,66.0889628255659,7.901395499829649
228,(주)보령,3850,2019,92.87197389036508,46.20567829079468,5.3751135597027515,0.0,83.51362817912461,7.937290166344926
229,(주)보령,3850,2020,110.06387298733596,55.964775173743675,-3.406025827566254,198.0,72.19607168031622,9.980395141613286
230,(주)보령,3850,2021,132.20133509802872,350.2638731632747,4.019140388018143,0.0,88.88656244517412,7.469190902060287
231,(주)보령,3850,2022,225.61200502010556,98.10547180157477,7.82282206594942,0.0,78.91980612048022,9.513117203777924
232,(주)비지에프리테일,282330,2018,183.85038965587503,-447.9845506612714,553.521781468573,1280.0,228.0497435338539,1.9796147790498142
233,(주)비지에프리테일,282330,2019,-36.39693722117691,-37.897049540239784,-6.347901824875117,0.0,314.7106250003605,1.951266679808366
234,(주)비지에프리테일,282330,2020,-58.48286521553794,-64.99424367069085,-6.943099954291927,695.0,270.7425089026134,1.3264974311707727
235,(주)비지에프리테일,282330,2021,-39.15831791502833,-39.33795474843465,-3.5369645598195762,919.0,260.74724506225647,1.4409035145213684
236,(주)비지에프리테일,282330,2022,-23.988042740323927,-27.13533344133089,-2.910424704016993,1504.0,242.74385277355856,2.23109169266317
237,(주)셀트리온,68270,2007,-98.4668799464305,-98.45000337507668,-99.4047145322188,0.0,74.42827370827843,6.910724265730861
238,(주)셀트리온,68270,2008,-185.99923187983188,-42.498160602031724,-51.46582010951523,31.0,105.43612251414767,4.027618670357061
239,(주)셀트리온,68270,2009,327.8999203677759,7575.228845724491,112.9531940339561,115.0,129.77632927655114,44.20906539869057
240,(주)셀트리온,68270,2010,31.41113460766347,2.758932371939903,36.68567669895274,179.0,91.28807673648754,64.09821570514053
241,(주)셀트리온,68270,2011,85.92017471331246,29.313796683711402,16.1248510540037,345.0,47.78868298416156,65.44445003557978
242,(주)셀트리온,68270,2012,-12.795248708256008,-6.126693214092704,2.717061031475613,360.0,59.673778401362185,54.41085979869169
243,(주)셀트리온,68270,2013,-30.47560761067094,-38.33134734482573,-26.132606938697293,336.0,93.9046169008074,53.8891303368669
244,(주)셀트리온,68270,2014,-268.92945412020686,-534.8327130363091,3059.9264914488567,147.0,81.10488573765575,41.03651659827639
245,(주)셀트리온,68270,2015,28.485066671741894,-208.7124750331278,-2.2340325262626957,0.0,79.29254209481448,41.90487091929431
246,(주)셀트리온,68270,2016,-57.70840739739593,-76.90065609544735,-35.549091268403714,0.0,38.15179165614979,24.879525600013032
247,(주)셀트리온,68270,2017,107.14973034455902,245.74213597684312,-5.860880963943159,0.0,37.5420415624849,45.47489244149606
