,회사명,거래소코드,회계년도,정상영업이익증가율,순이익증가율,매출액증가율,1주당순이익,부채비율,매출액정상영업이익률
88,(주)녹십자홀딩스,5250,2012,-128.64470471521264,-280.9871229045005,43.5914124600684,1426.0,2.6109109387853806,-3.2061474326651958
89,(주)녹십자홀딩스,5250,2013,-96.17821830223384,-41.37739223460872,-15.44395466365323,974.0,0.05166830748152762,-2.4077815182287043
90,(주)녹십자홀딩스,5250,2014,-122.79262328837774,-172.6324601485951,-22.117359612502007,1259.0,-0.02863052886770845,-2.0979472455294292
91,(주)녹십자홀딩스,5250,2015,-68.37129477408256,-74.9049475704219,-8.544350985638907,1439.0,4.479805593300135,-2.8820254260132394
92,(주)녹십자홀딩스,5250,2016,-26.75992443864535,9.871224748057102,-1.4660184786829547,1039.0,-3.0343672592257462,-0.4388450627848961
93,(주)녹십자홀딩스,5250,2017,-54.180833131770754,-64.06978807725702,-10.505172617570647,955.0,5.457953752122819,-2.1706621574007636
94,(주)녹십자홀딩스,5250,2018,-89.92179507340445,190.5579183378427,-0.29980393726693144,406.0,-4.842289697292713,-2.1670845863487327
95,(주)녹십자홀딩스,5250,2019,-174.8033827179146,208.6054861630161,-6.427862104941212,59.0,-3.1426666704188193,-2.4308785369535437
96,(주)녹십자홀딩스,5250,2020,-434.7365951378732,-72.63017318564869,3.0300141120453876,3793.0,-15.725712253132357,-2.919158578250599
97,(주)녹십자홀딩스,5250,2021,-498.465446873184,-970.3266384104564,-12.282029916825667,1222.0,-5.960369756587696,-3.0922598093026643
98,(주)녹십자홀딩스,5250,2022,-490.25678260837026,1013.8058905017757,-21.09820426595165,727.0,-4.5182597952582455,-3.190392697230279
99,(주)농심,4370,2007,-5.389793200178812,-10.232763791984798,-7.980958544918735,17870.0,5.576200327057116,0.07656389362535698
100,(주)농심,4370,2008,56.49624445390393,57.22262232908859,0.4702590621917757,4764.0,-0.0013531674741287247,0.9414982833124377
101,(주)농심,4370,2009,-0.44934531328477334,23.085645939122003,-1.5823556358727249,3112.0,5.190540294568905,-0.32143145711759225
102,(주)농심,4370,2010,70.96475545803126,5.36241411522124,2.5781492383116538,8942.0,0.4548365177367302,2.616638983540261
103,(주)농심,4370,2011,-43.04691867047953,-3.538824572278891,1.3047136376779966,1036.0,5.2815913101063146,-0.881018686093455
104,(주)농심,4370,2012,-79.2028564537795,-86.70971908878731,-3.2749261369155054,4490.0,0.30735429050378116,-1.3272314733816435
105,(주)농심,4370,2013,-28.971450992836782,-96.03101593346122,-6.394748022167379,15286.0,0.5196517074986318,0.44722176555129467
106,(주)농심,4370,2014,-73.27800911562667,-62.92117461413626,-2.1081068770408535,11241.0,2.227971045407074,-0.24343692861362687
107,(주)농심,4370,2015,-14.564436559402907,56.784494708203056,0.17234687251289138,20291.0,2.510509034458849,-0.11473812563816388
108,(주)농심,4370,2016,-93.86762112848467,-150.86722833272754,-4.699095176281186,34464.0,1.3907093509564348,-0.06357857280099832
109,(주)농심,4370,2017,-77.35932378902773,-66.94396918163523,-6.648264978696706,15678.0,-2.65351369659723,-0.5723973518020564
110,(주)농심,4370,2018,-224.7667348890323,-151.16300869506657,-5.343302082530708,14577.0,-1.1184784611473901,0.19392444388210572
111,(주)농심,4370,2019,-134.85373659251957,-248.3361254941752,-4.5726023061614525,12277.0,-2.384304332160653,0.017841561740731482
112,(주)농심,4370,2020,-31.13100103301312,-24.094527591900885,-2.103927283884504,25682.0,-4.772100473810674,-0.6199194222834103
113,(주)농심,4370,2021,-45.74642048133195,-27.185112399086314,2.419253333082766,17263.0,-1.0277094582919055,0.16959825142367801
114,(주)농심,4370,2022,-520.7855118258335,-13.321588575581742,-6.407455818946147,20081.0,-0.9232001160194088,0.7226396705859193
115,(주)대우건설,47040,2007,-2.1671066101003547,-18.47393294903282,8.10377743565273,2893.0,10.45341562935603,-0.6198773581457608
116,(주)대우건설,47040,2008,21.102029409295113,-115.61968977525612,15.14561693514266,17.0,13.239115655579127,-1.0111112921895593
117,(주)대우건설,47040,2009,7.4984212007416176,-17.63722559648813,-0.9726912359453177,-280.0,10.62908474815714,0.2662829124397059
118,(주)대우건설,47040,2010,378.3384956789318,1448.8195612429802,8.982782777166992,-1770.0,-49.5143229496428,-14.256606416260777
119,(주)대우건설,47040,2011,43.23716092261997,92.60231736648096,17.728772605984904,431.0,-20.49083410513242,-1.8229196300146286
120,(주)대우건설,47040,2012,72.89920255192995,75.59904826346194,1.4638937343716005,431.0,0.149366090282399,0.14636097907956458
121,(주)대우건설,47040,2013,-23.91955415093892,10.06181641905156,0.13552887943545588,-1747.0,98.38454758684895,-7.689804978323586
122,(주)대우건설,47040,2014,6.545294318361009,63.658923906321895,8.93638757841622,255.0,-7.871299540533698,-0.34821545952686517
123,(주)대우건설,47040,2015,-1.2606555703306128,108.6397677536134,-1.3955291716299798,349.0,-5.149896108260464,-0.3908164791562809
124,(주)대우건설,47040,2016,-230.67713678450903,-548.3422659096482,1.406435487284151,-1791.0,111.34842977170109,-7.348593060277816
125,(주)대우건설,47040,2017,-126.6629303467985,-1652.7583024274384,3.6842591835599743,630.0,0.6071210651730894,-2.908159308843969
126,(주)대우건설,47040,2018,54.52193556699367,75.6904674841099,0.46225662120072464,727.0,-20.218508433338457,-0.4830388723627772
127,(주)대우건설,47040,2019,-17.325481811633733,42.37847814787918,12.42278335831308,508.0,17.02545851462679,-0.8239816381730591
128,(주)대우건설,47040,2020,25.576028586301103,47.04288457851932,4.7995542633831,691.0,-25.936813481412344,1.6423511369627875
129,(주)대우건설,47040,2021,-67.07051320289506,-115.10625822497082,-0.14046651518047515,1180.0,2.4916319632374098,-0.04820688943899043
130,(주)대우건설,47040,2022,-107.7276476238729,-233.53674801342444,3.5878364957770685,1227.0,-1.1588899310376917,0.17255228575570936
131,(주)대웅,3090,2012,21.957755950314443,24.72422292122866,10.01585319004267,2839.0,23.03353098286767,-48.40241003026676
132,(주)대웅,3090,2013,124.90495535841018,-8.226064334575282,157.44637291211572,4816.0,5.61437129603544,-2.182876323894236
133,(주)대웅,3090,2014,7.18366455505916,84.15559639193688,-2.843844933269697,2794.0,10.72215247310271,-1.1640101885020115
134,(주)대웅,3090,2015,22.433558546653515,81.01423957228104,-9.16499903357016,4533.0,-3.0170793474550024,-0.9087530852056407
135,(주)대웅,3090,2016,-6.575240552255263,11575.872307467245,-3.5721775879818765,2301.0,3.8117828201851296,0.5440507634298468
136,(주)대웅,3090,2017,-38.471632469426,218.80062599775047,-4.550161807991929,1534.0,-1.5188994838603946,-0.2598916797907771
137,(주)대웅,3090,2018,-4.459324099420231,-65.42341573754378,0.7966029227437907,692.0,2.2324218563346108,-0.49873755286810084
138,(주)대웅,3090,2019,20.971473948924743,88.72724619648895,4.291886318548308,1446.0,-3.1569183749658407,-0.807346753523972
139,(주)대웅,3090,2020,-14.055770567065025,47.526811872161396,-4.895128645039645,2343.0,-1.8933721517667124,0.24561911648507717
140,(주)대웅,3090,2021,-112.51059832132464,-5.48830903774871,-9.700013525675168,1897.0,-3.0393810668143857,-0.19031416655135125
141,(주)대웅,3090,2022,-6.5194621776271315,-150.5597619745337,-2.514810971500591,2467.0,4.45805415440131,-0.9449792362938947
142,(주)대웅제약,69620,2012,-1346.4511794525547,-894.5419647227761,-7.083807935153118,1119.0,-2.0503289677005014,-0.07070267697488486
143,(주)대웅제약,69620,2013,78.09218769668293,53.582831057161926,-6.285411525170851,5658.0,8.921424514032616,-2.169148735215403
144,(주)대웅제약,69620,2014,1.6419698241889478,100.86568788632735,-7.334540364226871,3056.0,17.109143366087473,-1.544360073977379
145,(주)대웅제약,69620,2015,25.630084945956913,86.86188132209061,-9.157894611870672,4160.0,-3.5277124814163443,-1.241127511266816
146,(주)대웅제약,69620,2016,41.817004120278796,75.07254022829247,-4.215846636158821,2613.0,6.2325329681737,0.6575162735250561
147,(주)대웅제약,69620,2017,-41.27619491244843,-81.41484413084012,-4.512662523209277,3060.0,2.115288228039205,-0.16210878628412573
148,(주)대웅제약,69620,2018,-2.9377726039445946,-74.21618198609687,2.4703776371829598,-1468.0,6.970449523374597,-0.4032212140650211
149,(주)대웅제약,69620,2019,0.5966762018510963,-54.48163743382471,4.847317564227704,2132.0,-2.3987077791153837,-1.0262108851009923
150,(주)대웅제약,69620,2020,314.87049146789417,293.3250371425376,-6.135383709903899,1196.0,-4.300664071876341,0.5618389029733291
151,(주)대웅제약,69620,2021,-1683.1879005450653,-33.565352464504336,-9.710305032072212,2241.0,-6.432041736895897,0.1836131146634017
152,(주)대웅제약,69620,2022,-21.11495044620311,40.713047192352875,-2.953763019378096,3816.0,7.555374813509957,-1.254473839188341
153,(주)대한항공,3490,2007,-273.0110958694024,160.46618300080215,-12.549898936199092,182.0,27.20634808133559,0.21367024599546358
154,(주)대한항공,3490,2008,78.47429125699077,-136.782060647998,-10.396506592020748,-9532.0,12.915180410927917,1.205425151679297
155,(주)대한항공,3490,2009,178.59994733247896,-236.2264421988608,-18.762413950306364,1257.0,-35.40026546464742,2.1130235711317593
156,(주)대한항공,3490,2010,604.7926555440563,297.4881084983552,10.272498501897143,2434.0,94.97811047259808,-0.24690744153280164
157,(주)대한항공,3490,2011,1253.5292161908703,2635.853100336657,-7.1111282987125595,-3240.0,86.20053271012637,-0.4702627013095739
158,(주)대한항공,3490,2012,-98.72428706274496,497.44730014951017,-9.387351263964723,3673.0,4.976424390091552,-1.0252187134004558
159,(주)대한항공,3490,2013,1153.3990097379765,193.50669279541813,-13.951985999715358,-3517.0,-13.26820446293084,0.2515281375963826
160,(주)대한항공,3490,2014,1320.600395640549,208.34162781251803,-10.657667955102118,-8185.0,156.92818929440466,0.6176529377448188
161,(주)대한항공,3490,2015,-1519.589636238391,69.49209634984098,-7.390531455877412,-7968.0,-183.01828777052253,2.1250578908801696
162,(주)대한항공,3490,2016,-319.5418554689148,303.6502814809959,-9.525216608673908,-7639.0,268.0325883032157,-1.1566694291195798
163,(주)대한항공,3490,2017,-97.3695410375027,130.76707608647035,-9.07556465658862,8639.0,-172.1003924888838,-0.24111448401186486
164,(주)대한항공,3490,2018,-500.0407562135976,247.14627229892469,-13.22947658938561,-2148.0,175.67993698523298,-1.7277917711360447
165,(주)대한항공,3490,2019,219.95666596834357,36.57637090598686,-11.820134606181222,-6557.0,-51.02911402029474,0.5951466831221102
166,(주)대한항공,3490,2020,112.52085754524303,127.5625516057068,4.089883659840538,-1979.0,-32.27152901789418,1.6358742805110547
167,(주)대한항공,3490,2021,-1094.2619596974528,9.031407674337729,-6.052821610846035,1743.0,-20.07234048058757,4.039309051733751
168,(주)대한항공,3490,2022,-321.3188600087735,-1268.2957254245198,-23.69229212993244,4787.0,-45.7433162361944,-2.5707455928830925
169,(주)더블유게임즈,192080,2016,18.68127855845284,34.551920384797526,1.6969938742958706,2952.0,11.695286569948646,3.640827231080827
170,(주)더블유게임즈,192080,2017,-214.74218994816073,-157.1827667761711,-6.5978385168535,2204.0,-9.034269702714994,0.4852101495728327
171,(주)더블유게임즈,192080,2018,-94.31056230554029,6.976525329881326,-81.24114522922633,1026.0,-9.283410413848301,0.08814871570855942
172,(주)더블유게임즈,192080,2019,-8.223140091807743,1.1342242173365449,-3.671686971252078,1348.0,-2.63597349858955,0.129393781914672
173,(주)더블유게임즈,192080,2020,16.85200636451673,-61.61396874566803,8.737061501871512,6634.0,0.20873630209101002,0.03586170215322326
174,(주)더블유게임즈,192080,2021,-1.866933628461781,-25.020004509557737,0.8699569117466837,7391.0,8.739319608138814,-0.6642778917917056
175,(주)더블유게임즈,192080,2022,-3.004067513193286,83.26137907376943,-0.8752076038072503,-7815.0,-4.765708087935021,0.9958035334930315
176,(주)동서,26960,2007,33.803446335983715,18.74573549328581,13.425854803850427,2603.0,0.06672581967942648,1.341339450691649
177,(주)동서,26960,2008,25.398499462252516,18.752431629161414,3.0065015774292156,715.0,-1.2313137945791421,1.5829570164881552
178,(주)동서,26960,2009,13.434535341104063,17.53707857397355,4.097744482203089,739.0,0.6612178643714515,0.781568778621784
179,(주)동서,26960,2010,31.39050361613112,21.51444659471604,13.4635632303621,850.0,1.0006310339484177,1.0885778322945399
180,(주)동서,26960,2011,28.34623202755434,-0.1965234449562807,11.437994665984599,462.0,3.5699292140803482,0.32615566115982375
181,(주)동서,26960,2012,24.4832640290588,36.889700202005784,9.353679522783265,-894.0,-0.1565404128967849,0.2208267550663443
182,(주)동서,26960,2013,31.996676280233185,13.922352191427645,8.085343546506675,1246.0,-0.07156550860741007,-0.5381965077574034
183,(주)동서,26960,2014,31.199286196506,20.943721167000522,2.373129514850575,1284.0,-1.9731978930621406,-0.41817092239217324
184,(주)동서,26960,2015,19.719753797373283,21.028750095949412,-2.3648477486456017,1225.0,-0.18827827800566688,-0.09613041762531616
185,(주)동서,26960,2016,27.944753610775184,2.7074185442998053,5.433892955237616,1199.0,0.3528408140896673,-0.11980443672284302
186,(주)동서,26960,2017,1.7023622927775208,-1.9194559271526077,-1.1997997862215701,1233.0,-0.05586796158684315,-0.3863293598758748
187,(주)동서,26960,2018,5.026450320728168,-7.301213958657861,-0.36075633399763474,1179.0,-0.7723753979316665,-0.11409535350451527
188,(주)동서,26960,2019,3.2051168921805218,34.28943729790668,9.753460509727448,1388.0,-1.715017395048637,0.2662997859208005
189,(주)동서,26960,2020,12.293807841614996,7.422484554611913,6.919018372847123,1186.0,-0.27855996867662824,1.0261501907876251
190,(주)동서,26960,2021,6.672900946495943,25.85671058484533,-7.0940493022147,1149.0,0.6725026554846742,0.03181785867675213
191,(주)동서,26960,2022,19.006455346436578,81.23207441841932,2.091469589520437,1701.0,-3.871974007128726,0.07561202539719236
192,(주)두산,150,2007,0.057286144070351,26.80410768454352,-2.003658797050845,4159.0,192.80731047613145,2.5209560968548406
193,(주)두산,150,2008,13.342053426940206,-35.95929096552474,43.93757215474372,632.0,255.18435028237357,0.9912075046168098
194,(주)두산,150,2009,177.45934961931806,-287.35498906572593,20.94802260910029,1687.0,349.89846403865494,13.421159333273051
195,(주)두산,150,2010,133.08766940244965,27.60519115751305,-46.38884294408648,31693.0,22.683262848136913,5.025666938366143
196,(주)두산,150,2011,28.069697943635752,29.48361788284617,-2.929186739222599,15521.0,3.5676639088737687,-1.2542123843955757
197,(주)두산,150,2012,39.79172925732114,45.118032680471245,-8.955765306068653,3871.0,4.94198759761035,-3.226918670056067
198,(주)두산,150,2013,293.30271176044187,211.16928248279225,29.732466868259394,5849.0,-122.09250575872801,-0.131330945867413
199,(주)두산,150,2014,34.04386397029324,-106.27230005206577,8.87980733042071,3129.0,-11.651932494168307,-0.23116381517262496
200,(주)두산,150,2015,2.261199819876424,1836.4014528502526,5.845514271938648,-20292.0,13.604771490695555,-2.9351684716079887
201,(주)두산,150,2016,271.1213827932435,-2803.6535662304577,13.07346217056411,9972.0,0.14341741827695387,-0.8277725530110693
202,(주)두산,150,2017,43.07459502740113,6.339410921110812,4.953001035678367,1909.0,6.274393436333185,-0.3934835492714246
203,(주)두산,150,2018,22.963008495204367,-277.37627780213046,9.859790754192431,-5955.0,27.157682959180647,-1.2165605397408363
204,(주)두산,150,2019,68.63461080663727,-68.5135970453158,12.918327578801492,21900.0,-14.177032679206434,-0.16640925228593417
205,(주)두산,150,2020,-2645.03728764637,1440.80631335319,2.012046881475573,-31092.0,-61.4772501411191,-0.845993880215981
206,(주)두산,150,2021,-284.27101732365225,100.90475091617948,-66.51871630356996,11890.0,-32.302106016176396,-0.6889871251286435
207,(주)두산,150,2022,29.280269197479207,162.08871924493585,13.170318179410984,-39132.0,3.0779214129444483,-0.7725304079864737
208,(주)메리츠금융지주,138040,2015,,,,,,
209,(주)메리츠금융지주,138040,2016,,,,,,
210,(주)메리츠금융지주,138040,2017,,,,,,
211,(주)메리츠금융지주,138040,2018,,,,,,
212,(주)메리츠금융지주,138040,2019,,,,,,
213,(주)메리츠금융지주,138040,2020,,,,,,
214,(주)메리츠금융지주,138040,2021,,,,,,
215,(주)메리츠금융지주,138040,2022,,,,,,
216,(주)보령,3850,2007,-55.6379519638726,-56.67534328861535,-3.452620163405293,2964.0,-2.3670831342518994,-1.3114386075723248
217,(주)보령,3850,2008,34.026759776536316,2.0935735241231868,2.7437111958537628,-477.0,-0.4145887170121654,-0.15502809401271112
218,(주)보령,3850,2009,28.09588542970837,85.04637421706306,0.35499206958485274,-308.0,-4.3695033909849315,-1.51621952644218
219,(주)보령,3850,2010,90.78379567967374,108.00122606282277,4.159249758540737,-170.0,16.550664077474643,-1.11241445320824
220,(주)보령,3850,2011,-7.135388249535268,23.917371661613814,-3.2007911996869787,16.0,-1.6831001598557123,-1.3199068901808135
221,(주)보령,3850,2012,-93.94307335008483,76.06702084965629,-4.187462779787079,440.0,-10.406183954067075,-1.5548937939706313
222,(주)보령,3850,2013,359.478893487267,18.92094705840301,-2.477040048124132,573.0,-14.658944944310065,0.7792202266355508
223,(주)보령,3850,2014,-40.80287029071508,-19.155347957455646,-16.282827915240883,735.0,-9.14472206613376,0.6900070576917887
224,(주)보령,3850,2015,-6.832494537471748,-26.17621864560803,-12.479297018697629,404.0,-2.0964805408944187,0.5806105728335034
225,(주)보령,3850,2016,4.3008522557549185,-20.761372750519442,-12.920812869540619,-1195.0,25.70617413785513,-1.3178506221379704
226,(주)보령,3850,2017,-60.23353288799513,-333.15033858189105,-10.20408037759128,1334.0,-50.74355336298971,-1.855315079021066
227,(주)보령,3850,2018,2147.5156382439923,-307.2121406337771,-5.602514932785159,145.0,-4.078946810430111,-0.3516623306125499
228,(주)보령,3850,2019,-7.549274159550663,-20.325938563173892,-4.372662572917006,127.0,-1.6800406777921495,-1.0330376037688813
229,(주)보령,3850,2020,-34.968429661185645,-13.70514735754028,-17.13925300481111,554.0,-9.379756124702737,-1.2287966614257746
230,(주)보령,3850,2021,-162.44782390283345,832.4902051935281,-9.275459135292955,689.0,3.377137296227616,-1.2382737009128855
231,(주)보령,3850,2022,-62.23212279364759,-104.6171056616559,-9.976455802278256,636.0,-3.082771374384393,-1.0429533894535856
232,(주)비지에프리테일,282330,2018,,,,1953.0,-23.600534790199305,-0.13686764046855604
233,(주)비지에프리테일,282330,2019,-8.41216123456595,-10.31430727706719,-3.9673959854709153,1986.0,-13.114726360830105,-0.10900993403954784
234,(주)비지에프리테일,282330,2020,-32.48219533436662,-42.129566708009534,-7.308618880905091,1514.0,-23.858254253053218,-0.11840083699891668
235,(주)비지에프리테일,282330,2021,-45.84169357563288,-44.47851608081641,-16.826321302417202,2065.0,-17.145533587378395,-0.03271842621582932
236,(주)비지에프리테일,282330,2022,-37.979991609630275,-22.671456253267667,-7.6182153717916865,2366.0,-15.175727501377594,-0.22131853004674618
237,(주)셀트리온,68270,2007,-68.21552253679428,-67.6089772219741,-21.9278629326723,390.0,40.27066535312336,-3.5097190731759405
238,(주)셀트리온,68270,2008,6831.358960727149,1558.3746341370554,-160.2394213617289,0.0,-11.993879031707948,-4.376910422179087
