,회사명,거래소코드,회계년도,정상영업이익증가율,순이익증가율,매출액증가율,1주당순이익,부채비율,매출액정상영업이익률
90,(주)녹십자홀딩스,5250,2014,-86.09111988794592,-807.0683537076665,30.397568299534736,539.0,3.380714677019917,0.3891736078866721
91,(주)녹십자홀딩스,5250,2015,0.5526528962012289,-370.919640111171,24.031536050368366,693.0,2.9065267309848863,3.0497574599616133
92,(주)녹십자홀딩스,5250,2016,-221.53310197367543,621.921254876288,26.537229074383134,304.0,2.7557511569415425,1.4027777129184171
93,(주)녹십자홀딩스,5250,2017,75.74170341062975,131.31174224605886,30.166961948415597,488.0,6.923108747623203,2.807688197591945
94,(주)녹십자홀딩스,5250,2018,-338.9085446282055,-1806.2600264325513,14.702474450126784,377.0,1.8391115973791017,-0.6028084562791252
95,(주)녹십자홀딩스,5250,2019,62.32510970934406,-9.47635818381002,9.672288426670908,-158.0,4.978541898054402,1.3481295354311986
96,(주)녹십자홀딩스,5250,2020,138.38688955030065,49.737570487545895,10.631766528613827,551.0,22.755356467466967,0.5114946215044747
97,(주)녹십자홀딩스,5250,2021,258.0329096510554,36.831336371463124,34.85404697257651,317.0,-0.9209128424477768,-0.4411870847532926
98,(주)녹십자홀딩스,5250,2022,498.7388714401471,-79.39260756625654,27.931797668525377,-186.0,0.6803608721087215,-3.997147668618168
99,(주)농심,4370,2007,202.14424269684605,-11.295417420031344,20.48315640098639,8730.0,-8.00911026197786,-0.7085593756201716
100,(주)농심,4370,2008,-22.112523985847552,-28.615345090283576,0.8894976347535848,2625.0,-1.9312619498504944,-1.6569753076223197
101,(주)농심,4370,2009,32.19770711471269,52.25637433821482,27.076244148722378,7701.0,-3.907889209937771,-0.9633807450014045
102,(주)농심,4370,2010,-24.393833618125505,-150.57710432333877,25.07317245087811,3575.0,0.3460997997185373,-1.766802742545302
103,(주)농심,4370,2011,67.63456014319112,32.507481898555014,31.22670716485554,4780.0,-1.4374577101715573,-1.0723579567966182
104,(주)농심,4370,2012,-53.67397147943141,1686.095443763438,25.029112300412233,2886.0,-2.321435857850595,-1.1229878276163703
105,(주)농심,4370,2013,-149.13064655134963,-5.164977439272628,25.04804749226477,6447.0,-0.8500059380600007,-1.4132989793518869
106,(주)농심,4370,2014,-8.713320119532188,5.214030528723717,1.9156331095985222,7196.0,-5.651701722601338,-1.953012309834885
107,(주)농심,4370,2015,-63.13080196575744,-140.70877824692622,-0.07784681003250649,10339.0,-4.831187086537859,-0.27745262399762627
108,(주)농심,4370,2016,-25.81624614569573,-242.6606552402618,2.093203506965332,27404.0,-3.8988392271253502,-1.6147991664553585
109,(주)농심,4370,2017,-33.68052975810376,-140.79018966781229,2.8946049010320722,7894.0,-2.336572887647634,-1.1952360367454196
110,(주)농심,4370,2018,-159.32137174853156,-113.04020228655293,-2.951272645851798,6872.0,0.14381139928673292,-2.3804874196199832
111,(주)농심,4370,2019,-24.300974665368944,-31.628991489191673,3.1222646674940444,5827.0,0.5805608323569942,-1.930458878311295
112,(주)농심,4370,2020,-47.3474479870425,21.31463826264016,2.070896143028204,14691.0,-1.3519606694981547,-1.504807680473304
113,(주)농심,4370,2021,-65.37004999416965,-29.302620624947586,-5.694140571365998,8167.0,-2.661179628929446,-0.9121621734600405
114,(주)농심,4370,2022,-24.552851662056316,6.434663828906615,12.341375651721517,10499.0,-0.6522768595041839,-2.0813996199190417
115,(주)대우건설,47040,2007,-174.34863245739285,-354.8176644622177,-66.4716546366779,710.0,-11.9078353458451,0.3458474737149029
116,(주)대우건설,47040,2008,24.763848725132657,39.90037049464348,25.995528338602533,202.0,-2.8416983918278618,1.9187217820620939
117,(주)대우건설,47040,2009,-30.465755874672208,36.81771595931812,34.84873011290478,503.0,-29.954136777489197,-0.37396829714681123
118,(주)대우건설,47040,2010,29.15843145354294,18.187874529344185,22.14454521410335,70.0,-2.8035166245672656,-0.505805741307416
119,(주)대우건설,47040,2011,107.63213664583672,108.5240012978454,10.085010478324705,372.0,-1.743857219872524,2.279694900040547
120,(주)대우건설,47040,2012,-368.2506681219706,-171.20134678786061,36.9444495777895,243.0,7.294348422265614,1.5433637213761267
121,(주)대우건설,47040,2013,9.122797626716542,-25.766772690951623,14.515551116471897,169.0,-4.399740125192949,-0.2796470000323037
122,(주)대우건설,47040,2014,133.91744430061505,150.09794727184695,2.5461870407055454,240.0,12.254228664228606,-0.8402847420100121
123,(주)대우건설,47040,2015,1.1552053166438654,-355.8115301300959,19.34518347415869,244.0,0.3807211837921045,0.7556168704410959
124,(주)대우건설,47040,2016,3.0865519235254046,103.62165357024558,18.45069344488382,44.0,-6.360681566876622,0.6144569500679951
125,(주)대우건설,47040,2017,310.67144169174185,1807.9870649083723,4.629499294906879,787.0,-28.35584874974711,-0.26487960617595974
126,(주)대우건설,47040,2018,193.745001266058,133.98085079223097,6.591571857206297,485.0,-7.013942113378789,-0.7415763291202833
127,(주)대우건설,47040,2019,-47.05839739380665,-86.75745441031017,-13.971226510871137,339.0,-10.294866303972924,-0.15188182797967276
128,(주)대우건설,47040,2020,-169.21605047895693,-203.03700449400026,6.667168831046862,279.0,-20.227113024332937,-0.9705423960982928
129,(주)대우건설,47040,2021,118.1168339837904,119.11089695174468,20.380952441198293,698.0,0.9543631336910607,-1.6594911622159128
130,(주)대우건설,47040,2022,-35.30728677512822,-82.38360989220801,20.88021730055193,541.0,-2.9611306508187454,-3.277248384012764
131,(주)대웅,3090,2012,93.8512029579853,86.74352032707,99.5766103111434,-1809.0,-8.100663376297629,-111.70513735443836
132,(주)대웅,3090,2013,-2.8608015825047755,35.34266310832389,28.49128351135024,0.0,-3.8504122991959058,2.3161640811088553
133,(주)대웅,3090,2014,-107.7379271171457,-134.82196156479276,10.404831078610238,2391.0,-1.2847404217317049,-0.22876930913968785
134,(주)대웅,3090,2015,-67.3635650385223,-461.29870873610986,8.998785433836998,2724.0,-0.5597054084234756,0.6053092262742421
135,(주)대웅,3090,2016,-27.592068673184286,-45.63855291550787,5.548052821227378,-505.0,15.758975275866923,0.5273368056812267
136,(주)대웅,3090,2017,95.78890763601557,42.65295149390449,15.434505841287002,579.0,-2.570129175799295,1.4689102011069988
137,(주)대웅,3090,2018,12.999210637399747,58.99038371036188,6.102504546760458,629.0,-2.452864530618683,0.8798210631773324
138,(주)대웅,3090,2019,10.150088966360492,247.2035398464731,16.15457936641052,969.0,-0.24545332788984808,1.7128235596011478
139,(주)대웅,3090,2020,-57.90258098301422,-82.76697727970526,3.609288155475033,611.0,-2.0840696620708457,-0.7348185475681026
140,(주)대웅,3090,2021,40.332515368080514,93.04847699971212,10.012446065443473,513.0,-1.4794221127838938,-0.7071074724632282
141,(주)대웅,3090,2022,20.931239669571333,192.73927469705632,14.128002534910767,1334.0,-1.568429163958072,1.1287193807794829
142,(주)대웅제약,69620,2012,70.2352186846278,-968.3541894827556,61.284322223056286,103.0,-5.283616451318604,-3.365859602445752
143,(주)대웅제약,69620,2013,-109.00615072013449,-8.947597405878758,-10.440340763134198,2793.0,-5.652068996050584,1.7279831333692766
144,(주)대웅제약,69620,2014,-81.49756815958523,-29.318276929657685,18.07454946864007,2628.0,-2.3760417735994075,0.5518065168355832
145,(주)대웅제약,69620,2015,-183.3400271770675,-22.15351349694466,8.952562788839202,2341.0,-0.33644048528388026,0.6017437800720318
146,(주)대웅제약,69620,2016,-95.46961677587724,-41.489270501608765,9.12972206730345,702.0,20.251911278229052,0.2699121218883751
147,(주)대웅제약,69620,2017,116.78616095096716,190.9715195117481,14.671631686722126,1427.0,-1.1877958194260856,0.9931907318637587
148,(주)대웅제약,69620,2018,18.33330772908261,32.794121314821,5.25218832503753,818.0,-0.5542477992371602,0.5425276435483206
149,(주)대웅제약,69620,2019,-113.02820179786505,230.5967069119169,14.245008075642492,1675.0,-0.689800537676831,1.5702567499932645
150,(주)대웅제약,69620,2020,-173.03350617369992,-102.87865170131835,2.424349635637128,-682.0,-1.3160419368493166,-1.703108474659461
151,(주)대웅제약,69620,2021,1503.011031429102,197.7332576672236,8.491650936010362,-1553.0,0.7636813803744928,-0.9862435250857962
152,(주)대웅제약,69620,2022,36.20086264223696,56.63007118679855,12.468390422946555,2808.0,-0.7970372926507565,0.8348210380278882
153,(주)대한항공,3490,2007,-1099.6724381492422,1250.1189811156944,-519.5862407224365,-1240.0,20.313681955926683,-1.9736016319625014
154,(주)대한항공,3490,2008,91.04070394592772,-3615.8316163295112,26.04574616605246,-4280.0,52.81301777952427,-2.905238677375551
155,(주)대한항공,3490,2009,91.50831022658288,14.96478817459123,15.627404389005545,1162.0,-62.480031034945,-3.071421148463158
156,(주)대한항공,3490,2010,-12.579594349547545,-114.4626145013512,8.639532914340958,-2540.0,-426.5730902912277,-8.471267080852167
157,(주)대한항공,3490,2011,46.66052446289115,-20.31644405573084,8.34895757024667,3932.0,29.056905223962247,-3.293329068729013
158,(주)대한항공,3490,2012,147.07290344127028,56.38480039917354,14.325978902601934,-3454.0,81.83589774111113,3.7276687584727544
159,(주)대한항공,3490,2013,-1312.9956255580028,316.39596220062407,-4.621251342108296,-9841.0,89.78993807867948,0.7267572658773696
160,(주)대한항공,3490,2014,-18.76596878995618,-173.85653438598484,4.778322079369363,3178.0,-107.78840354441604,-0.7103991995857523
161,(주)대한항공,3490,2015,12876.603181040326,-209.67689058472465,0.3066423250592938,-4420.0,41.46049331585732,-3.3050294516826333
162,(주)대한항공,3490,2016,177.97808198359354,175.32491736281668,2.138835738834908,-5821.0,164.5203228782999,-2.785259365882739
163,(주)대한항공,3490,2017,-31.874071700000776,187.1076044664821,3.678799422980494,4064.0,-8.95027720727819,-0.37218044513370163
164,(주)대한항공,3490,2018,-11.659383917986656,-86.11882934540183,7.722798852394446,-3279.0,59.45850791608632,-1.6123786739753463
165,(주)대한항공,3490,2019,1302.0169544066496,56.19896369471591,5.316761370584425,-4800.0,65.33220878340353,-3.808691787813814
166,(주)대한항공,3490,2020,134.7970000326327,949.7575613095028,-13.439599823618192,-6347.0,-123.13433664249919,4.070873975853361
167,(주)대한항공,3490,2021,993.5479451790809,113.29458337551765,-2.5981888684010546,172.0,-0.9374108509068151,2.0927290643382594
168,(주)대한항공,3490,2022,402.9264028214563,1455.2179616372005,66.51982217813865,2785.0,-2.923161457233448,-2.8038604303367123
169,(주)더블유게임즈,192080,2016,98.84674997761562,98.38422592229723,99.03140692664816,770.0,-0.04491522579421092,8.439300668046423
170,(주)더블유게임즈,192080,2017,29.516283788755707,38.58146480889435,36.26142792071965,1084.0,143.37252671013982,-16.578123108818076
171,(주)더블유게임즈,192080,2018,158.4220960340886,-155.86324505274874,125.31668542201824,1991.0,-30.186946138373045,3.1720697841723293
172,(주)더블유게임즈,192080,2019,24.367500738803187,-34.113101575177055,10.919892926968089,3375.0,-11.834779607114484,0.5796616436382109
173,(주)더블유게임즈,192080,2020,27.061229710571954,-51.11150735222963,20.340003751646467,1142.0,-47.40672409370751,2.022881316742552
174,(주)더블유게임즈,192080,2021,-5.3003061933098055,8.78098349658142,-4.344704815953547,3838.0,-1.8403227604490784,0.08783728702900007
175,(주)더블유게임즈,192080,2022,-14.472843516547458,2.7268694434507896,-6.473281580233357,154.0,5.2652547417211295,-0.2659296005822682
176,(주)동서,26960,2007,87.06852309453326,109.9732411912357,63.973192905441,1399.0,-1.1443591497222805,-0.17799369809801213
177,(주)동서,26960,2008,53.56903365695062,-6.944697559537662,40.38047153047634,801.0,-1.4707416811967278,-0.27880375522275713
178,(주)동서,26960,2009,80.8615022578191,-13.801315535379679,40.06511819346053,1015.0,-1.9845877872295912,0.895905013027269
179,(주)동서,26960,2010,37.93620557642184,-31.869885749202822,33.84519343092717,1099.0,0.015750795873305634,0.08169812602547744
180,(주)동서,26960,2011,51.6610280006797,-58.13127466525005,45.012040565593644,464.0,0.7717010248753962,0.31031804836661614
181,(주)동서,26960,2012,24.048496162589124,-300.76308816160366,26.75856053101982,413.0,-1.413456394203326,-0.1266727568402235
182,(주)동서,26960,2013,11.989981924490785,-3.3976465022890845,18.586591339649186,1241.0,-1.0867527763648237,-0.05195967040388538
183,(주)동서,26960,2014,-22.187486810720962,-94.21832756589983,7.830504690350276,786.0,0.08690009431516899,0.23855058645173344
184,(주)동서,26960,2015,-28.339028207742558,-81.2633474269519,4.524914382936242,672.0,-0.92662548673432,-0.8660437397233167
185,(주)동서,26960,2016,-5.103766716160666,-39.39174877347701,7.237815215863863,746.0,-0.6652445978939845,0.010746867691766582
186,(주)동서,26960,2017,-1.8004840588787556,-120.5459394847744,10.173612451775314,714.0,-1.3773835902920428,0.07947006519723132
187,(주)동서,26960,2018,-16.850947113666603,-125.43061130056657,4.564639499229042,675.0,-0.53901455009456,-0.338827867792288
188,(주)동서,26960,2019,-18.01578664543285,-93.28137867251284,7.076730907903085,715.0,-0.39633537976700417,-1.410564582987674
189,(주)동서,26960,2020,-4.1022055096293375,9.2111579084063,-6.4876532636976165,721.0,-0.49754858320197926,-0.7598365989820799
190,(주)동서,26960,2021,32.44334380409346,-80.90414424226417,14.59130326274901,631.0,0.07012951539097578,-0.9087259443292428
191,(주)동서,26960,2022,-2.7490055497175323,-25.5617819802378,10.371914418639726,659.0,-0.19362342496252793,-0.7322049999798077
192,(주)두산,150,2007,-38.54229106516874,92.88095832789524,-245.70532288606825,1646.0,-32.84661739719991,1.76749473418313
193,(주)두산,150,2008,74.41394360682888,71.07074897914953,95.02804625083188,1909.0,8.580096749656718,0.7684582484890181
194,(주)두산,150,2009,109.41764674571364,918.9891294314398,60.399733264831056,350.0,-4.290277120635523,22.36809281685386
195,(주)두산,150,2010,89.94745615101318,111.90735399727684,98.1913288544402,-2309.0,-50.961413087823125,-17.828619160872105
196,(주)두산,150,2011,82.74151517836152,83.89040757695771,70.62581196467413,10177.0,6.782226949449452,2.3898521638704917
197,(주)두산,150,2012,-16.49228492635468,-4.504508011999867,37.94772892504519,5518.0,-2.6877415299290988,1.1821818173837944
198,(주)두산,150,2013,834.982027424487,165.10090711010747,-22.794890090690785,4572.0,-3.672313524789388,0.9410270045230655
199,(주)두산,150,2014,5.309492321577046,-11.958331975557535,8.099191204931445,1103.0,9.916432566571473,0.6186404689314724
200,(주)두산,150,2015,7.033371583558019,-57.26926967076916,10.101243259517847,328.0,-9.852165287257208,1.1395687572270612
201,(주)두산,150,2016,188.48234574536616,2972.6595873046635,5.243142607813571,12366.0,-12.748943595648143,0.3501743804389905
202,(주)두산,150,2017,-36.931421272574795,22.704476672239295,23.88245151647873,1448.0,-12.396127897882934,1.045152896068041
203,(주)두산,150,2018,-14.509334277185026,108.23829506355807,11.38211440434085,308.0,-5.957645198373598,0.5767519426549406
204,(주)두산,150,2019,-111.3976874075534,322.4438351440341,11.631305770771661,1288.0,-35.79952895858054,0.7689586337094445
205,(주)두산,150,2020,-17.83456786509842,-1115.7957135560137,-2.5255050024320216,-17923.0,-2.44652175800627,-0.9128622856142854
206,(주)두산,150,2021,1540.9496022847466,229.37391063260583,-30.34945337828665,12426.0,-19.330272959048727,-0.39459019725233446
207,(주)두산,150,2022,-67.94941814267256,73.57934719699823,-18.180648086413743,-5444.0,-1.1307764639587958,1.707409486114413
208,(주)메리츠금융지주,138040,2015,,,,,,
209,(주)메리츠금융지주,138040,2016,,,,,,
210,(주)메리츠금융지주,138040,2017,,,,,,
211,(주)메리츠금융지주,138040,2018,,,,,,
212,(주)메리츠금융지주,138040,2019,,,,,,
213,(주)메리츠금융지주,138040,2020,,,,,,
214,(주)메리츠금융지주,138040,2021,,,,,,
215,(주)메리츠금융지주,138040,2022,,,,,,
216,(주)보령,3850,2007,,,,1552.0,-12.178898164026371,1.6010987198487685
217,(주)보령,3850,2008,-86.07356367816413,-724.8322785573806,16.621313330513246,1057.0,-9.87383481976773,-1.0271880093725922
218,(주)보령,3850,2009,13.564995928552364,224.3486862332216,12.134048454276156,1104.0,-2.4012601713685413,2.3161145170114397
219,(주)보령,3850,2010,642.7345513299397,646.129648244013,-1.2518809051556676,1010.0,1.2438432140245723,2.5626695956145467
220,(주)보령,3850,2011,-161.7667867157592,1096.6525059818837,-2.3055793699868494,207.0,0.9880171704913465,-2.2175529462063723
221,(주)보령,3850,2012,216.93289231587028,-1910.719536119836,-13.830894022895333,332.0,-4.8084556755496095,-0.19961388293993698
222,(주)보령,3850,2013,287.6164122407605,210.4386264234464,11.244854045434154,1346.0,-10.969226701129003,5.158404265769008
223,(주)보령,3850,2014,30.739865465376276,-37.27768729899154,21.82519641934656,437.0,-2.9538926739943747,-1.1033078516683208
224,(주)보령,3850,2015,61.394071397359504,34.349672181674684,15.96122076010069,685.0,0.9644715406300719,0.06359359736583592
225,(주)보령,3850,2016,61.17370153185534,33.352239255752465,16.08543376971686,1062.0,-1.403129282326276,2.531792482344244
226,(주)보령,3850,2017,-321.5548187038613,127.3648858341134,-2.208540964011233,80.0,-13.409866892958348,-2.171417708637475
227,(주)보령,3850,2018,381.0137998400159,274.93418007241036,-10.681561694929677,72.0,-0.3189628255659045,-2.141395499829649
228,(주)보령,3850,2019,-32.931973890365086,55.284321709205315,3.394886440297247,452.0,-3.5736281791246114,0.5227098336550746
229,(주)보령,3850,2020,-99.13387298733596,-78.32477517374369,12.636025827566254,147.0,15.913928319683777,-1.3903951416132863
230,(주)보령,3850,2021,-157.4613350980287,-336.4738731632747,5.460859611981857,283.0,4.093437554825883,-1.599190902060287
231,(주)보령,3850,2022,-147.17200502010562,-41.685471801574764,14.917177934050578,399.0,-3.7398061204802104,-0.9831172037779243
232,(주)비지에프리테일,282330,2018,,,,,,
233,(주)비지에프리테일,282330,2019,42.21693722117691,37.17704954023978,8.897901824875117,3873.0,-29.260625000360506,1.0987333201916338
234,(주)비지에프리테일,282330,2020,30.70286521553794,32.33424367069085,9.593099954291928,1913.0,-8.752508902613386,0.8135025688292272
235,(주)비지에프리테일,282330,2021,66.50831791502833,78.43795474843465,12.356964559819577,2708.0,-4.1972450622564565,1.0690964854786313
236,(주)비지에프리테일,282330,2022,59.208042740323926,60.18533344133088,15.690424704016992,3322.0,-13.07385277355857,0.7789083073368297
237,(주)셀트리온,68270,2007,98.4668799464305,98.45000337507668,99.4047145322188,183.0,18.69172629172158,-0.9607242657308612
238,(주)셀트리온,68270,2008,87.28923187983189,42.49816060203173,61.24582010951523,-278.0,-45.83612251414768,-3.957618670357061
239,(주)셀트리온,68270,2009,225240.7100796322,-7575.228845724491,128.59680596604392,162.0,-26.676329276551144,2.1909346013094293
240,(주)셀트리온,68270,2010,3.618865392336531,65.54106762806009,-43.63567669895274,270.0,-45.198076736487536,3.231784294859466
241,(주)셀트리온,68270,2011,-28.240174713312463,42.6662033162886,49.1851489459963,357.0,0.6113170158384378,-1.2244500355797783
242,(주)셀트리온,68270,2012,18.82524870825601,6.876693214092704,21.65293896852439,115.0,-2.3437784013621865,0.3391402013083109
243,(주)셀트리온,68270,2013,30.47560761067094,38.33134734482573,26.132606938697293,364.0,-7.984616900807396,1.6208696631330994
