회사명,거래소코드,회계년도,종가,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),EV/EBITDA(IFRS),자기자본순이익률(IFRS연결),자산(*)(IFRS연결),당기순이익(손실)(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),연구개발비(IFRS연결),매출액(수익)(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결)
(주)한샘,009240,2017/12,180000,43.78,27.01,11.37,7.01,55.99,34.54,2.83,1.75,24.35,18.29,975706063,95937543,457773894,7238723,2062514512,140545316
(주)한샘,009240,2018/12,67400,63.06,16.25,8.12,2.09,45.77,11.79,2.33,0.6,15.4,16.63,940149892,89957037,455777698,7651232,1928463279,56033229
(주)한샘,009240,2019/12,62200,63.18,31.71,4.72,2.37,29.61,14.86,1.63,0.82,12.89,7.32,1202637977,42714882,417750056,6945685,1698372285,55771810
(주)한샘,009240,2020/12,104500,58.26,21.7,5.27,1.96,15.06,5.61,1.69,0.63,16.74,10.83,1229509761,66840592,449202465,7660036,2067468663,93106901
(주)한섬,020000,2015/12,40600,13.68,8.69,1.3,0.83,21.94,13.93,1.73,1.1,12.17,9.31,957470937,72891938,291963525,0,616755898,66101264
(주)한섬,020000,2016/12,34850,19.5,15,1.28,0.98,20.29,15.61,1.56,1.2,9.83,6.6,1038024262,56475911,330361728,0,711998209,72028391
(주)한섬,020000,2017/12,31450,16.9,11.76,1.01,0.71,20.66,14.37,1.2,0.84,10.04,5.96,1252267494,53856248,629090254,0,1228675786,54996447
(주)한섬,020000,2018/12,36250,15.49,9.69,1.11,0.69,6.85,4.28,1.41,0.88,9.81,7.75,1219779752,74357934,654830958,0,1299209402,91982724
(주)한섬,020000,2019/12,31550,15.91,8.91,1.27,0.71,9.26,5.18,1.21,0.68,5.77,8.36,1323644545,85260970,644844430,0,1259801685,106549799
(주)한섬,020000,2020/12,30250,10.86,4.53,0.94,0.39,6.18,2.58,0.79,0.33,4.78,7.85,1438544149,84888784,603656694,0,1195899640,102052975
(주)한솔케미칼,014680,2015/12,62100,35.78,13.14,5.5,2.02,28.67,10.53,4.03,1.48,13.88,15.01,521035797,34294928,42891801,579245,368026063,49001547
(주)한솔케미칼,014680,2016/12,83300,20.57,10.99,4.22,2.26,15.03,8.03,3.33,1.78,13.13,21.29,699716322,58922578,56610090,88628,460400870,82147806
(주)한솔케미칼,014680,2017/12,72500,21.53,16.52,3.49,2.68,15.42,11.83,2.88,2.21,11.53,17.99,723320120,58071494,63135177,546265,521574392,79151814
(주)한솔케미칼,014680,2018/12,77500,15.02,10.88,2.96,2.14,11.08,8.03,2.43,1.76,9.45,20.12,791727785,67755735,64352767,2804053,581947486,93585916
(주)한솔케미칼,014680,2019/12,106000,17.13,11.33,3.21,2.12,16.97,11.23,3.11,2.05,11.98,20.88,939194151,91031210,64336868,2254520,587561120,111415756
(주)한솔케미칼,014680,2020/12,196500,21.44,6.86,4.77,1.53,16.89,5.4,4.93,1.58,15.66,24.5,999200502,130080716,61942196,185,619277679,151933829
(주)한진칼,180640,2015/12,19500,211.02,100.81,1.54,0.74,74.39,35.54,48.78,23.3,45.79,-14.94,2315048939,-193723899,84917981,0,722309232,74278876
(주)한진칼,180640,2016/12,15350,0,0,1.05,0.62,32.71,19.43,21.85,12.98,29.09,-36.81,2062032036,-422943694,94053208,0,991024369,98977830
(주)한진칼,180640,2017/12,18300,6.64,3.51,1.09,0.58,41.5,21.93,27.58,14.58,31.9,17.56,2775783760,229432997,101922085,0,1149657255,115286289
(주)한진칼,180640,2018/12,29800,64.52,30.52,1.33,0.63,0,0,32.26,15.26,47.4,-2.36,2850066743,-12795634,149832414,0,1304892515,108792138
(주)한진칼,180640,2019/12,40000,98.29,46.13,1.99,0.93,59.51,27.93,46.32,21.74,54.44,-17.65,2693659191,-260570999,138483835,0,1203497717,-3881274
(주)한진칼,180640,2020/12,63100,0,0,3.3,1.11,286.98,96.56,158.99,53.5,244.62,-19.55,3488569253,-341532739,91041221,0,408827146,-221140549
(주)한화,000880,2015/12,39400,113.61,55.66,1.63,0.8,1728.4,846.76,0.81,0.4,24.06,-6.7,145621715231,120514957,2190236766,0,41376287959,758450328
(주)한화,000880,2016/12,35050,31.07,23.4,1.12,0.84,10.1,7.6,0.65,0.49,17.2,11.48,154871038000,1288691000,2384544000,0,47120215000,1685925000
(주)한화,000880,2017/12,41500,32.3,20.85,1.7,1.1,8.94,5.77,1.12,0.72,16.78,9.06,160194978000,1310937000,2324387000,0,50404436000,2158931000
(주)한화,000880,2018/12,31350,16.78,9.05,1.46,0.79,19.78,10.67,0.91,0.49,11.72,10.73,169548577000,799340000,2454774000,0,48740153000,1806148000
(주)한화,000880,2019/12,25000,34.47,20.65,1.05,0.63,17.33,10.38,0.78,0.47,14.7,2.09,182286178000,231054000,2627329000,0,50412399000,1125717000
(주)한화,000880,2020/12,28300,26.4,9.02,1.01,0.35,9.55,3.26,0.85,0.29,15.94,4.79,191178338000,740501000,2552485000,0,50926451000,1582045000
(주)현대미포조선,010620,2015/12,52100,76.38,34.29,1.18,0.53,0,0,0.53,0.24,15.5,2.2,9438010980,25678786,339744268,5380000,4652431643,66573343
(주)현대미포조선,010620,2016/12,67200,42.51,24.96,0.79,0.46,0,0,0.5,0.29,9.96,1.81,9226316948,39599709,343588627,5480000,4219552229,207510242
(주)현대미포조선,010620,2017/12,78700,5.74,2.67,1.1,0.51,0,0,1,0.47,12.91,20.05,8319438717,445156720,100594363,6720000,2453432922,107948880
(주)현대미포조선,010620,2018/12,60000,26.64,12.57,1.03,0.49,0,0,0.97,0.46,27.97,3.77,3463733941,120655434,100619243,5988000,2403016269,70896249
(주)현대미포조선,010620,2019/12,46050,61.81,33.64,1.16,0.63,0,0,0.89,0.48,19.11,2.31,3380628394,61178074,98343287,6411000,2994100904,92620495
(주)현대미포조선,010620,2020/12,48000,0,0,0.92,0.35,9.12,3.43,0.77,0.29,34.34,-0.84,3599025550,-12262320,94741300,8956000,2792011090,36689901
(주)현대백화점,069960,2015/12,126500,21.74,13.63,1.39,0.87,27.32,17.14,3.41,2.14,10.66,7.2,6160846844,280261974,1030818223,140612,1656960042,362826391
(주)현대백화점,069960,2016/12,109000,15.79,11.5,1.09,0.79,10.94,7.98,2.52,1.84,9.09,7.72,6587262226,321112180,1133406505,139472,1831801786,383166436
(주)현대백화점,069960,2017/12,104500,13.9,9.9,0.84,0.6,9.6,6.84,2.04,1.45,8.02,6.63,6777281518,302249519,1142569755,138553,1848140316,393668688
(주)현대백화점,069960,2018/12,90400,7.68,5.25,0.77,0.53,5.62,3.84,2.06,1.41,6.48,5.91,6988562089,287418964,1155080675,243700,1862205782,356659054
(주)현대백화점,069960,2019/12,83100,12.68,8.03,0.65,0.41,6.92,4.38,1.79,1.13,7,4.64,7623094297,243010565,1334573495,331970,2198949660,292244731
(주)현대백화점,069960,2020/12,71400,20.97,12.08,0.56,0.32,8.16,4.7,1.72,0.99,11.45,1.65,8707032548,105056700,1292332806,350042,2273151865,135863991
(주)현대지에프홀딩스,005440,2015/12,24800,48.77,28.84,2.31,1.36,50.67,29.96,1.89,1.12,30.99,6.4,1954105123,91455151,196077430,672922,2112759665,87910892
(주)현대지에프홀딩스,005440,2016/12,15400,42.59,25.9,1.99,1.21,25.64,15.59,1.56,0.95,18.9,6.39,2181726915,105264422,247537888,1359093,2521747634,105177969
(주)현대지에프홀딩스,005440,2017/12,14950,18.23,14.07,1.41,1.09,26.86,20.74,1.25,0.96,22.25,7.12,2796884943,121477003,274554567,1381119,2533968139,87083449
(주)현대지에프홀딩스,005440,2018/12,14300,20.27,14.12,1.24,0.87,24.13,16.8,1.08,0.75,16.48,6.1,2837374829,127231170,432327457,2095986,3251741146,137226794
(주)현대지에프홀딩스,005440,2019/12,11850,23.85,17.12,1.09,0.78,18.76,13.46,0.95,0.68,13.86,3.2,2966575687,63939929,448183964,3242207,3124339158,89886611
(주)현대지에프홀딩스,005440,2020/12,8760,30.84,12.48,0.85,0.34,27.17,10.99,0.77,0.31,14.13,4.07,3068465672,81562551,472138134,3215907,3238489082,78571680
(주)현대홈쇼핑,057050,2015/12,115500,18.12,13.25,1.45,1.06,18.6,13.6,1.98,1.45,11.3,8.19,1666364862,111106789,715712188,0,895978566,104565921
(주)현대홈쇼핑,057050,2016/12,111500,16.54,12.25,1.32,0.98,13.25,9.81,1.78,1.32,10.05,9.21,1902995406,129458545,766032117,0,969434288,111288132
(주)현대홈쇼핑,057050,2017/12,120500,20.22,14.34,1.32,0.94,24.1,17.1,1.74,1.23,8.84,8.16,1875426918,122464406,788655327,0,1043130143,125328430
(주)현대홈쇼핑,057050,2018/12,99000,18.94,13.47,1.08,0.77,33.54,23.85,1.55,1.1,8.1,10.32,2547695055,166577809,630269877,0,1017719940,112319127
(주)현대홈쇼핑,057050,2019/12,80500,24.07,16.05,1,0.66,17.1,11.4,1.37,0.92,5.9,4.87,2503844834,83168959,831525756,201634,2060366927,130344228
(주)현대홈쇼핑,057050,2020/12,81500,16.5,7.9,0.73,0.35,6.67,3.19,0.98,0.47,6.3,6.4,2693110904,112707640,856837702,134919,2140052486,154884095
(주)호텔신라,008770,2015/12,77300,70.24,37.67,7.13,3.82,29.31,15.72,2.06,1.1,18.12,2.51,2176705187,18482065,3174529183,0,3251679551,77150368
(주)호텔신라,008770,2016/12,48150,78.39,46.61,4.42,2.63,21.25,12.64,1.01,0.6,12.89,3.96,2040955003,27830466,3636345346,0,3715311074,78965728
(주)호텔신라,008770,2017/12,84900,161.98,75.35,4.94,2.3,14.12,6.57,1.08,0.5,23.4,3.81,2249913439,25286263,3938413842,0,4011499999,73086158
(주)호텔신라,008770,2018/12,76500,57.03,29.6,6.51,3.38,56.4,29.27,1.45,0.75,13.16,15.41,2303742128,110308150,4504568210,0,4713673210,209105001
(주)호텔신라,008770,2019/12,90800,35.03,20.57,5.12,3.01,12.94,7.6,1.03,0.61,9.66,20.16,3527280624,169427576,5421446442,0,5717306417,295859975
(주)호텔신라,008770,2020/12,82300,0,0,7.12,3.89,0,0,1.58,0.86,0,-36.74,2893842459,-283345632,3373345506,0,3188065338,-185280168
(주)화승엔터프라이즈,241590,2015/12,,,,,,,,,,,,260518382,-1205,1206,0,0,-1206
(주)화승엔터프라이즈,241590,2016/12,15300,10.7,7.83,1.95,1.42,197.91,144.85,10.31,7.55,10.12,27.19,436691157,34935212,49640106,3458241,640234068,43832662
(주)화승엔터프라이즈,241590,2017/12,24000,18.19,8.86,2.95,1.43,0,0,17.2,8.38,16.54,18.41,626784093,41613967,67780121,2878356,768224190,58540854
(주)화승엔터프라이즈,241590,2018/12,10650,593.97,191.62,9.16,2.95,0,0,380.71,122.82,180.87,6.39,760455511,17078475,82706358,143477,879226467,40300047
(주)화승엔터프라이즈,241590,2019/12,16950,176.68,83.18,5.27,2.48,0,0,132.04,62.16,168.47,19.87,978863218,65186144,98732547,351,1201591251,85444433
(주)화승엔터프라이즈,241590,2020/12,14200,2616.48,1078.6,3.25,1.34,482.98,199.1,288.08,118.76,579.01,9.26,1154956254,41458632,97412348,909082,1115756451,62460806
(주)효성,004800,2015/12,117500,17.02,7.05,1.95,0.81,7.53,3.12,0.67,0.28,10.06,16.29,14013177864,525890998,1078489178,121484904,12458453530,950168850
(주)효성,004800,2016/12,145500,10.11,6.78,1.72,1.15,4.56,3.06,0.68,0.46,8.26,13.25,14120801415,475401956,1141772648,116603670,11929113072,1016346709
(주)효성,004800,2017/12,139500,19.78,13.22,1.9,1.27,10.14,6.78,0.73,0.49,9.92,8.95,14534978561,340839217,1121250902,117639359,12546410309,770807277
(주)효성,004800,2018/12,50000,1.12,0.27,1.95,0.47,0,0,9.6,2.33,6.78,110.16,6407904916,3425976747,295012245,17654138,2991006158,143483398
(주)효성,004800,2019/12,79100,47.09,22.27,1.23,0.58,31.54,14.92,6.02,2.85,23.58,4.25,6527055213,150009465,308021753,18203063,3373447404,236828089
(주)효성,004800,2020/12,76400,0,0,0.85,0.48,21.47,12.18,6.13,3.48,22,-2.26,4429749880,1220252,277200510,19783312,2782554819,138793356
(주)후성,093370,2015/12,5360,35.61,17.87,5.77,2.9,16.19,8.13,2.45,1.23,23.31,20.56,261388269,13721206,27535726,4189928,215238476,15626871
(주)후성,093370,2016/12,7340,11.74,5.37,5.07,2.32,27.53,12.59,4.13,1.89,15.66,54.75,315083346,65591685,23168745,4589644,192073256,36433577
(주)후성,093370,2017/12,10150,38.49,18.82,6.56,3.21,22.45,10.98,4.86,2.38,16.68,17.99,316114969,28223115,26783775,5523902,248838270,35482506
(주)후성,093370,2018/12,7420,32.99,18.93,5.32,3.05,26.74,15.35,4.23,2.43,11.82,16.04,441480960,28050996,29242304,5869221,274933667,39591457
(주)후성,093370,2019/12,8170,94.2,44.31,5.68,2.67,27.23,12.81,5.24,2.46,16.99,3.85,528907906,205810,38165336,7195312,248943838,13436225
(주)후성,093370,2020/12,11800,107.03,38.77,5.04,1.83,23.43,8.48,4.96,1.8,26.02,2.79,536123529,-1334233,40535221,8481924,261599806,2806756
(주)휠라홀딩스,081660,2015/12,94400,0,0,3.69,2.61,421.39,298.68,4.08,2.89,2200.82,-25.41,978931671,-133328122,288316665,0,815749832,80561575
(주)휠라홀딩스,081660,2016/12,70500,0,0,3.37,1.94,123.59,71.02,3.97,2.28,0,48.35,3384914899,311126247,407133663,0,967128445,11837651
(주)휠라홀딩스,081660,2017/12,81600,0,0,2.85,2.11,46.3,34.35,3.08,2.29,162.06,7.53,3078924218,108109559,1023064434,0,2530323757,217465972
(주)휠라홀딩스,081660,2018/12,53500,26.95,4.81,4.08,0.73,16.42,2.93,3.23,0.58,53.76,16.03,3304339508,210049967,1110434382,0,2954642540,357102169
(주)휠라홀딩스,081660,2019/12,53000,49.69,23.54,11.36,5.38,66.09,31.32,8.77,4.16,26.22,23.81,3770249128,338143799,1259030550,0,3450421530,470676493
(주)휠라홀딩스,081660,2020/12,43700,0,0,8.32,2.92,0,0,8705.63,3061.59,0,10.94,3758441249,197738719,1203563514,0,3128805853,341077884
DB손해보험(주),005830,2015/12,70300,,,,,,,,,,,,,,,,
DB손해보험(주),005830,2016/12,62500,,,,,,,,,,,,,,,,
DB손해보험(주),005830,2017/12,71200,,,,,,,,,,,,,,,,
DB손해보험(주),005830,2018/12,70400,,,,,,,,,,,,,,,,
DB손해보험(주),005830,2019/12,52300,,,,,,,,,,,,,,,,
DB손해보험(주),005830,2020/12,43750,,,,,,,,,,,,,,,,
HD현대(주),267250,2017/12,381000,,,,,,,,,,,20888570158,1013033249,566062799,35558000,14299511713,843038417
HD현대(주),267250,2018/12,346000,60.92,39.47,1.52,0.98,39.51,25.6,13.73,8.9,23.49,3.53,23347820007,283985348,1034801988,83623000,27256649937,861427338
HD현대(주),267250,2019/12,338000,10.74,8.1,1.15,0.87,30.09,22.71,12.88,9.72,27.2,2.2,25715535189,115347380,1163105933,86051000,26630333352,666593845
HD현대(주),267250,2020/12,283500,63.97,30.24,1.05,0.5,123.62,58.44,14.71,6.95,20.67,-8.12,26558952365,-789719525,1166796118,84612000,18910981519,-597108836
KG스틸(주),016380,2015/12,5240,0,0,8.04,1.44,0,0,0.12,0.02,12.09,-174.04,2890468536,-48068315,168109740,1392000,2320792157,78584907
KG스틸(주),016380,2016/12,14550,0,0,4.71,0.44,2.44,0.23,0.41,0.04,11.04,-115.43,2823220556,-72710584,151901245,1374000,2328039348,143611068
KG스틸(주),016380,2017/12,7420,0,0,2.7,0.96,3.09,1.1,0.24,0.09,29.68,-86.51,2684673883,-124509403,177835870,1386000,2596196911,-11767707
KG스틸(주),016380,2018/12,6420,0,0,35.39,14.25,0,0,0.23,0.09,41.12,-77.3,2506058874,-66060479,106776659,1330000,2545097238,-16372390
KG스틸(주),016380,2019/12,7800,0,0,0.61,0.17,0,0,0.32,0.09,23.81,-7.44,2355272182,-33537540,104284039,1442000,2428250197,34639840
KG스틸(주),016380,2020/12,11600,50.23,11.67,2.26,0.52,25.76,5.99,1.02,0.24,14.82,7.18,2257720824,66893129,98992032,1865000,2342443591,110778751
LG이노텍(주),011070,2015/12,98500,64.9,42.69,2.09,1.37,4.72,3.1,0.5,0.33,5.11,5.49,3914337673,95091926,549008985,311632279,6138128791,223685062
LG이노텍(주),011070,2016/12,88400,191.62,137.15,1.72,1.23,8.06,5.77,0.44,0.31,7.84,0.28,4323719058,4952970,547549923,296385356,5754565529,104825998
LG이노텍(주),011070,2017/12,144000,24.66,11.11,2.93,1.32,9.13,4.11,0.62,0.28,7.65,9.37,5877488987,174778426,588176178,322406601,7641360524,296491318
LG이노텍(주),011070,2018/12,86400,31.4,15.42,2.5,1.23,4.18,2.06,0.53,0.26,5.08,8.02,5756067241,163100029,600418052,320465608,7982103643,263517410
LG이노텍(주),011070,2019/12,140000,41.08,23.47,1.95,1.12,5.27,3.01,0.41,0.24,5.32,4.73,5770780510,102300471,625790971,309619266,8302068231,403129278
LG이노텍(주),011070,2020/12,182500,26.46,9.61,2.51,0.91,6.33,2.3,0.53,0.19,4.7,10.19,6038600272,236127867,609321314,328462259,9541789541,681019009
LS일렉트릭(주),010120,2015/12,46000,27.6,17.58,2.35,1.49,15.87,10.11,1.09,0.7,8.29,7.01,2251673935,70553628,279515109,51945000,2201675838,154402117
LS일렉트릭(주),010120,2016/12,39750,27.26,19.02,1.83,1.28,6.99,4.88,0.92,0.64,9.08,7.77,2261805558,80747592,288462486,47708000,2213616051,124423932
LS일렉트릭(주),010120,2017/12,65100,20.98,12.15,2.11,1.22,15.26,8.84,1.1,0.64,10.87,9.51,2255821411,106004533,277775470,42346000,2343745307,158442276
LS일렉트릭(주),010120,2018/12,49000,20.78,11.4,2.3,1.26,14.38,7.89,1.3,0.71,6.74,10.78,2405835525,132234958,273688604,47079000,2484978337,205047548
LS일렉트릭(주),010120,2019/12,54600,15.25,11.63,1.45,1.11,9.71,7.41,0.92,0.7,7.62,7.82,2538144407,103042612,287871856,55170000,2346848549,168548577
LS일렉트릭(주),010120,2020/12,63100,22.37,7.22,1.93,0.62,8.48,2.74,1.28,0.41,9.55,6.15,2540396072,85485547,300426338,67801000,2402672528,133713579
OCI(주),010060,2015/12,75000,0,0,1.11,0.59,198.62,105.53,1.44,0.76,18.52,3.49,7298775478,182068544,230328678,26926337,2301520602,-144627682
OCI(주),010060,2016/12,78700,8.44,4.14,0.93,0.46,10.79,5.29,1.31,0.64,6.99,7.87,6248555403,219407537,208540104,26458974,2739362364,121353921
OCI(주),010060,2017/12,136000,19.35,10.9,1,0.56,6.18,3.48,1.31,0.74,8.08,7.17,6077824637,232640722,214041657,20417574,3631633189,284447725
OCI(주),010060,2018/12,107000,63.06,26.98,1.35,0.58,7.75,3.31,1.96,0.84,8.61,3.06,5659590446,103818814,207102066,19319205,3112143978,158670079
OCI(주),010060,2019/12,62600,0,0,1.03,0.55,977.31,520.35,1.5,0.8,26.18,-26.19,4811211712,-807386477,220637329,23692349,2605142204,-180605008
OCI(주),010060,2020/12,93000,0,0,0.97,0.27,22.25,6.23,1.84,0.52,0,-9.89,4437236050,-251164047,214666434,22353336,2002516778,-86145075
SK이노베이션(주),096770,2015/12,130000,0,0,1.16,0.66,21.71,12.41,7.79,4.45,19.65,5.28,31359835736,867676735,2179911689,165425000,48356320414,1979564947
SK이노베이션(주),096770,2016/12,146500,0,0,1.58,1.07,96.91,65.6,13.9,9.41,49.32,10.13,32581330983,1721434289,1730453104,145318000,39520538747,3228337172
SK이노베이션(주),096770,2017/12,204500,12.77,8.52,1.77,1.18,10.76,7.18,6.58,4.39,10.19,11.96,34243603274,2145101728,2121343365,291057000,46260932050,3234369756
SK이노베이션(주),096770,2018/12,179500,12.7,9.62,1.86,1.41,10.11,7.66,5.78,4.38,8.07,9.12,36085384070,1709984041,1864092438,233578000,54510898386,2117589790
SK이노베이션(주),096770,2019/12,150000,23.42,16.68,1.47,1.05,14.47,10.31,6.17,4.4,10.77,-0.2,39526056607,65774590,1861631739,227512000,49876534172,1269292250
SK이노베이션(주),096770,2020/12,190000,11.63,3.24,1.35,0.38,9.92,2.77,4.86,1.36,12.68,-13.58,38498146106,-2146738601,2090353574,253611000,34164529332,-2568795615
고려아연(주),010130,2015/12,469000,21.95,14.63,2.24,1.49,12.13,8.09,2.63,1.75,11.35,10.49,5907933007,513990324,169739877,0,4771442958,672218933
고려아연(주),010130,2016/12,475000,19.84,14.25,2.06,1.48,16.41,11.79,2.11,1.52,10.23,11.18,6482637892,594584342,178005576,0,5847513112,764684588
고려아연(주),010130,2017/12,493000,19.49,13.78,1.86,1.32,15.28,10.81,1.9,1.34,9.34,10.96,7038142273,634031143,173987318,0,6596671357,894752364
고려아연(주),010130,2018/12,432500,22.12,14.95,1.77,1.2,14.22,9.61,1.84,1.25,9.05,8.64,7225894144,534814939,139280738,0,6883323140,764718764
고려아연(주),010130,2019/12,425000,16.39,13.33,1.53,1.24,14.59,11.87,1.78,1.45,7.97,9.76,7840561222,638613352,145911426,0,6694810890,805328837
고려아연(주),010130,2020/12,401500,15.7,9.3,1.38,0.82,21.99,13.02,1.56,0.92,7.48,8.37,8499645578,574828671,137765649,0,7581926858,897387769
그랜드코리아레저(주),114090,2015/12,24200,29.67,15.61,6.75,3.55,31.47,16.56,5.38,2.83,9.94,,,,,,,
그랜드코리아레저(주),114090,2016/12,20450,16.47,10.82,4.14,2.72,13.67,8.98,3.44,2.26,6.55,,,,,,,
그랜드코리아레저(주),114090,2017/12,29250,26.23,14.4,4.35,2.39,26.93,14.78,4.21,2.31,13.57,,,,,,,
그랜드코리아레저(주),114090,2018/12,24900,25.94,16.9,3.9,2.54,21.64,14.09,4.19,2.73,11.63,13.83,765759332,77740630,35510952,0,480339214,105058462
그랜드코리아레저(주),114090,2019/12,19450,22.5,14.85,2.98,1.97,14.13,9.33,3.3,2.18,8.79,12.62,909430532,72396402,37335604,528,490752464,96802634
그랜드코리아레저(주),114090,2020/12,16700,0,0,2.96,1.39,0,0,7.68,3.6,0,-12.01,708445969,-64326966,34906391,0,184462332,-88810805
금호석유화학(주),011780,2015/12,52100,40.21,21.57,2.65,1.42,8.71,4.67,0.99,0.53,11.91,7.63,4210555636,121866343,169975890,36120000,3934509038,163950028
금호석유화학(주),011780,2016/12,82000,95.29,53.28,2.33,1.3,12.04,6.73,0.89,0.5,14.92,4.61,4546113636,80764817,175845506,36893000,3970435497,157076708
금호석유화학(주),011780,2017/12,99500,24.98,16.35,2.52,1.65,10.6,6.94,0.86,0.56,12.2,12.34,4579813618,217647432,165625834,38587000,5064779318,262626430
금호석유화학(주),011780,2018/12,87300,22.1,14.4,2.74,1.79,17.12,11.15,1.03,0.67,9.12,23.45,4616720748,503082598,176051789,41596000,5584910609,554633082
금호석유화학(주),011780,2019/12,77500,13.46,8.68,2.06,1.33,7.88,5.08,0.96,0.62,7.59,11.84,4538042398,294696728,197686738,47811000,4977931638,367758876
금호석유화학(주),011780,2020/12,145000,12.07,3.38,2.61,0.73,9.06,2.53,1.5,0.42,7.65,20.18,5027282217,582982311,208609161,47067000,4809535908,742159983
금호타이어(주),073240,2015/12,6730,0,0,1.24,0.66,26.62,14.11,0.7,0.37,16.44,-5.9,5219976571,-67465561,639352318,0,3040406690,135962625
금호타이어(주),073240,2016/12,8480,138.98,72.63,1.32,0.69,7.03,3.68,0.77,0.4,12.67,-3.21,5121661355,-37895035,625425243,0,2947227755,120050538
금호타이어(주),073240,2017/12,4425,0,0,1.31,0.47,0,0,0.69,0.25,0,-12.6,4543611960,-112339293,618460625,0,2876420253,-164249896
금호타이어(주),073240,2018/12,5310,0,0,1.53,0.62,15.15,6.14,0.97,0.39,32.01,-16.43,4221394926,-191930087,467428641,0,2558681155,-98200821
금호타이어(주),073240,2019/12,4195,0,0,1.38,0.9,16.08,10.54,0.88,0.58,10.99,-3.3,3929463543,-43403023,476360989,0,2369198864,57395517
금호타이어(주),073240,2020/12,3785,0,0,1.66,1,4.79,2.9,0.72,0.43,19.34,-6.74,3846201934,-82939300,476908712,0,2170677305,-4470778
기아(주),000270,2015/12,52600,9.6,6.5,1.37,0.93,6.49,4.39,0.74,0.5,7.58,11.27,45980113000,2630600000,7513405000,766101000,49521447000,2354273000
기아(주),000270,2016/12,39250,10.14,7.14,1.1,0.78,6.92,4.88,0.66,0.47,6.74,10.85,50889260000,2754640000,7969836000,792435000,52712906000,2461480000
기아(주),000270,2017/12,33500,18.12,13.1,0.86,0.62,5.57,4.02,0.52,0.38,10.36,3.62,52294438000,968018000,8254758000,772605000,53535680000,662226000
기아(주),000270,2018/12,33700,36.21,26.5,0.75,0.55,5.5,4.03,0.45,0.33,10.18,4.27,51786605000,1155943000,6835055000,864012000,54169813000,1157475000
기아(주),000270,2019/12,44300,12.54,8.51,0.94,0.64,6.96,4.72,0.56,0.38,7.13,6.5,55344798000,1826659000,7369709000,914011000,58145959000,2009680000
기아(주),000270,2020/12,62400,35.28,11.39,1.31,0.42,71.98,23.24,0.79,0.25,11.56,5.05,60490443000,1487585000,7879075000,896570000,59168096000,2066457000
네이버(주),035420,2015/12,658000,40.88,23.49,11.39,6.54,33.19,19.07,12.27,7.05,25.12,26.46,4385913018,516986279,2488953251,0,3251157100,762203849
네이버(주),035420,2016/12,775000,45.67,27.51,11.28,6.8,35.31,21.27,11.92,7.18,25.48,26.2,6370635181,759072951,2920589144,0,4022629620,1102040476
네이버(주),035420,2017/12,870000,37.84,27.82,8.35,6.14,35.26,25.93,10.97,8.06,23.41,18.5,8019251560,770101670,3499281122,0,4678468928,1179187806
네이버(주),035420,2018/12,122000,35.69,3.81,7.19,0.77,32.78,3.5,9.29,0.99,15.36,12.97,9881190909,627901873,4644371972,0,5586904533,942532562
네이버(주),035420,2019/12,186500,28.66,16.07,5.76,3.23,22.39,12.55,8.03,4.5,21.12,10.56,12299527121,396821062,5883329892,0,6593400065,710070174
네이버(주),035420,2020/12,292500,47.78,18.59,7.98,3.11,44.43,17.29,13.86,5.39,32.07,15.21,17014238664,844996977,4088803443,0,5304145900,1215342457
넷마블(주),251270,2015/12,,0,0,0,0,0,0,0,0,-0.24,14.83,1458374903,168637599,259122267,8939003,1072920876,225349704
넷마블(주),251270,2016/12,,0,0,0,0,0,0,0,0,0.62,15.29,1957423028,209247420,453866701,6663132,1500015761,294668353
넷마블(주),251270,2017/12,188500,185.93,114.81,3.71,2.29,81.78,50.5,9.51,5.87,77.13,11.17,5347705410,360883596,1914998813,62854,2424755041,509756228
넷마블(주),251270,2018/12,111500,378.78,179.08,3.89,1.84,236.37,111.75,14.02,6.63,98,4.36,5433046593,214932108,1779621319,157799,2021272799,241651480
넷마블(주),251270,2019/12,92400,420.66,254.53,2.88,1.74,83.61,50.59,9.43,5.71,60.86,3.53,5806087951,169769227,1976025140,156620,2178677560,202652420
넷마블(주),251270,2020/12,131500,169.64,66.36,3.51,1.37,121.58,47.56,12.73,4.98,95.13,6.35,8223428816,338047022,2212718499,163359,2484764986,272046487
대상(주),001680,2015/12,32600,24.48,13.83,2.4,1.35,20.4,11.53,1.08,0.61,9.62,7.51,2104598662,47195418,629860699,23183000,2635005301,109865738
대상(주),001680,2016/12,26400,19.07,13.04,1.69,1.16,23.82,16.28,0.74,0.51,9.91,7.87,2308460528,60063308,664634808,24070000,2855008996,111069964
대상(주),001680,2017/12,27550,19.17,14.07,1.26,0.93,8.36,6.14,0.48,0.35,9.35,6.13,2252431436,51771864,697585269,23559000,2968804984,96720755
대상(주),001680,2018/12,25050,13.8,10.01,1.21,0.87,10.51,7.62,0.48,0.35,7.75,7.27,2198994807,65398472,644793601,25577000,2956761916,120161764
