회사명,거래소코드,회계년도,당기순이익(순손실)(연결)(천원),영업이익(손실)(연결)(천원),매출액(영업수익)(*)(연결)(천원)
롯데쇼핑(주),023530,2020/12,-686569608,346084472,16184381960
롯데쇼핑(주),023530,2021/12,-272964154,207602693,15573550043
롯데쇼핑(주),023530,2022/12,-318692441,386225595,15476035657
롯데에너지머티리얼즈(주),020150,2006/12,,,
롯데에너지머티리얼즈(주),020150,2007/12,,,
롯데에너지머티리얼즈(주),020150,2008/12,,,
롯데에너지머티리얼즈(주),020150,2009/12,,,
롯데에너지머티리얼즈(주),020150,2010/12,,,
롯데에너지머티리얼즈(주),020150,2011/12,13540537,10556736,329574564
롯데에너지머티리얼즈(주),020150,2012/12,-57210445,-6841915,393229382
롯데에너지머티리얼즈(주),020150,2013/12,-8991159,-14843478,349990595
롯데에너지머티리얼즈(주),020150,2014/12,-1899681,-28549803,414835436
롯데에너지머티리얼즈(주),020150,2015/12,-63270775,-30842068,458174483
롯데에너지머티리얼즈(주),020150,2016/12,40622585,29020559,398956975
롯데에너지머티리얼즈(주),020150,2017/12,42189454,49521992,454035476
롯데에너지머티리얼즈(주),020150,2018/12,41310641,48720652,502007548
롯데에너지머티리얼즈(주),020150,2019/12,46839444,46850078,550214159
롯데에너지머티리얼즈(주),020150,2020/12,42734536,50869598,536916981
롯데에너지머티리얼즈(주),020150,2021/12,63175873,69925558,688892614
롯데에너지머티리얼즈(주),020150,2022/12,48987140,84772900,729362922
롯데웰푸드(주),280360,2017/12,1947992,8412521,404787472
롯데웰푸드(주),280360,2018/12,8418505,64375711,1694513272
롯데웰푸드(주),280360,2019/12,41628672,97328867,2092996363
롯데웰푸드(주),280360,2020/12,41725590,112550163,2076048022
롯데웰푸드(주),280360,2021/12,36348660,108471111,2145407245
롯데웰푸드(주),280360,2022/12,43880019,112384711,3203264461
롯데정밀화학(주),004000,2006/12,,,
롯데정밀화학(주),004000,2007/12,,,
롯데정밀화학(주),004000,2008/12,,,
롯데정밀화학(주),004000,2009/12,,,
롯데정밀화학(주),004000,2010/12,,,
롯데정밀화학(주),004000,2011/12,73426691,74628182,1333620735
롯데정밀화학(주),004000,2012/12,73275981,55575770,1431158801
롯데정밀화학(주),004000,2013/12,3340492,-20343626,1314058359
롯데정밀화학(주),004000,2014/12,58682517,-24355389,1210498129
롯데정밀화학(주),004000,2015/12,89979153,2554182,1161863357
롯데정밀화학(주),004000,2016/12,-43547467,29749660,1110703818
롯데정밀화학(주),004000,2017/12,89230835,111125438,1159511374
롯데정밀화학(주),004000,2018/12,214923353,210714115,1371695611
롯데정밀화학(주),004000,2019/12,168371662,189666421,1311271455
롯데정밀화학(주),004000,2020/12,198791788,139232924,1263635638
롯데정밀화학(주),004000,2021/12,585458462,244513588,1780293057
롯데정밀화학(주),004000,2022/12,146159073,404310707,2463759308
롯데지주(주),004990,2006/12,298281829,70654564,1121415317
롯데지주(주),004990,2007/12,109002443,79249114,1181357163
롯데지주(주),004990,2008/12,172807859,69944751,1512919483
롯데지주(주),004990,2009/12,39263639,99449599,1566615754
롯데지주(주),004990,2010/12,136879296,114492329,1794145559
롯데지주(주),004990,2011/12,100361433,173215852,1854158120
롯데지주(주),004990,2012/12,89776244,115395257,1864492512
롯데지주(주),004990,2013/12,55173479,91537061,1976367369
롯데지주(주),004990,2014/12,1667069,114770009,2224764649
롯데지주(주),004990,2015/12,79163818,144461574,2257940963
롯데지주(주),004990,2016/12,75239401,127768854,2248263004
롯데지주(주),004990,2017/12,495280820,10218225,2376042286
롯데지주(주),004990,2018/12,110709371,98417978,7271172032
롯데지주(주),004990,2019/12,-411644597,174854880,8856161430
롯데지주(주),004990,2020/12,-238878979,156248962,9086649230
롯데지주(주),004990,2021/12,150433761,216401074,9924864014
롯데지주(주),004990,2022/12,336571002,489830603,14111852309
롯데칠성음료(주),005300,2006/12,70554142,75274445,1102739017
롯데칠성음료(주),005300,2007/12,63392066,59647571,1136842236
롯데칠성음료(주),005300,2008/12,55163041,51881236,1247117575
롯데칠성음료(주),005300,2009/12,7853607,61200411,1301073584
롯데칠성음료(주),005300,2010/12,36875085,123982700,2054832894
롯데칠성음료(주),005300,2011/12,77128046,175929270,2087238836
롯데칠성음료(주),005300,2012/12,82950862,150181261,2198585210
롯데칠성음료(주),005300,2013/12,103493317,172384165,2215921178
롯데칠성음료(주),005300,2014/12,20553075,102257940,2264041872
롯데칠성음료(주),005300,2015/12,100295430,142877113,2299159974
롯데칠성음료(주),005300,2016/12,69143930,148792026,2369469995
롯데칠성음료(주),005300,2017/12,121535609,75383667,2279282728
롯데칠성음료(주),005300,2018/12,-50013438,84951864,2346277859
롯데칠성음료(주),005300,2019/12,-144005704,107665775,2429527267
롯데칠성음료(주),005300,2020/12,-16801842,97230310,2257973301
롯데칠성음료(주),005300,2021/12,137076881,182218380,2506093270
롯데칠성음료(주),005300,2022/12,131094281,222858437,2841747050
롯데케미칼(주),011170,2006/12,392137688,409795426,5596711837
롯데케미칼(주),011170,2007/12,490065918,483933588,6157308762
롯데케미칼(주),011170,2008/12,-40061816,28217432,7565399837
롯데케미칼(주),011170,2009/12,890438156,989351745,8595598964
롯데케미칼(주),011170,2010/12,894821064,1263217537,12403157670
롯데케미칼(주),011170,2011/12,1132553551,1468221049,15700041941
롯데케미칼(주),011170,2012/12,316144805,371731468,15902803025
롯데케미칼(주),011170,2013/12,285824983,487422719,16438935363
롯데케미칼(주),011170,2014/12,143653052,350928518,14858969270
롯데케미칼(주),011170,2015/12,990655495,1611119465,11713338201
롯데케미칼(주),011170,2016/12,1837184919,2544253936,13223540874
롯데케미칼(주),011170,2017/12,2284576938,2929720958,15874510690
롯데케미칼(주),011170,2018/12,1641934138,1967399409,16545013877
롯데케미칼(주),011170,2019/12,756665994,1107258909,15123477948
롯데케미칼(주),011170,2020/12,175348148,356911281,12223031551
롯데케미칼(주),011170,2021/12,1425601668,1535640889,18120462423
롯데케미칼(주),011170,2022/12,27820457,-762606984,22276082764
메리츠증권(주),008560,2006/03,,,
메리츠증권(주),008560,2007/03,,,
메리츠증권(주),008560,2008/03,,,
메리츠증권(주),008560,2009/03,,,
메리츠증권(주),008560,2010/03,,,
메리츠증권(주),008560,2011/03,,,
메리츠증권(주),008560,2012/03,,,
메리츠증권(주),008560,2013/03,,,
메리츠증권(주),008560,2014/12,,,
메리츠증권(주),008560,2015/12,,,
메리츠증권(주),008560,2016/12,,,
메리츠증권(주),008560,2017/12,,,
메리츠증권(주),008560,2018/12,,,
메리츠증권(주),008560,2019/12,,,
메리츠증권(주),008560,2020/12,,,
메리츠증권(주),008560,2021/12,,,
메리츠증권(주),008560,2022/12,,,
명신산업(주),009900,2006/12,,,
명신산업(주),009900,2007/12,,,
명신산업(주),009900,2008/12,,,
명신산업(주),009900,2009/12,,,
명신산업(주),009900,2010/12,,,
명신산업(주),009900,2011/12,,,
명신산업(주),009900,2012/12,,,
명신산업(주),009900,2013/12,,,
명신산업(주),009900,2014/12,,,
명신산업(주),009900,2015/12,,,
명신산업(주),009900,2016/12,,,
명신산업(주),009900,2017/12,,,
명신산업(주),009900,2018/12,3441174,13963845,344193387
명신산업(주),009900,2019/12,33843359,59600800,775740094
명신산업(주),009900,2020/12,-88786090,66211555,809027813
명신산업(주),009900,2021/12,45336210,56483431,1107708434
명신산업(주),009900,2022/12,85711785,126853665,1515242091
미래에셋증권(주),006800,2006/03,,,
미래에셋증권(주),006800,2007/03,,,
미래에셋증권(주),006800,2008/03,,,
미래에셋증권(주),006800,2009/03,,,
미래에셋증권(주),006800,2010/03,,,
미래에셋증권(주),006800,2011/03,,,
미래에셋증권(주),006800,2012/03,,,
미래에셋증권(주),006800,2013/03,,,
미래에셋증권(주),006800,2014/12,,,
미래에셋증권(주),006800,2015/12,,,
미래에셋증권(주),006800,2016/12,,,
미래에셋증권(주),006800,2017/12,,,
미래에셋증권(주),006800,2018/12,,,
미래에셋증권(주),006800,2019/12,,,
미래에셋증권(주),006800,2020/12,,,
미래에셋증권(주),006800,2021/12,,,
미래에셋증권(주),006800,2022/12,,,
삼성SDI(주),006400,2006/12,103435037,130522457,6650052828
삼성SDI(주),006400,2007/12,-603151028,-572568007,5149044459
삼성SDI(주),006400,2008/12,57311753,133030417,5302801598
삼성SDI(주),006400,2009/12,214667951,107158239,4950436166
삼성SDI(주),006400,2010/12,385112342,234223828,5124274937
삼성SDI(주),006400,2011/12,351054915,109967972,5443881395
삼성SDI(주),006400,2012/12,1486814348,186874229,5771184920
삼성SDI(주),006400,2013/12,147915701,-27394359,5016464902
삼성SDI(주),006400,2014/12,-80314437,70817509,5474221641
삼성SDI(주),006400,2015/12,25685766,-59832026,7569330840
삼성SDI(주),006400,2016/12,211111190,-926332634,5200822510
삼성SDI(주),006400,2017/12,643193863,116894787,6321560922
삼성SDI(주),006400,2018/12,745049185,714970606,9158272455
삼성SDI(주),006400,2019/12,402366430,462176462,10097426164
삼성SDI(주),006400,2020/12,630966298,671335358,11294770446
삼성SDI(주),006400,2021/12,1250401560,1067575600,13553220249
삼성SDI(주),006400,2022/12,2039361448,1808013013,20124069516
삼성물산(주),028260,2006/12,,,
삼성물산(주),028260,2007/12,,,
삼성물산(주),028260,2008/12,,,
삼성물산(주),028260,2009/12,,,
삼성물산(주),028260,2010/12,,,
삼성물산(주),028260,2011/12,,,
삼성물산(주),028260,2012/12,140571438,133474329,3003688491
삼성물산(주),028260,2013/12,45192148,111092837,3226058705
삼성물산(주),028260,2014/12,455072360,213411367,5129564426
삼성물산(주),028260,2015/12,2685651116,37138349,13344675370
삼성물산(주),028260,2016/12,20841927,139524591,28102683823
삼성물산(주),028260,2017/12,481104478,881268355,29279045518
삼성물산(주),028260,2018/12,1748243543,1103890168,31155636887
삼성물산(주),028260,2019/12,1047890681,866770072,30761501059
삼성물산(주),028260,2020/12,1160650820,857079814,30216118917
삼성물산(주),028260,2021/12,1829084040,1195982736,34455181883
삼성물산(주),028260,2022/12,2544956969,2528524414,43161653400
삼성바이오로직스(주),207940,2012/12,-74388201,-83437488,0
삼성바이오로직스(주),207940,2013/12,-140761507,-146354241,43747005
삼성바이오로직스(주),207940,2014/12,-83939089,-105197235,105399040
삼성바이오로직스(주),207940,2015/12,,,
삼성바이오로직스(주),207940,2016/12,,,
삼성바이오로직스(주),207940,2017/12,,,
삼성바이오로직스(주),207940,2018/12,,,
삼성바이오로직스(주),207940,2019/12,,,
삼성바이오로직스(주),207940,2020/12,240974800,292786554,1164776874
삼성바이오로직스(주),207940,2021/12,393589468,537309408,1568006928
삼성바이오로직스(주),207940,2022/12,798056210,983627394,3001295198
삼성생명보험(주),032830,2006/03,,,
삼성생명보험(주),032830,2007/03,,,
삼성생명보험(주),032830,2008/03,,,
삼성생명보험(주),032830,2009/03,,,
삼성생명보험(주),032830,2010/03,,,
삼성생명보험(주),032830,2011/03,,,
삼성생명보험(주),032830,2012/03,,,
삼성생명보험(주),032830,2013/03,,,
삼성생명보험(주),032830,2014/12,,,
삼성생명보험(주),032830,2015/12,,,
삼성생명보험(주),032830,2016/12,,,
삼성생명보험(주),032830,2017/12,,,
삼성생명보험(주),032830,2018/12,,,
삼성생명보험(주),032830,2019/12,,,
삼성생명보험(주),032830,2020/12,,,
삼성생명보험(주),032830,2021/12,,,
삼성생명보험(주),032830,2022/12,,,
삼성에스디에스(주),018260,2006/12,,,
삼성에스디에스(주),018260,2007/12,235836975,270135695,2454783517
삼성에스디에스(주),018260,2008/12,236147899,281373349,2982892320
삼성에스디에스(주),018260,2009/12,275809580,295736262,3002292850
삼성에스디에스(주),018260,2010/12,327635254,387736399,4329993599
삼성에스디에스(주),018260,2011/12,332900506,410724324,4765232635
삼성에스디에스(주),018260,2012/12,407165439,558005546,6105858304
삼성에스디에스(주),018260,2013/12,325982505,505628874,7046832521
삼성에스디에스(주),018260,2014/12,434272525,593419182,7897747592
삼성에스디에스(주),018260,2015/12,469830680,588251363,7853458731
삼성에스디에스(주),018260,2016/12,514327713,627092295,8180186861
삼성에스디에스(주),018260,2017/12,541772277,731559149,9299206130
삼성에스디에스(주),018260,2018/12,638792258,877355813,10034218901
삼성에스디에스(주),018260,2019/12,750448957,990089397,10719631804
삼성에스디에스(주),018260,2020/12,452908951,871618076,11017431526
삼성에스디에스(주),018260,2021/12,633381433,808097772,13630002439
삼성에스디에스(주),018260,2022/12,1130012586,916074023,17234749538
삼성엔지니어링(주),028050,2006/12,109110975,123029567,1876023985
삼성엔지니어링(주),028050,2007/12,149135706,147392502,2220819156
삼성엔지니어링(주),028050,2008/12,199922781,183129700,3086291972
삼성엔지니어링(주),028050,2009/12,264202606,336896272,4039681287
삼성엔지니어링(주),028050,2010/12,354885002,432634078,5218924047
삼성엔지니어링(주),028050,2011/12,514525684,618984952,9298184260
삼성엔지니어링(주),028050,2012/12,521074712,732289105,11440156745
삼성엔지니어링(주),028050,2013/12,-708658933,-1028046695,9806322604
삼성엔지니어링(주),028050,2014/12,56353494,161833171,8911451188
삼성엔지니어링(주),028050,2015/12,-1304348694,-1454334492,6441250861
삼성엔지니어링(주),028050,2016/12,10265145,71163965,7010541653
삼성엔지니어링(주),028050,2017/12,-71232488,21715981,5513446636
삼성엔지니어링(주),028050,2018/12,62855610,196396325,5466957803
삼성엔지니어링(주),028050,2019/12,323809854,422717497,6392058453
삼성엔지니어링(주),028050,2020/12,252135563,361182672,6749174145
삼성엔지니어링(주),028050,2021/12,351071466,503288807,7486696121
삼성엔지니어링(주),028050,2022/12,595319035,702942994,10054344625
삼성전기(주),009150,2006/12,105633380,122812174,3177207160
삼성전기(주),009150,2007/12,123514064,168274060,3518954997
삼성전기(주),009150,2008/12,54095776,136952369,4284469417
삼성전기(주),009150,2009/12,318568750,464998078,5550514688
삼성전기(주),009150,2010/12,666715740,734650116,6968879659
삼성전기(주),009150,2011/12,392381738,277814869,6031842092
삼성전기(주),009150,2012/12,452006135,580476505,7912829681
삼성전기(주),009150,2013/12,345692360,463964696,8256578863
삼성전기(주),009150,2014/12,508911818,1675796,7143745730
삼성전기(주),009150,2015/12,20643329,301331565,6176258144
삼성전기(주),009150,2016/12,22914359,24399517,6033040464
삼성전기(주),009150,2017/12,177255994,306203429,6838474133
삼성전기(주),009150,2018/12,685018514,1018052800,8193023253
삼성전기(주),009150,2019/12,528048551,733968842,8040817646
삼성전기(주),009150,2020/12,623811178,829130678,8208738308
삼성전기(주),009150,2021/12,915432453,1486872834,9675036128
삼성전기(주),009150,2022/12,993519182,1182835924,9424551868
삼성전자(주),005930,2006/12,8193659000,9007811000,85425626000
삼성전자(주),005930,2007/12,7922981000,8973286000,98507817000
삼성전자(주),005930,2008/12,5890214000,6031863000,121294319000
삼성전자(주),005930,2009/12,10229921000,11577651000,138993671000
삼성전자(주),005930,2010/12,16146525000,16621030000,154630328000
삼성전자(주),005930,2011/12,13734067000,15454900000,165001771000
삼성전자(주),005930,2012/12,23845285000,29049338000,201103613000
삼성전자(주),005930,2013/12,30474764000,36785013000,228692667000
삼성전자(주),005930,2014/12,23394358000,25025071000,206205987000
삼성전자(주),005930,2015/12,19060144000,26413442000,200653482000
삼성전자(주),005930,2016/12,22726092000,29240672000,201866745000
삼성전자(주),005930,2017/12,42186747000,53645038000,239575376000
삼성전자(주),005930,2018/12,44344857000,58886669000,243771415000
삼성전자(주),005930,2019/12,21738865000,27768509000,230400881000
삼성전자(주),005930,2020/12,26407832000,35993876000,236806988000
삼성전자(주),005930,2021/12,39907450000,51633856000,279604799000
삼성전자(주),005930,2022/12,55654077000,43376630000,302231360000
삼성중공업(주),010140,2006/12,154485665,108789651,6350199447
삼성중공업(주),010140,2007/12,485385889,452276136,8517561550
삼성중공업(주),010140,2008/12,596929126,742000182,10689593140
삼성중공업(주),010140,2009/12,701738388,863307745,13151536105
삼성중공업(주),010140,2010/12,888417973,1048535695,13089806593
삼성중공업(주),010140,2011/12,851115094,1082610040,13391764073
삼성중공업(주),010140,2012/12,796388338,1205656830,14489473629
삼성중공업(주),010140,2013/12,632205457,914214285,14834500942
삼성중공업(주),010140,2014/12,147320209,183019979,12879061899
삼성중공업(주),010140,2015/12,-1212110013,-1501905499,9714441844
삼성중공업(주),010140,2016/12,-138776906,-147199516,10414188640
삼성중공업(주),010140,2017/12,-340748297,-524163794,7901235155
삼성중공업(주),010140,2018/12,-388188869,-409252130,5265119547
삼성중공업(주),010140,2019/12,-1315353147,-616585523,7349656036
삼성중공업(주),010140,2020/12,-1492699902,-1054144023,6860317643
삼성중공업(주),010140,2021/12,-1452069566,-1311956174,6622001487
삼성중공업(주),010140,2022/12,-627411807,-854420951,5944667452
삼성증권(주),016360,2006/03,,,
삼성증권(주),016360,2007/03,,,
삼성증권(주),016360,2008/03,,,
삼성증권(주),016360,2009/03,,,
삼성증권(주),016360,2010/03,,,
삼성증권(주),016360,2011/03,,,
삼성증권(주),016360,2012/03,,,
삼성증권(주),016360,2013/03,,,
삼성증권(주),016360,2014/12,,,
삼성증권(주),016360,2015/12,,,
삼성증권(주),016360,2016/12,,,
삼성증권(주),016360,2017/12,,,
삼성증권(주),016360,2018/12,,,
삼성증권(주),016360,2019/12,,,
삼성증권(주),016360,2020/12,,,
삼성증권(주),016360,2021/12,,,
삼성증권(주),016360,2022/12,,,
삼성카드(주),029780,2006/12,,,
삼성카드(주),029780,2007/12,,,
삼성카드(주),029780,2008/12,,,
삼성카드(주),029780,2009/12,,,
삼성카드(주),029780,2010/12,,,
삼성카드(주),029780,2011/12,,,
삼성카드(주),029780,2012/12,,,
삼성카드(주),029780,2013/12,,,
삼성카드(주),029780,2014/12,,,
삼성카드(주),029780,2015/12,,,
삼성카드(주),029780,2016/12,,,
삼성카드(주),029780,2017/12,,,
삼성카드(주),029780,2018/12,,,
삼성카드(주),029780,2019/12,,,
삼성카드(주),029780,2020/12,,,
삼성카드(주),029780,2021/12,,,
삼성카드(주),029780,2022/12,,,
삼성화재해상보험(주),000810,2006/03,,,
삼성화재해상보험(주),000810,2007/03,,,
삼성화재해상보험(주),000810,2008/03,,,
삼성화재해상보험(주),000810,2009/03,,,
삼성화재해상보험(주),000810,2010/03,,,
삼성화재해상보험(주),000810,2011/03,,,
삼성화재해상보험(주),000810,2012/03,,,
삼성화재해상보험(주),000810,2013/03,,,
삼성화재해상보험(주),000810,2014/12,,,
삼성화재해상보험(주),000810,2015/12,,,
삼성화재해상보험(주),000810,2016/12,,,
삼성화재해상보험(주),000810,2017/12,,,
삼성화재해상보험(주),000810,2018/12,,,
삼성화재해상보험(주),000810,2019/12,,,
삼성화재해상보험(주),000810,2020/12,,,
삼성화재해상보험(주),000810,2021/12,,,
삼성화재해상보험(주),000810,2022/12,,,
세방전지(주),004490,2006/12,,,
세방전지(주),004490,2007/12,,,
세방전지(주),004490,2008/12,,,
세방전지(주),004490,2009/12,,,
세방전지(주),004490,2010/12,,,
세방전지(주),004490,2011/12,,,
세방전지(주),004490,2012/12,,,
세방전지(주),004490,2013/12,,,
세방전지(주),004490,2014/12,,,
세방전지(주),004490,2015/12,78620268,95325606,956255739
세방전지(주),004490,2016/12,62775950,74349973,959775757
세방전지(주),004490,2017/12,66651736,69834676,1111084178
세방전지(주),004490,2018/12,96565808,111281588,1180886079
세방전지(주),004490,2019/12,78426012,105678424,1139007566
세방전지(주),004490,2020/12,66717515,86348975,1252791016
세방전지(주),004490,2021/12,85232536,99704952,1352007672
세방전지(주),004490,2022/12,42678284,81090385,1473142778
신풍제약(주),019170,2006/12,21955231,22439254,158772523
신풍제약(주),019170,2007/12,8834003,19177900,165922224
신풍제약(주),019170,2008/12,12089201,31236233,188135653
신풍제약(주),019170,2009/12,21089496,35266743,217255761
신풍제약(주),019170,2010/12,21756026,43974058,232060469
신풍제약(주),019170,2011/12,24863205,38450317,229693072
신풍제약(주),019170,2012/12,14338531,24234350,221169380
신풍제약(주),019170,2013/12,5485452,24811386,215962840
신풍제약(주),019170,2014/12,3354194,19251751,220291938
신풍제약(주),019170,2015/12,1194010,3952941,195950486
신풍제약(주),019170,2016/12,-20541851,7624849,194147337
신풍제약(주),019170,2017/12,1254887,8149434,184998400
신풍제약(주),019170,2018/12,2813654,7752620,187389168
신풍제약(주),019170,2019/12,5394987,5602147,189721696
신풍제약(주),019170,2020/12,5045737,7845516,197750767
신풍제약(주),019170,2021/12,-11526011,-14306403,189237235
신풍제약(주),019170,2022/12,-35308829,-34018686,209287628
쌍용씨앤이(주),003410,2006/12,-50863384,4571036,1353433297
쌍용씨앤이(주),003410,2007/12,7680725,25318147,1334699867
쌍용씨앤이(주),003410,2008/12,-168469054,-3344749,1478359312
쌍용씨앤이(주),003410,2009/12,-25164532,88535388,1625454700
쌍용씨앤이(주),003410,2010/12,6248304,95626730,1682171746
쌍용씨앤이(주),003410,2011/12,-36409278,66601365,1855119414
쌍용씨앤이(주),003410,2012/12,39630734,143609257,1991040326
쌍용씨앤이(주),003410,2013/12,44142442,138119579,2060729706
쌍용씨앤이(주),003410,2014/12,103046791,162311620,2020704533
쌍용씨앤이(주),003410,2015/12,77052940,220632839,2092899079
쌍용씨앤이(주),003410,2016/12,175111077,261750357,2059716936
쌍용씨앤이(주),003410,2017/12,301222758,250948256,1517139637
쌍용씨앤이(주),003410,2018/12,146995091,246949393,1509985105
쌍용씨앤이(주),003410,2019/12,131557147,228410595,1538480683
쌍용씨앤이(주),003410,2020/12,138181425,250161895,1470799174
쌍용씨앤이(주),003410,2021/12,185957156,248732059,1661398330
쌍용씨앤이(주),003410,2022/12,127780123,220871336,1965042623
씨에스윈드(주),112610,2007/12,,,
씨에스윈드(주),112610,2008/12,29439655,32645523,148647489
씨에스윈드(주),112610,2009/12,24866815,28330061,144890302
씨에스윈드(주),112610,2010/12,9459540,13285231,150107211
씨에스윈드(주),112610,2011/12,1018266,8307239,182342953
씨에스윈드(주),112610,2012/12,14217281,17440546,317920475
씨에스윈드(주),112610,2013/12,26861127,35409840,296487690
씨에스윈드(주),112610,2014/12,57143163,68825396,329233141
씨에스윈드(주),112610,2015/12,21382774,36429288,297142616
씨에스윈드(주),112610,2016/12,-17243618,-23668533,311217961
씨에스윈드(주),112610,2017/12,38951796,35407118,312226959
씨에스윈드(주),112610,2018/12,7055959,32744639,502207596
씨에스윈드(주),112610,2019/12,34682367,60135938,799390727
씨에스윈드(주),112610,2020/12,33598766,97574462,969066820
씨에스윈드(주),112610,2021/12,64744833,100965949,1203418060
씨에스윈드(주),112610,2022/12,-9830183,42121940,1374893318
씨제이(주),001040,2006/12,115002595,340838383,6261107717
씨제이(주),001040,2007/12,107054513,472283980,6961037958
씨제이(주),001040,2008/12,346523822,546506729,7933921414
씨제이(주),001040,2009/12,529298602,737168126,9665249600
씨제이(주),001040,2010/12,769623268,787853383,11015581445
씨제이(주),001040,2011/12,736148645,893148675,13271073391
씨제이(주),001040,2012/12,570256610,1062972105,17628388035
씨제이(주),001040,2013/12,322608337,786067040,18851698863
씨제이(주),001040,2014/12,508633144,1003117885,19572301244
씨제이(주),001040,2015/12,551115547,1225330266,21166707211
씨제이(주),001040,2016/12,569823382,1252913231,23954197397
씨제이(주),001040,2017/12,1137728417,1325955339,26898599989
씨제이(주),001040,2018/12,880027278,1332475208,29523435477
씨제이(주),001040,2019/12,323842817,1509154524,33779706665
씨제이(주),001040,2020/12,204007798,1390340166,31999102947
씨제이(주),001040,2021/12,806961658,1881800099,34484026554
씨제이(주),001040,2022/12,686845690,2154201790,40924879773
씨제이대한통운(주),000120,2006/12,-343965018,63130813,1214558279
씨제이대한통운(주),000120,2007/12,79737441,77786564,1460168802
씨제이대한통운(주),000120,2008/12,143582880,97223831,2138112264
씨제이대한통운(주),000120,2009/12,5292433,150773092,2248263914
씨제이대한통운(주),000120,2010/12,67874549,154630304,2554630000
씨제이대한통운(주),000120,2011/12,80994345,124947220,2587848423
씨제이대한통운(주),000120,2012/12,69571921,128984754,2773220576
씨제이대한통운(주),000120,2013/12,-60061094,64177360,3795045156
씨제이대한통운(주),000120,2014/12,59451740,167079481,4560087295
씨제이대한통운(주),000120,2015/12,48984004,186633718,5055766404
씨제이대한통운(주),000120,2016/12,68210131,228444490,6081945642
씨제이대한통운(주),000120,2017/12,38887844,235651420,7110391208
씨제이대한통운(주),000120,2018/12,66600069,242686926,9219680477
씨제이대한통운(주),000120,2019/12,50889855,307186346,10415108626
씨제이대한통운(주),000120,2020/12,142623241,325337561,10781127150
씨제이대한통운(주),000120,2021/12,158279696,343880766,11343651787
씨제이대한통운(주),000120,2022/12,196821784,411786887,12130712862
씨제이제일제당(주),097950,2007/12,16462621,100544813,1290303984
씨제이제일제당(주),097950,2008/12,20458178,314141488,4540866943
씨제이제일제당(주),097950,2009/12,276956779,383704889,4994476776
씨제이제일제당(주),097950,2010/12,685739625,443331218,5669203273
씨제이제일제당(주),097950,2011/12,314022590,458547627,6538208074
씨제이제일제당(주),097950,2012/12,310715670,615528667,9877532183
씨제이제일제당(주),097950,2013/12,71061595,345479026,10847718244
씨제이제일제당(주),097950,2014/12,137851320,579930251,11701797228
씨제이제일제당(주),097950,2015/12,253666762,751413820,12924472295
씨제이제일제당(주),097950,2016/12,353548750,843638184,14563257246
씨제이제일제당(주),097950,2017/12,412797743,776575241,16477174023
씨제이제일제당(주),097950,2018/12,925388625,832709680,18670059989
씨제이제일제당(주),097950,2019/12,191028303,896857873,22352462296
씨제이제일제당(주),097950,2020/12,786425538,1359551440,24245725654
씨제이제일제당(주),097950,2021/12,892393213,1524429392,26289227767
씨제이제일제당(주),097950,2022/12,802674084,1664708210,30079513121
아시아나항공(주),020560,2006/12,130639060,141661120,3646886224
아시아나항공(주),020560,2007/12,101371763,190133868,3881274023
아시아나항공(주),020560,2008/12,-246715364,-53812344,4527661695
아시아나항공(주),020560,2009/12,-267940907,-233165154,4088002495
아시아나항공(주),020560,2010/12,220715972,661845848,5373654291
아시아나항공(주),020560,2011/12,-29922208,358257511,5609398420
아시아나항공(주),020560,2012/12,62473316,179367745,5887872743
아시아나항공(주),020560,2013/12,-114664905,-11235042,5723506384
아시아나항공(주),020560,2014/12,63297873,98086012,5836234762
아시아나항공(주),020560,2015/12,-139190349,98274528,5795271417
아시아나항공(주),020560,2016/12,52567627,256484333,5763550963
아시아나항공(주),020560,2017/12,247912845,275861006,6227064628
아시아나항공(주),020560,2018/12,-195861022,28232552,7183387208
아시아나항공(주),020560,2019/12,-817886114,-443713206,6965788767
아시아나항공(주),020560,2020/12,-502971861,-276356307,3895314312
아시아나항공(주),020560,2021/12,-516809974,93203600,4339706411
아시아나항공(주),020560,2022/12,26525712,598763775,6206669335
아이에스동서(주),010780,2006/12,,,
아이에스동서(주),010780,2007/12,,,
아이에스동서(주),010780,2008/12,-7018625,-6281310,161242328
아이에스동서(주),010780,2009/12,23020884,22437062,299827723
아이에스동서(주),010780,2010/12,17819697,25577473,381419918
아이에스동서(주),010780,2011/12,15865871,31470247,468877995
아이에스동서(주),010780,2012/12,6013759,36803974,646588330
아이에스동서(주),010780,2013/12,22553869,55837296,684764290
아이에스동서(주),010780,2014/12,50427362,80292594,801592098
아이에스동서(주),010780,2015/12,101281605,114507235,945846998
아이에스동서(주),010780,2016/12,214027635,304792238,1724101422
아이에스동서(주),010780,2017/12,194968494,324522916,1832961032
아이에스동서(주),010780,2018/12,243839058,387434161,1715600368
아이에스동서(주),010780,2019/12,74262246,66240705,964111880
아이에스동서(주),010780,2020/12,141598300,209023343,1200412716
아이에스동서(주),010780,2021/12,110673223,310765130,1608440925
아이에스동서(주),010780,2022/12,204862055,345076330,2278442902
에스디바이오센서(주),137310,2010/12,,,
에스디바이오센서(주),137310,2011/12,,,
에스디바이오센서(주),137310,2012/12,,,
에스디바이오센서(주),137310,2013/12,,,
에스디바이오센서(주),137310,2014/12,,,
에스디바이오센서(주),137310,2015/12,,,
