회사명,거래소코드,회계년도,정상영업이익증가율(IFRS),순이익증가율(IFRS),1주당순이익(IFRS)(원),부채비율(IFRS),매출액정상영업이익률(IFRS),매출액증가율(IFRS)
롯데쇼핑(주),023530,2019/12,-32.77,0,-26660,152.81,2.8,-5.11
롯데쇼핑(주),023530,2020/12,-50.55,0,-36504,159.66,1.54,-10.18
롯데쇼핑(주),023530,2021/12,-35.75,0,6786,148.33,1.02,-3.44
롯데쇼핑(주),023530,2022/12,292.13,0,-13131,166.86,3.83,4.83
롯데에너지머티리얼즈(주),020150,2007/12,0,0,671,95.73,6.31,0
롯데에너지머티리얼즈(주),020150,2008/12,-48.93,59.77,1030,55.33,3.54,-9.03
롯데에너지머티리얼즈(주),020150,2009/12,191.45,-60.06,413,76.15,10.18,1.35
롯데에너지머티리얼즈(주),020150,2010/12,97.03,155.41,1208,136.31,13.67,46.79
롯데에너지머티리얼즈(주),020150,2011/12,-67.07,-59.94,366,34.07,4.36,3.22
롯데에너지머티리얼즈(주),020150,2012/12,0,0,-1345,60.95,-0.73,13.48
롯데에너지머티리얼즈(주),020150,2013/12,0,0,158,60.87,0.19,-28.45
롯데에너지머티리얼즈(주),020150,2014/12,0,388.63,770,55.6,-0.18,-5.45
롯데에너지머티리얼즈(주),020150,2015/12,0,0,-1722,28.42,2.45,8.96
롯데에너지머티리얼즈(주),020150,2016/12,239.12,0,359,19.64,8.53,-2.73
롯데에너지머티리얼즈(주),020150,2017/12,118.73,195.41,1012,9.41,15.86,17.68
롯데에너지머티리얼즈(주),020150,2018/12,-9.56,-0.68,897,16.1,13.27,8.12
롯데에너지머티리얼즈(주),020150,2019/12,-19.68,-3.02,869,16.74,11.53,-7.56
롯데에너지머티리얼즈(주),020150,2020/12,-31.71,-51.33,423,16.69,7.95,-1.02
롯데에너지머티리얼즈(주),020150,2021/12,42.38,69.63,718,39.49,9.36,20.96
롯데에너지머티리얼즈(주),020150,2022/12,-31.79,-85.24,106,36.98,7.21,-11.48
롯데웰푸드(주),280360,2017/12,,,,,,
롯데웰푸드(주),280360,2018/12,0,0,3937,87.35,3.78,0
롯데웰푸드(주),280360,2019/12,6.02,-34.23,1725,94.5,4.15,-3.53
롯데웰푸드(주),280360,2020/12,36.29,230.29,5697,91.41,5.65,0.07
롯데웰푸드(주),280360,2021/12,-4.47,-16.89,4735,86.79,5.35,0.99
롯데웰푸드(주),280360,2022/12,-2.17,-38.38,2450,85.89,3.31,58.04
롯데정밀화학(주),004000,2007/12,0,0,1580,18.81,3.51,0
롯데정밀화학(주),004000,2008/12,298.76,112.79,3378,20.42,10.27,36.36
롯데정밀화학(주),004000,2009/12,-21.93,1.62,3426,19.8,8.74,-8.18
롯데정밀화학(주),004000,2010/12,4.1,-5.82,3221,23.28,8.36,8.82
롯데정밀화학(주),004000,2011/12,-8.48,-9.59,2903,28.92,6.48,18.02
롯데정밀화학(주),004000,2012/12,-32.59,10.17,3193,39.28,4.07,7.29
롯데정밀화학(주),004000,2013/12,0,-91.34,276,67.93,-1.37,-8.17
롯데정밀화학(주),004000,2014/12,0,489.77,1629,49.89,-1.39,-7.78
롯데정밀화학(주),004000,2015/12,0,6.39,1734,45.61,1.01,-4.09
롯데정밀화학(주),004000,2016/12,171.22,0,-1298,38.8,2.87,-4.43
롯데정밀화학(주),004000,2017/12,252.5,0,2738,39.44,9.71,4.2
롯데정밀화학(주),004000,2018/12,87.35,147.85,6786,24.99,15.36,18.38
롯데정밀화학(주),004000,2019/12,-9.74,13.17,7680,20.62,14.49,-4.33
롯데정밀화학(주),004000,2020/12,-27.07,-17.76,6316,11.7,10.99,-3.84
롯데정밀화학(주),004000,2021/12,77.82,64.75,10405,18.27,13.85,41.11
롯데정밀화학(주),004000,2022/12,64.95,45.85,15176,19.36,16.51,38.38
롯데지주(주),004990,2007/12,0,0,77441,31.09,7.56,0
롯데지주(주),004990,2008/12,4.54,63.39,126532,35.19,7.2,9.75
롯데지주(주),004990,2009/12,25.21,-46.34,67902,42.81,8.53,5.79
롯데지주(주),004990,2010/12,46.89,28.38,87170,45.63,11.68,7.23
롯데지주(주),004990,2011/12,6.16,3.69,90382,45.53,11.5,7.79
롯데지주(주),004990,2012/12,-25.16,-19.09,73131,38.38,8.59,0.15
롯데지주(주),004990,2013/12,-16.34,-28.93,51973,45.28,6.81,5.63
롯데지주(주),004990,2014/12,-3.08,-62.35,19568,45.89,6.23,5.87
롯데지주(주),004990,2015/12,12.15,33.74,26169,51.17,6.71,4.14
롯데지주(주),004990,2016/12,-14.62,-16.93,2152,46.98,5.76,-0.46
롯데지주(주),004990,2017/12,0,0,-339,25.11,-11.34,-98.18
롯데지주(주),004990,2018/12,0,0,-9229,73.84,45.95,717.45
롯데지주(주),004990,2019/12,99.97,0,2947,44.36,61.99,48.21
롯데지주(주),004990,2020/12,-32.33,0,-4295,57.63,56.28,-25.46
롯데지주(주),004990,2021/12,-31.45,0,-509,68.47,44.59,-13.47
롯데지주(주),004990,2022/12,13.43,0,890,89.23,38.62,30.95
롯데칠성음료(주),005300,2007/12,0,0,52088,30.07,5.76,0
롯데칠성음료(주),005300,2008/12,-5.99,-8.82,43461,27.67,5.09,6.4
롯데칠성음료(주),005300,2009/12,10.88,-85.13,6462,47.34,5.45,3.41
롯데칠성음료(주),005300,2010/12,55.83,632.5,47349,48.37,8.01,6.16
롯데칠성음료(주),005300,2011/12,23.22,-18.55,38515,63.22,8.18,20.61
롯데칠성음료(주),005300,2012/12,20.53,67.85,64730,61.41,7.65,28.86
롯데칠성음료(주),005300,2013/12,5.88,3.88,67244,58.57,8.04,0.69
롯데칠성음료(주),005300,2014/12,-41.46,-70.89,19572,72.35,4.59,2.66
롯데칠성음료(주),005300,2015/12,53.83,225.32,63725,79.97,6.7,5.34
롯데칠성음료(주),005300,2016/12,-0.58,-89.14,6914,93.15,6.46,3.16
롯데칠성음료(주),005300,2017/12,-48.99,1514.36,122179,168.29,3.27,0.67
롯데칠성음료(주),005300,2018/12,17.43,0,-66468,168.61,3.77,1.93
롯데칠성음료(주),005300,2019/12,24.43,0,-14268,163.39,4.65,0.86
롯데칠성음료(주),005300,2020/12,-10.78,0,-2561,160.23,4.5,-7.73
롯데칠성음료(주),005300,2021/12,79.59,0,12019,143.57,7.44,8.47
롯데칠성음료(주),005300,2022/12,16.18,-2.23,11904,154.27,7.68,12.67
롯데케미칼(주),011170,2007/12,0,0,14544,24.71,12.12,0
롯데케미칼(주),011170,2008/12,-66.98,0,-1421,26.65,2.91,37.38
롯데케미칼(주),011170,2009/12,694.74,0,25006,52.41,12.02,92.68
롯데케미칼(주),011170,2010/12,31.51,-13.79,21559,56.55,13.13,20.42
롯데케미칼(주),011170,2011/12,12.96,8.99,23498,62.64,12.59,17.73
롯데케미칼(주),011170,2012/12,-62.57,-54.18,10759,55.12,4.39,7.47
롯데케미칼(주),011170,2013/12,26.11,-1.23,10057,52.84,4.1,34.93
롯데케미칼(주),011170,2014/12,-25.6,-33.43,6695,45.68,3.34,-8.79
롯데케미칼(주),011170,2015/12,256.8,285.86,25832,40.88,15.77,-24.32
롯데케미칼(주),011170,2016/12,39.03,49.84,38707,58.72,22.49,-2.54
롯데케미칼(주),011170,2017/12,27.44,25.08,47707,47.14,23.32,22.92
롯데케미칼(주),011170,2018/12,-35.65,-12.56,41612,32.99,15.03,-0.15
롯데케미칼(주),011170,2019/12,-49.06,-72.35,11506,25.63,8.45,-9.41
롯데케미칼(주),011170,2020/12,-73.35,-70.69,3372,30.84,2.25,-0.09
롯데케미칼(주),011170,2021/12,372.13,624.2,24419,41.24,7.1,49.81
롯데케미칼(주),011170,2022/12,0,0,-9314,58.07,-3.73,18.61
메리츠증권(주),008560,2007/03,,,,,,
메리츠증권(주),008560,2008/03,,,,,,
메리츠증권(주),008560,2009/03,,,,,,
메리츠증권(주),008560,2010/03,,,,,,
메리츠증권(주),008560,2011/03,,,,,,
메리츠증권(주),008560,2012/03,,,,,,
메리츠증권(주),008560,2013/03,,,,,,
메리츠증권(주),008560,2014/12,,,,,,
메리츠증권(주),008560,2015/12,,,,,,
메리츠증권(주),008560,2016/12,,,,,,
메리츠증권(주),008560,2017/12,,,,,,
메리츠증권(주),008560,2018/12,,,,,,
메리츠증권(주),008560,2019/12,,,,,,
메리츠증권(주),008560,2020/12,,,,,,
메리츠증권(주),008560,2021/12,,,,,,
메리츠증권(주),008560,2022/12,,,,,,
명신산업(주),009900,2007/12,,,,,,
명신산업(주),009900,2008/12,,,,,,
명신산업(주),009900,2009/12,,,,,,
명신산업(주),009900,2010/12,0,0,1736,235.78,6.37,0
명신산업(주),009900,2011/12,-15.1,-46.25,933,281.25,3.09,74.9
명신산업(주),009900,2012/12,0,0,-16822,660.29,-7.39,-12.66
명신산업(주),009900,2013/12,0,0,2343,136.65,6.29,63.82
명신산업(주),009900,2014/12,95.79,4.43,1570,180.83,7.51,64
명신산업(주),009900,2015/12,4.22,185.14,4476,176.91,7.41,5.71
명신산업(주),009900,2016/12,-41.87,-73.8,1173,167.35,5.11,-15.71
명신산업(주),009900,2017/12,-18.97,-79.9,236,168.94,4.41,-6.13
명신산업(주),009900,2018/12,20.88,21.91,0,326.28,6.19,-13.88
명신산업(주),009900,2019/12,20.81,0,-872,393.49,6.61,13.12
명신산업(주),009900,2020/12,-80.03,0,-3995,113.73,1.51,-12.73
명신산업(주),009900,2021/12,370.23,0,236,31.24,6.6,7.77
명신산업(주),009900,2022/12,77.82,52.35,325,22.94,10.41,12.7
미래에셋증권(주),006800,2007/03,,,,,,
미래에셋증권(주),006800,2008/03,,,,,,
미래에셋증권(주),006800,2009/03,,,,,,
미래에셋증권(주),006800,2010/03,,,,,,
미래에셋증권(주),006800,2011/03,,,,,,
미래에셋증권(주),006800,2012/03,,,,,,
미래에셋증권(주),006800,2013/03,,,,,,
미래에셋증권(주),006800,2014/12,,,,,,
미래에셋증권(주),006800,2015/12,,,,,,
미래에셋증권(주),006800,2016/12,,,,,,
미래에셋증권(주),006800,2017/12,,,,,,
미래에셋증권(주),006800,2018/12,,,,,,
미래에셋증권(주),006800,2019/12,,,,,,
미래에셋증권(주),006800,2020/12,,,,,,
미래에셋증권(주),006800,2021/12,,,,,,
미래에셋증권(주),006800,2022/12,,,,,,
삼성SDI(주),006400,2007/12,0,0,-13969,41.98,-14.95,0
삼성SDI(주),006400,2008/12,0,0,904,31.74,2.39,-1.75
삼성SDI(주),006400,2009/12,109.94,345.51,4018,31.77,5.25,-4.71
삼성SDI(주),006400,2010/12,-19.53,-13.41,3421,23.8,3.77,12.11
삼성SDI(주),006400,2011/12,0,0,-1874,31.9,-1.46,14.03
삼성SDI(주),006400,2012/12,0,0,58694,36.14,1.18,8.12
삼성SDI(주),006400,2013/12,0,0,-1515,34.67,-3.2,-18.72
삼성SDI(주),006400,2014/12,0,0,-2993,31.59,-1.77,18.33
삼성SDI(주),006400,2015/12,0,0,-2022,35.7,-3.07,41.52
삼성SDI(주),006400,2016/12,0,0,-634,28.37,-22.7,-33.79
삼성SDI(주),006400,2017/12,0,0,1487,27.68,0.3,22.58
삼성SDI(주),006400,2018/12,3268,428.28,7862,42.24,6.72,51.01
삼성SDI(주),006400,2019/12,-62.28,-62.03,2985,36.87,2.51,0.78
삼성SDI(주),006400,2020/12,11.54,8.84,3249,36.26,2.54,10.31
삼성SDI(주),006400,2021/12,154.01,174.51,8920,40.46,5.07,27.25
삼성SDI(주),006400,2022/12,72.03,45.14,12946,48.93,5.79,50.74
삼성물산(주),028260,2007/12,,,,,,
삼성물산(주),028260,2008/12,,,,,,
삼성물산(주),028260,2009/12,,,,,,
삼성물산(주),028260,2010/12,0,0,70556,50.32,8.01,0
삼성물산(주),028260,2011/12,17.66,67.81,118398,56.53,7.74,21.73
삼성물산(주),028260,2012/12,-35.55,-48.88,64376,74.33,4.47,11.66
삼성물산(주),028260,2013/12,-19.4,-36.35,44952,109.23,3.58,0.59
삼성물산(주),028260,2014/12,-14.34,340.58,3990,73.78,2.8,9.75
삼성물산(주),028260,2015/12,0,456.57,17741,109.59,-2.35,168.22
삼성물산(주),028260,2016/12,0,-82.66,2476,96.43,0.16,125.11
삼성물산(주),028260,2017/12,1680.65,13.14,2809,80.13,2.75,2.21
삼성물산(주),028260,2018/12,26.25,155.17,7168,79.29,3.41,1.91
삼성물산(주),028260,2019/12,-17.75,-54.24,3280,62.07,2.92,-4.08
삼성물산(주),028260,2020/12,-52.33,-40.82,1941,58.75,1.46,-4.48
삼성물산(주),028260,2021/12,-10.38,498.6,11622,55.52,1.18,10.64
삼성물산(주),028260,2022/12,276.86,-23.74,8911,65.68,3.56,25.03
삼성바이오로직스(주),207940,2012/12,,,,,,
삼성바이오로직스(주),207940,2013/12,0,0,0,44.43,-149132.07,0
삼성바이오로직스(주),207940,2014/12,0,0,-1639,75.84,-278.74,66600.93
삼성바이오로직스(주),207940,2015/12,0,0,77656,114.81,-223.1,214.55
삼성바이오로직스(주),207940,2016/12,0,0,-3115,84.53,-10.33,222.77
삼성바이오로직스(주),207940,2017/12,0,0,-1466,80.64,14.2,57.7
삼성바이오로직스(주),207940,2018/12,-15.61,0,3387,43.92,10.39,15.32
삼성바이오로직스(주),207940,2019/12,64.77,-9.46,3067,35.76,13.08,30.94
삼성바이오로직스(주),207940,2020/12,218.92,23.69,3793,45.82,25.12,66.02
삼성바이오로직스(주),207940,2021/12,83.36,68.62,6396,72.85,34.22,34.62
삼성바이오로직스(주),207940,2022/12,80.44,62.29,9847,66.73,39.72,55.44
삼성생명보험(주),032830,2007/03,,,,,,
삼성생명보험(주),032830,2008/03,,,,,,
삼성생명보험(주),032830,2009/03,,,,,,
삼성생명보험(주),032830,2010/03,,,,,,
삼성생명보험(주),032830,2011/03,,,,,,
삼성생명보험(주),032830,2012/03,,,,,,
삼성생명보험(주),032830,2013/03,,,,,,
삼성생명보험(주),032830,2014/12,,,,,,
삼성생명보험(주),032830,2015/12,,,,,,
삼성생명보험(주),032830,2016/12,,,,,,
삼성생명보험(주),032830,2017/12,,,,,,
삼성생명보험(주),032830,2018/12,,,,,,
삼성생명보험(주),032830,2019/12,,,,,,
삼성생명보험(주),032830,2020/12,,,,,,
삼성생명보험(주),032830,2021/12,,,,,,
삼성생명보험(주),032830,2022/12,,,,,,
삼성에스디에스(주),018260,2007/12,,,,,,
삼성에스디에스(주),018260,2008/12,,,,,,
삼성에스디에스(주),018260,2009/12,0,0,0,46.49,11.91,0
삼성에스디에스(주),018260,2010/12,31.61,32.56,0,33.55,10.78,45.41
삼성에스디에스(주),018260,2011/12,-10.45,-10.03,0,31.8,8.86,8.99
삼성에스디에스(주),018260,2012/12,32.79,28.13,0,28.28,10.51,11.92
삼성에스디에스(주),018260,2013/12,-29.29,-32.75,0,25.31,7.09,4.73
삼성에스디에스(주),018260,2014/12,10.86,27.93,4017,21.44,7.96,-1.25
삼성에스디에스(주),018260,2015/12,-6.75,12.74,4528,23.85,7.81,-4.85
삼성에스디에스(주),018260,2016/12,-18.53,-30.79,3134,17.93,6.91,-7.95
삼성에스디에스(주),018260,2017/12,65.43,52.49,4779,17.14,10.07,13.48
삼성에스디에스(주),018260,2018/12,45.57,44.58,6910,19.48,13.11,11.8
삼성에스디에스(주),018260,2019/12,3.76,-2.56,6733,19.95,13.57,0.24
삼성에스디에스(주),018260,2020/12,-15.84,-48.81,3447,18.01,12.8,-10.73
삼성에스디에스(주),018260,2021/12,-30.13,22.88,4235,22.02,8.16,9.59
삼성에스디에스(주),018260,2022/12,-27.19,61.83,6854,26.84,5.72,3.79
삼성엔지니어링(주),028050,2007/12,0,0,3992,168.41,6.74,0
삼성엔지니어링(주),028050,2008/12,2.56,21.56,4925,199.01,4.93,40.33
삼성엔지니어링(주),028050,2009/12,143,37.44,6829,215.77,9.09,31.71
삼성엔지니어링(주),028050,2010/12,29.85,36.06,9377,218.08,8.54,38.24
삼성엔지니어링(주),028050,2011/12,58.98,34.98,12869,228.63,8.01,69.58
삼성엔지니어링(주),028050,2012/12,10.89,9.15,14042,168.51,8.15,8.96
삼성엔지니어링(주),028050,2013/12,0,0,-18623,472.97,-3.37,-7.14
삼성엔지니어링(주),028050,2014/12,0,0,-1410,498.87,4.05,-9.26
삼성엔지니어링(주),028050,2015/12,0,0,-36489,0,-23.1,-34.12
삼성엔지니어링(주),028050,2016/12,0,0,-13,411.09,2.37,13.79
삼성엔지니어링(주),028050,2017/12,0,0,-493,427.04,-2.79,-19.98
삼성엔지니어링(주),028050,2018/12,0,0,140,405.54,-0.1,-4.85
삼성엔지니어링(주),028050,2019/12,0,454.77,778,297.56,4.82,12.44
삼성엔지니어링(주),028050,2020/12,11.09,52.17,1184,216.6,5.12,4.7
삼성엔지니어링(주),028050,2021/12,12.53,-23.67,904,205.5,5.68,1.3
삼성엔지니어링(주),028050,2022/12,74.66,73.74,1570,202.88,7.57,31.21
삼성전기(주),009150,2007/12,0,0,1461,62.14,3.29,0
삼성전기(주),009150,2008/12,-4.57,-57.38,624,63.41,2.72,15.22
삼성전기(주),009150,2009/12,213.12,334.09,2710,68,8.28,2.97
삼성전기(주),009150,2010/12,37.26,108.81,5634,49.59,9.99,13.79
삼성전기(주),009150,2011/12,-49.58,-32.48,3797,53.35,4.5,11.9
삼성전기(주),009150,2012/12,104.11,69.26,6424,46.36,6.83,34.57
삼성전기(주),009150,2013/12,-23.75,-50.97,3148,41.31,4.65,11.89
삼성전기(주),009150,2014/12,0,84.9,5822,35.72,-3.91,-15.31
삼성전기(주),009150,2015/12,0,-73.77,1559,30.91,0.03,2.21
삼성전기(주),009150,2016/12,0,0,-846,26.42,-5.34,-11.46
삼성전기(주),009150,2017/12,0,0,-2235,31.96,-1.01,6.67
삼성전기(주),009150,2018/12,0,0,4203,36.99,7,13.57
삼성전기(주),009150,2019/12,7.29,39.05,5844,26.01,7.95,-5.51
삼성전기(주),009150,2020/12,-4.74,-19.08,4729,26.49,7.26,4.26
삼성전기(주),009150,2021/12,166.46,126.62,10719,26.82,15.05,28.62
삼성전기(주),009150,2022/12,-26.2,-13.4,9282,36.72,11.04,0.63
삼성전자(주),005930,2007/12,0,0,49532,26.5,9.41,0
삼성전자(주),005930,2008/12,-30.44,-25.58,37684,24.79,5.67,15.48
삼성전자(주),005930,2009/12,78.69,12.35,42137,34.24,8.23,23.06
삼성전자(주),005930,2010/12,102.03,113.21,88799,34.03,13.3,25.04
삼성전자(주),005930,2011/12,-21.59,-24.23,66868,32.12,9.69,7.63
삼성전자(주),005930,2012/12,58.19,73.48,115576,25.85,13.11,16.88
삼성전자(주),005930,2013/12,17.81,3.05,118946,26.52,13.77,12.16
삼성전자(주),005930,2014/12,-36.14,-18.62,96784,23.65,10.1,-12.97
삼성전자(주),005930,2015/12,-3.78,-16.13,82682,23.85,9.91,-1.9
삼성전자(주),005930,2016/12,1.86,-5.38,81602,27.09,10.19,-0.93
삼성전자(주),005930,2017/12,155.41,148.72,208881,30.79,21.53,20.88
삼성전자(주),005930,2018/12,25.37,13.94,4830,26.61,25.65,5.23
삼성전자(주),005930,2019/12,-67.7,-53.21,2260,21.54,9.12,-9.16
삼성전자(주),005930,2020/12,45.37,1.7,2299,25.28,12.34,7.46
삼성전자(주),005930,2021/12,55.92,98.34,4559,29.98,16.02,20.1
삼성전자(주),005930,2022/12,-20.86,-17.93,3742,24.19,11.95,6.07
삼성중공업(주),010140,2007/12,0,0,2178,483.48,5.37,0
삼성중공업(주),010140,2008/12,65.19,29.25,2899,1022.33,7.08,25.18
삼성중공업(주),010140,2009/12,5.07,6.78,3105,610.69,6.06,22.79
삼성중공업(주),010140,2010/12,73.6,45.77,4516,350.12,10.54,-0.18
삼성중공업(주),010140,2011/12,-20.03,-11.52,3989,248.44,8.25,2.2
삼성중공업(주),010140,2012/12,4.38,-14.2,3419,212.18,7.97,7.97
삼성중공업(주),010140,2013/12,-19.6,-11.98,3007,194.45,6.29,1.96
삼성중공업(주),010140,2014/12,-84.56,-82.78,522,206.37,1.13,-14.43
삼성중공업(주),010140,2015/12,0,0,-6107,297.68,-17.84,-25.84
삼성중공업(주),010140,2016/12,0,0,-539,174.85,-1.84,5.9
삼성중공업(주),010140,2017/12,0,0,-927,133.76,-6.66,-25.16
삼성중공업(주),010140,2018/12,0,0,-820,108.21,-9.62,-34.85
삼성중공업(주),010140,2019/12,0,0,-2237,157.77,-9.16,47.31
삼성중공업(주),010140,2020/12,0,0,-2364,243.91,-14.83,-3.85
삼성중공업(주),010140,2021/12,0,0,-1912,181.62,-18.22,-4.14
삼성중공업(주),010140,2022/12,0,0,-913,314.86,-15.63,-10.49
삼성증권(주),016360,2007/03,,,,,,
삼성증권(주),016360,2008/03,,,,,,
삼성증권(주),016360,2009/03,,,,,,
삼성증권(주),016360,2010/03,,,,,,
삼성증권(주),016360,2011/03,,,,,,
삼성증권(주),016360,2012/03,,,,,,
삼성증권(주),016360,2013/03,,,,,,
삼성증권(주),016360,2014/12,,,,,,
삼성증권(주),016360,2015/12,,,,,,
삼성증권(주),016360,2016/12,,,,,,
삼성증권(주),016360,2017/12,,,,,,
삼성증권(주),016360,2018/12,,,,,,
삼성증권(주),016360,2019/12,,,,,,
삼성증권(주),016360,2020/12,,,,,,
삼성증권(주),016360,2021/12,,,,,,
삼성증권(주),016360,2022/12,,,,,,
삼성카드(주),029780,2007/12,,,,,,
삼성카드(주),029780,2008/12,,,,,,
삼성카드(주),029780,2009/12,,,,,,
삼성카드(주),029780,2010/12,,,,,,
삼성카드(주),029780,2011/12,,,,,,
삼성카드(주),029780,2012/12,,,,,,
삼성카드(주),029780,2013/12,,,,,,
삼성카드(주),029780,2014/12,,,,,,
삼성카드(주),029780,2015/12,,,,,,
삼성카드(주),029780,2016/12,,,,,,
삼성카드(주),029780,2017/12,,,,,,
삼성카드(주),029780,2018/12,,,,,,
삼성카드(주),029780,2019/12,,,,,,
삼성카드(주),029780,2020/12,,,,,,
삼성카드(주),029780,2021/12,,,,,,
삼성카드(주),029780,2022/12,,,,,,
삼성화재해상보험(주),000810,2007/03,,,,,,
삼성화재해상보험(주),000810,2008/03,,,,,,
삼성화재해상보험(주),000810,2009/03,,,,,,
삼성화재해상보험(주),000810,2010/03,,,,,,
삼성화재해상보험(주),000810,2011/03,,,,,,
삼성화재해상보험(주),000810,2012/03,,,,,,
삼성화재해상보험(주),000810,2013/03,,,,,,
삼성화재해상보험(주),000810,2014/12,,,,,,
삼성화재해상보험(주),000810,2015/12,,,,,,
삼성화재해상보험(주),000810,2016/12,,,,,,
삼성화재해상보험(주),000810,2017/12,,,,,,
삼성화재해상보험(주),000810,2018/12,,,,,,
삼성화재해상보험(주),000810,2019/12,,,,,,
삼성화재해상보험(주),000810,2020/12,,,,,,
삼성화재해상보험(주),000810,2021/12,,,,,,
삼성화재해상보험(주),000810,2022/12,,,,,,
세방전지(주),004490,2007/12,0,0,1343,76.86,5.97,0
세방전지(주),004490,2008/12,270.66,300.71,5383,42.61,17.6,25.85
세방전지(주),004490,2009/12,-14.48,-6.74,5021,34.12,14.99,0.41
세방전지(주),004490,2010/12,15.77,22.1,6130,51.36,13.77,25.99
세방전지(주),004490,2011/12,20.09,22.78,7527,45.31,13.7,20.71
세방전지(주),004490,2012/12,-5.77,-7.12,6991,31.94,14.55,-11.27
세방전지(주),004490,2013/12,-30.81,-28.43,5007,34.27,9.27,8.56
세방전지(주),004490,2014/12,-4.92,-12.33,4406,32.72,8.48,4
세방전지(주),004490,2015/12,18.97,29.04,5739,29.53,10.08,0.07
세방전지(주),004490,2016/12,-21.12,-19.5,4641,29.54,7.93,0.29
세방전지(주),004490,2017/12,-9.22,4.14,4833,27.03,6.23,15.56
세방전지(주),004490,2018/12,59.59,43.12,6917,27.45,9.45,5.19
세방전지(주),004490,2019/12,-3.35,-20.13,5524,23.73,9.42,-3.08
세방전지(주),004490,2020/12,-18.92,-19.93,4510,21.4,8.02,-4.67
세방전지(주),004490,2021/12,8.27,40.62,6379,25.13,7.51,15.5
세방전지(주),004490,2022/12,-21.5,-43.32,3645,21.7,5.74,2.77
신풍제약(주),019170,2007/12,0,0,2510,85.94,11.87,0
신풍제약(주),019170,2008/12,56.85,38.54,3481,107.02,16.58,12.37
신풍제약(주),019170,2009/12,12.91,72.2,6001,110.85,16.32,14.66
신풍제약(주),019170,2010/12,24.83,-0.73,595,137.74,18.85,8.07
신풍제약(주),019170,2011/12,-8.85,17.04,676,113.18,17.17,0.09
신풍제약(주),019170,2012/12,-36.2,-42.24,375,102.4,11.62,-5.74
신풍제약(주),019170,2013/12,-5.88,-82.39,63,111.12,11.23,-2.61
신풍제약(주),019170,2014/12,-13.78,12.59,68,116.66,9.54,1.51
신풍제약(주),019170,2015/12,-82.78,-69.46,20,111.71,1.86,-11.5
신풍제약(주),019170,2016/12,104.98,0,-411,93.08,3.87,-1.73
신풍제약(주),019170,2017/12,6.89,0,-32,82.63,4.29,-3.64
신풍제약(주),019170,2018/12,-20.05,0,25,81.83,3.41,0.78
신풍제약(주),019170,2019/12,-25.44,250.82,88,79.65,2.5,1.74
신풍제약(주),019170,2020/12,41.23,-65.54,30,29.77,3.39,4.02
신풍제약(주),019170,2021/12,0,0,-362,10.9,-9.41,-4.03
신풍제약(주),019170,2022/12,0,0,-769,9.54,-18.6,9.11
쌍용씨앤이(주),003410,2007/12,0,0,49,123.84,0.53,0
쌍용씨앤이(주),003410,2008/12,0,0,-2142,172.47,-1.33,15.44
쌍용씨앤이(주),003410,2009/12,0,0,937,98.3,6.53,-7.57
쌍용씨앤이(주),003410,2010/12,16.96,-97.12,17,135.28,7.98,-4.36
쌍용씨앤이(주),003410,2011/12,-63.31,0,-590,148.81,2.6,12.43
쌍용씨앤이(주),003410,2012/12,170.04,0,163,146.39,6.14,14.47
쌍용씨앤이(주),003410,2013/12,2.75,18.86,194,137,6.01,5.06
쌍용씨앤이(주),003410,2014/12,40.11,411.53,995,117.13,8.5,-1.01
쌍용씨앤이(주),003410,2015/12,38.15,-37.64,621,103.54,11.51,2.1
쌍용씨앤이(주),003410,2016/12,9.44,170.65,1580,67.14,12.64,-0.34
쌍용씨앤이(주),003410,2017/12,-2.19,213.24,4369,56.61,16.88,-26.79
쌍용씨앤이(주),003410,2018/12,-4.31,-64.4,298,56.44,16.76,-3.62
쌍용씨앤이(주),003410,2019/12,2.08,-8.74,272,63.6,16.31,4.91
쌍용씨앤이(주),003410,2020/12,15.05,-2.28,267,74.95,19.75,-4.99
쌍용씨앤이(주),003410,2021/12,-6.73,33.61,357,86.67,16.01,15.07
쌍용씨앤이(주),003410,2022/12,-27.42,-19.5,287,110.41,9.98,16.39
씨에스윈드(주),112610,2007/12,,,,,,
씨에스윈드(주),112610,2008/12,,,,,,
씨에스윈드(주),112610,2009/12,,,,,,
씨에스윈드(주),112610,2010/12,0,0,725,73.53,8.52,0
씨에스윈드(주),112610,2011/12,18.41,5.93,768,134.58,8.42,19.71
씨에스윈드(주),112610,2012/12,-20.49,47.03,1129,81.23,4.01,67.19
씨에스윈드(주),112610,2013/12,207.01,102.42,2285,59.31,19.73,-37.66
씨에스윈드(주),112610,2014/12,70.26,76.76,3970,11.85,34.03,-1.29
씨에스윈드(주),112610,2015/12,-64.12,-79.54,723,8.92,14.14,-13.64
씨에스윈드(주),112610,2016/12,0,0,-1850,12.9,-14.82,12.36
씨에스윈드(주),112610,2017/12,0,0,375,25.59,0.44,3.94
씨에스윈드(주),112610,2018/12,0,0,-731,74.93,-0.99,99.72
씨에스윈드(주),112610,2019/12,0,0,728,78.24,7.07,63.05
씨에스윈드(주),112610,2020/12,7.87,68.45,1164,42.6,6.73,13.35
씨에스윈드(주),112610,2021/12,-10.55,23.74,567,26.22,6.44,-6.52
씨에스윈드(주),112610,2022/12,0,0,-731,32.32,-3.54,-10.21
