회사명,거래소코드,회계년도,당기순이익(손실)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원)
엘아이지넥스원(주),079550,2017/12,-8628211,4287834,1761316227
엘아이지넥스원(주),079550,2018/12,,,
엘아이지넥스원(주),079550,2019/12,3185324,18106724,1452651352
엘아이지넥스원(주),079550,2020/12,57881698,63741639,1600344315
엘아이지넥스원(주),079550,2021/12,105055806,97201007,1822194315
엘아이지넥스원(주),079550,2022/12,122939587,179111738,2220751868
엘지디스플레이(주),034220,2006/12,,,
엘지디스플레이(주),034220,2007/12,1344027000,1504007000,14351966000
엘지디스플레이(주),034220,2008/12,1086778000,1735441000,16263635000
엘지디스플레이(주),034220,2009/12,1117778000,1010352000,20037701000
엘지디스플레이(주),034220,2010/12,1159234000,1310472000,25511535000
엘지디스플레이(주),034220,2011/12,-787895000,-924336000,24291289000
엘지디스플레이(주),034220,2012/12,236345000,912368000,29429668000
엘지디스플레이(주),034220,2013/12,418973000,1163314000,27033035000
엘지디스플레이(주),034220,2014/12,917404000,1357255000,26455529000
엘지디스플레이(주),034220,2015/12,1023456000,1625566000,28383884000
엘지디스플레이(주),034220,2016/12,931508000,1311416000,26504074000
엘지디스플레이(주),034220,2017/12,1937052000,2461618000,27790216000
엘지디스플레이(주),034220,2018/12,-179443000,92891000,24336571000
엘지디스플레이(주),034220,2019/12,-2872078000,-1359382000,23475567000
엘지디스플레이(주),034220,2020/12,-70636000,-29117000,24230124000
엘지디스플레이(주),034220,2021/12,1333544000,2230608000,29878043000
엘지디스플레이(주),034220,2022/12,-3195585000,-2085047000,26151781000
엘지전자(주),066570,2006/12,,,
엘지전자(주),066570,2007/12,2068698000,2821433000,53426741000
엘지전자(주),066570,2008/12,1138872000,4054047000,63280391000
엘지전자(주),066570,2009/12,2350128000,2680703000,55491157000
엘지전자(주),066570,2010/12,1282119000,176469000,55753804000
엘지전자(주),066570,2011/12,-432805000,280263000,54256585000
엘지전자(주),066570,2012/12,90821000,1135981000,50959978000
엘지전자(주),066570,2013/12,222704000,1284669000,58140376000
엘지전자(주),066570,2014/12,501357000,1828557000,59040767000
엘지전자(주),066570,2015/12,249143000,1192291000,56509008000
엘지전자(주),066570,2016/12,126315000,1337763000,55367033000
엘지전자(주),066570,2017/12,1869518000,2468549000,61396284000
엘지전자(주),066570,2018/12,1472814000,2703291000,61341664000
엘지전자(주),066570,2019/12,179948000,2436139000,62306175000
엘지전자(주),066570,2020/12,2063790000,3194987000,63262046000
엘지전자(주),066570,2021/12,1414972000,3863774000,74721629000
엘지전자(주),066570,2022/12,1863123000,3550972000,83467318000
오씨아이홀딩스(주),010060,2006/12,,,
오씨아이홀딩스(주),010060,2007/12,160688693,270237786,2654047663
오씨아이홀딩스(주),010060,2008/12,330304422,732348074,2775786764
오씨아이홀딩스(주),010060,2009/12,427622311,657859127,2727930253
오씨아이홀딩스(주),010060,2010/12,668931695,860327489,3322059557
오씨아이홀딩스(주),010060,2011/12,864738303,1114049828,4275871267
오씨아이홀딩스(주),010060,2012/12,12709190,154782846,3218459512
오씨아이홀딩스(주),010060,2013/12,-287777262,-106199990,2955507111
오씨아이홀딩스(주),010060,2014/12,42334700,45900568,3139651588
오씨아이홀딩스(주),010060,2015/12,182068544,-144627682,2301520602
오씨아이홀딩스(주),010060,2016/12,219407537,121353921,2739362364
오씨아이홀딩스(주),010060,2017/12,232640722,284447725,3631633189
오씨아이홀딩스(주),010060,2018/12,103818814,158670079,3112143978
오씨아이홀딩스(주),010060,2019/12,-807386477,-180605008,2605142204
오씨아이홀딩스(주),010060,2020/12,-251164047,-86145075,2002516778
오씨아이홀딩스(주),010060,2021/12,652075833,625984935,3243996752
오씨아이홀딩스(주),010060,2022/12,877756345,976672782,4671316051
일진하이솔루스(주),271940,2012/12,,,
일진하이솔루스(주),271940,2013/12,,,
일진하이솔루스(주),271940,2014/12,,,
일진하이솔루스(주),271940,2015/12,,,
일진하이솔루스(주),271940,2016/12,,,
일진하이솔루스(주),271940,2017/12,,,
일진하이솔루스(주),271940,2018/12,,,
일진하이솔루스(주),271940,2019/12,,,
일진하이솔루스(주),271940,2020/12,,,
일진하이솔루스(주),271940,2021/12,,,
일진하이솔루스(주),271940,2022/12,,,
중소기업은행,024110,2006/12,,,
중소기업은행,024110,2007/12,,,
중소기업은행,024110,2008/12,,,
중소기업은행,024110,2009/12,,,
중소기업은행,024110,2010/12,,,
중소기업은행,024110,2011/12,,,
중소기업은행,024110,2012/12,,,
중소기업은행,024110,2013/12,,,
중소기업은행,024110,2014/12,,,
중소기업은행,024110,2015/12,,,
중소기업은행,024110,2016/12,,,
중소기업은행,024110,2017/12,,,
중소기업은행,024110,2018/12,,,
중소기업은행,024110,2019/12,,,
중소기업은행,024110,2020/12,,,
중소기업은행,024110,2021/12,,,
중소기업은행,024110,2022/12,,,
지에스건설(주),006360,2006/12,,,
지에스건설(주),006360,2007/12,399019470,491772008,6341462908
지에스건설(주),006360,2008/12,386674909,518142138,7102175609
지에스건설(주),006360,2009/12,385572511,610704397,7614539109
지에스건설(주),006360,2010/12,405542777,632997902,8419919560
지에스건설(주),006360,2011/12,427412397,598077607,9052234348
지에스건설(주),006360,2012/12,108380795,160384251,9289550356
지에스건설(주),006360,2013/12,-827346708,-935450518,9565758140
지에스건설(주),006360,2014/12,-22452683,51168675,9487551635
지에스건설(주),006360,2015/12,29476719,122067493,10572620348
지에스건설(주),006360,2016/12,-20431464,142977772,11035596403
지에스건설(주),006360,2017/12,-163676082,318669425,11679456006
지에스건설(주),006360,2018/12,587434395,1064489177,13139372923
지에스건설(주),006360,2019/12,447479243,767266689,10416589202
지에스건설(주),006360,2020/12,329675683,750397846,10122930837
지에스건설(주),006360,2021/12,428803250,646485539,9036575423
지에스건설(주),006360,2022/12,441211561,554834831,12299196215
케이카(주),381970,2017/12,,,
케이카(주),381970,2018/12,,,
케이카(주),381970,2019/12,,,
케이카(주),381970,2020/12,,,
케이카(주),381970,2021/12,,,
케이카(주),381970,2022/12,,,
코스맥스(주),192820,2014/12,15756825,24338237,336230291
코스맥스(주),192820,2015/12,18885577,35934352,533342718
코스맥스(주),192820,2016/12,31440053,52615999,756963565
코스맥스(주),192820,2017/12,15520151,35140124,883950014
코스맥스(주),192820,2018/12,21062588,52337974,1259716816
코스맥스(주),192820,2019/12,18319679,53995137,1330652929
코스맥스(주),192820,2020/12,-29053381,66641427,1382880689
코스맥스(주),192820,2021/12,34336482,122599910,1591487622
코스맥스(주),192820,2022/12,-16446827,53100854,1600125770
코오롱인더스트리(주),120110,2010/12,297726651,397656126,4631921627
코오롱인더스트리(주),120110,2011/12,338572908,397047038,5420116152
코오롱인더스트리(주),120110,2012/12,171148614,293952497,5312951445
코오롱인더스트리(주),120110,2013/12,113672188,231638697,5261462866
코오롱인더스트리(주),120110,2014/12,39640555,168815718,5337651914
코오롱인더스트리(주),120110,2015/12,-145126814,280451820,4856528774
코오롱인더스트리(주),120110,2016/12,175966156,276731646,4562228487
코오롱인더스트리(주),120110,2017/12,122735810,197977057,4607039926
코오롱인더스트리(주),120110,2018/12,42925109,144916311,4752579930
코오롱인더스트리(주),120110,2019/12,22121808,172947722,4407190444
코오롱인더스트리(주),120110,2020/12,205512193,152441802,4036085330
코오롱인더스트리(주),120110,2021/12,203824696,252713195,4662050395
코오롱인더스트리(주),120110,2022/12,189160142,242496099,5367473556
코웨이(주),021240,2006/12,,,
코웨이(주),021240,2007/12,116118350,161357970,1217465232
코웨이(주),021240,2008/12,126026079,221724531,2225120349
코웨이(주),021240,2009/12,158727703,238950685,2299495470
코웨이(주),021240,2010/12,193166199,250049458,1583891744
코웨이(주),021240,2011/12,167053757,233217520,1824366638
코웨이(주),021240,2012/12,94042698,226146503,1992838137
코웨이(주),021240,2013/12,245074652,339032348,2118341565
코웨이(주),021240,2014/12,249668412,364428570,2160315531
코웨이(주),021240,2015/12,343120385,463339187,2315242283
코웨이(주),021240,2016/12,243311232,338797453,2376328167
코웨이(주),021240,2017/12,325607409,472748951,2516772499
코웨이(주),021240,2018/12,349811489,519827215,2707315204
코웨이(주),021240,2019/12,332207677,458275464,3018912503
코웨이(주),021240,2020/12,404710860,606438717,3237411475
코웨이(주),021240,2021/12,465486095,640219263,3664259557
코웨이(주),021240,2022/12,457795616,677378552,3856132895
쿠쿠홈시스(주),284740,2017/12,2426389,5007674,30302121
쿠쿠홈시스(주),284740,2018/12,38179507,67523700,418791761
쿠쿠홈시스(주),284740,2019/12,79879070,120632415,663713921
쿠쿠홈시스(주),284740,2020/12,86583493,135835951,786635466
쿠쿠홈시스(주),284740,2021/12,169181834,178635562,893242238
쿠쿠홈시스(주),284740,2022/12,114550883,119943993,938072670
키움증권(주),039490,2006/03,,,
키움증권(주),039490,2007/03,,,
키움증권(주),039490,2008/03,,,
키움증권(주),039490,2009/03,,,
키움증권(주),039490,2010/03,,,
키움증권(주),039490,2011/03,,,
키움증권(주),039490,2012/03,,,
키움증권(주),039490,2013/03,,,
키움증권(주),039490,2014/12,,,
키움증권(주),039490,2015/12,,,
키움증권(주),039490,2016/12,,,
키움증권(주),039490,2017/12,,,
키움증권(주),039490,2018/12,,,
키움증권(주),039490,2019/12,,,
키움증권(주),039490,2020/12,,,
키움증권(주),039490,2021/12,,,
키움증권(주),039490,2022/12,,,
태광산업(주),003240,2006/12,,,
태광산업(주),003240,2007/12,39567580,106911121,2750110382
태광산업(주),003240,2008/12,-58953031,-14269316,3903629355
태광산업(주),003240,2009/12,346537538,252194469,2681018251
태광산업(주),003240,2010/12,413216024,585709260,3301772059
태광산업(주),003240,2011/12,366280674,441890228,4004987072
태광산업(주),003240,2012/12,115498604,175370500,3715181735
태광산업(주),003240,2013/12,113939554,168600514,3513353201
태광산업(주),003240,2014/12,122820168,149509550,3162246020
태광산업(주),003240,2015/12,104614215,159801098,2804357944
태광산업(주),003240,2016/12,44525681,160118559,2671107287
태광산업(주),003240,2017/12,179184350,241194125,2915823077
태광산업(주),003240,2018/12,249125392,331508939,3108761624
태광산업(주),003240,2019/12,167539648,291424870,2918003265
태광산업(주),003240,2020/12,155775437,53540948,1740588227
태광산업(주),003240,2021/12,318368134,355272574,2591846250
태광산업(주),003240,2022/12,342230059,-122074282,2703851289
티케이지휴켐스(주),069260,2006/12,,,
티케이지휴켐스(주),069260,2007/12,,,
티케이지휴켐스(주),069260,2008/12,,,
티케이지휴켐스(주),069260,2009/12,66495900,82654140,452230058
티케이지휴켐스(주),069260,2010/12,68207479,78144382,539341636
티케이지휴켐스(주),069260,2011/12,51537570,52751760,566909489
티케이지휴켐스(주),069260,2012/12,52194435,65932967,713347820
티케이지휴켐스(주),069260,2013/12,50290636,59660817,795714488
티케이지휴켐스(주),069260,2014/12,38041971,52770756,716638988
티케이지휴켐스(주),069260,2015/12,34222746,43596108,600426024
티케이지휴켐스(주),069260,2016/12,39903581,76890818,598231742
티케이지휴켐스(주),069260,2017/12,110056577,152631860,715764958
티케이지휴켐스(주),069260,2018/12,105081366,139208783,762875404
티케이지휴켐스(주),069260,2019/12,70312286,106356572,659772632
티케이지휴켐스(주),069260,2020/12,49786681,95247595,593511362
티케이지휴켐스(주),069260,2021/12,77566604,93395047,861204656
티케이지휴켐스(주),069260,2022/12,,,
팬오션(주),028670,2006/12,,,
팬오션(주),028670,2007/12,427990423,486450074,5262552782
팬오션(주),028670,2008/12,543538000,678254000,10213085000
팬오션(주),028670,2009/12,-91145000,-139212000,4618203000
팬오션(주),028670,2010/12,78967000,103348000,6469345000
팬오션(주),028670,2011/12,-21984000,-22956000,5742168000
팬오션(주),028670,2012/12,-466865000,-214590000,5417846000
팬오션(주),028670,2013/12,-1909683000,-228798000,2691198000
팬오션(주),028670,2014/12,786078000,215955000,1645571000
팬오션(주),028670,2015/12,45547000,229370000,1819313000
팬오션(주),028670,2016/12,97089000,167901000,1873986000
팬오션(주),028670,2017/12,141275000,195023000,2336240000
팬오션(주),028670,2018/12,148645000,203936000,2668353000
팬오션(주),028670,2019/12,147727000,210019000,2467891000
팬오션(주),028670,2020/12,90722000,225212000,2497159000
팬오션(주),028670,2021/12,549305000,572946000,4616107000
팬오션(주),028670,2022/12,677081000,789618000,6420312000
포스코홀딩스(주),005490,2006/12,,,
포스코홀딩스(주),005490,2007/12,3677964090,4919861777,31607741399
포스코홀딩스(주),005490,2008/12,4350103269,7173929278,41742636389
포스코홀딩스(주),005490,2009/12,3242310525,3868161515,36855001089
포스코홀딩스(주),005490,2010/12,4185651473,5433520071,47887255368
포스코홀딩스(주),005490,2011/12,3714285845,5408101367,68938725064
포스코홀딩스(주),005490,2012/12,2385606843,3653107747,63604150874
포스코홀딩스(주),005490,2013/12,1355180338,2996133864,61864649859
포스코홀딩스(주),005490,2014/12,556659146,3213530266,65098445304
포스코홀딩스(주),005490,2015/12,-96181234,2410042582,58192344561
포스코홀딩스(주),005490,2016/12,1048168660,2844324579,53083512926
포스코홀딩스(주),005490,2017/12,2973469161,4621833653,60655099617
포스코홀딩스(주),005490,2018/12,1892064406,5542599677,64977777434
포스코홀딩스(주),005490,2019/12,1982637209,3868854559,64366847808
포스코홀딩스(주),005490,2020/12,1788152419,2403035193,57792795733
포스코홀딩스(주),005490,2021/12,7195889964,9238089233,76332345050
포스코홀딩스(주),005490,2022/12,3560483539,4850053016,84750203702
피아이첨단소재(주),178920,2008/12,,,
피아이첨단소재(주),178920,2009/12,,,
피아이첨단소재(주),178920,2010/12,,,
피아이첨단소재(주),178920,2011/12,,,
피아이첨단소재(주),178920,2012/12,,,
피아이첨단소재(주),178920,2013/12,,,
피아이첨단소재(주),178920,2014/12,,,
피아이첨단소재(주),178920,2015/12,,,
피아이첨단소재(주),178920,2016/12,,,
피아이첨단소재(주),178920,2017/12,,,
피아이첨단소재(주),178920,2018/12,,,
피아이첨단소재(주),178920,2019/12,,,
피아이첨단소재(주),178920,2020/12,,,
피아이첨단소재(주),178920,2021/12,,,
피아이첨단소재(주),178920,2022/12,,,
하이트진로(주),000080,2006/12,,,
하이트진로(주),000080,2007/12,,,
하이트진로(주),000080,2008/12,,,
하이트진로(주),000080,2009/12,123262285,150892500,979806637
하이트진로(주),000080,2010/12,47620381,121671373,1066403034
하이트진로(주),000080,2011/12,70242546,136770007,1373664296
하이트진로(주),000080,2012/12,103536195,167155028,2034625757
하이트진로(주),000080,2013/12,79103048,161051461,1897468864
하이트진로(주),000080,2014/12,21253791,93703354,1872333383
하이트진로(주),000080,2015/12,53360072,133987373,1907480760
하이트진로(주),000080,2016/12,38447239,124005914,1890232768
하이트진로(주),000080,2017/12,12735966,87249749,1889910216
하이트진로(주),000080,2018/12,22272353,90442083,1885626109
하이트진로(주),000080,2019/12,-42394951,88246564,2035063967
하이트진로(주),000080,2020/12,86628492,198478557,2256322946
하이트진로(주),000080,2021/12,71771638,174111105,2202903850
하이트진로(주),000080,2022/12,86816259,190571249,2497554821
한국가스공사(주),036460,2006/12,,,
한국가스공사(주),036460,2007/12,424544433,788721536,14420475022
한국가스공사(주),036460,2008/12,420010798,878698930,23414317484
한국가스공사(주),036460,2009/12,287159611,933536800,19541387272
한국가스공사(주),036460,2010/12,274935933,970065997,22740459855
한국가스공사(주),036460,2011/12,174707367,1018202986,28493663405
한국가스공사(주),036460,2012/12,362046097,1266652947,35031319144
한국가스공사(주),036460,2013/12,-203638809,1488206913,38062712699
한국가스공사(주),036460,2014/12,447222939,1071906156,37284866761
한국가스공사(주),036460,2015/12,319190290,1007812098,26052723828
한국가스공사(주),036460,2016/12,-673557723,917634127,21108115739
한국가스공사(주),036460,2017/12,-1191735429,1033936616,22172305487
한국가스공사(주),036460,2018/12,526744604,1276858676,26185037651
한국가스공사(주),036460,2019/12,58269152,1334514162,24982639515
한국가스공사(주),036460,2020/12,-160683053,898855103,20833721595
한국가스공사(주),036460,2021/12,964522139,1239699333,27520756430
한국가스공사(주),036460,2022/12,1497008013,2463421952,51724286632
한국앤컴퍼니(주),000240,2006/12,,,
한국앤컴퍼니(주),000240,2007/12,159690714,275963945,3585760615
한국앤컴퍼니(주),000240,2008/12,23542956,208783667,4461209330
한국앤컴퍼니(주),000240,2009/12,375668313,620204663,5145135732
한국앤컴퍼니(주),000240,2010/12,462787960,623582435,5420068829
한국앤컴퍼니(주),000240,2011/12,355220940,567278272,6488973253
한국앤컴퍼니(주),000240,2012/12,,,
한국앤컴퍼니(주),000240,2013/12,,,
한국앤컴퍼니(주),000240,2014/12,,,
한국앤컴퍼니(주),000240,2015/12,,,
한국앤컴퍼니(주),000240,2016/12,269456939,261576955,690029633
한국앤컴퍼니(주),000240,2017/12,178960991,199321932,824846244
한국앤컴퍼니(주),000240,2018/12,218355604,211461290,847957281
한국앤컴퍼니(주),000240,2019/12,170604909,170875982,847609750
한국앤컴퍼니(주),000240,2020/12,145757718,156524444,820942186
한국앤컴퍼니(주),000240,2021/12,200011036,228305200,963300355
한국앤컴퍼니(주),000240,2022/12,166028418,245248896,1095895770
한국전력공사(주),015760,2006/12,,,
한국전력공사(주),015760,2007/12,1467168000,2821675000,29137220000
한국전력공사(주),015760,2008/12,-2914039000,-2798073000,31560100000
한국전력공사(주),015760,2009/12,-47732000,1714822000,33993852000
한국전력공사(주),015760,2010/12,-69167000,2259920000,39506582000
한국전력공사(주),015760,2011/12,-3292997000,-684963000,43532302000
한국전력공사(주),015760,2012/12,-3077969000,-817917000,49421513000
한국전력공사(주),015760,2013/12,174306000,1518965000,54037795000
한국전력공사(주),015760,2014/12,2798967000,5787565000,57474883000
한국전력공사(주),015760,2015/12,13416373000,11346732000,58957722000
한국전력공사(주),015760,2016/12,7148327000,12001599000,60190384000
한국전력공사(주),015760,2017/12,1441394000,4953152000,59814862000
한국전력공사(주),015760,2018/12,-1174498000,-208001000,60627610000
한국전력공사(주),015760,2019/12,-2263535000,-1276521000,59172890000
한국전력공사(주),015760,2020/12,2092469000,4086275000,58569314000
한국전력공사(주),015760,2021/12,-5229225000,-5860143000,60574819000
한국전력공사(주),015760,2022/12,-24429108000,-32655153000,71257863000
한국전력기술(주),052690,2006/12,,,
한국전력기술(주),052690,2007/12,,,
한국전력기술(주),052690,2008/12,,,
한국전력기술(주),052690,2009/12,,,
한국전력기술(주),052690,2010/12,,,
한국전력기술(주),052690,2011/12,,,
한국전력기술(주),052690,2012/12,,,
한국전력기술(주),052690,2013/12,,,
한국전력기술(주),052690,2014/12,,,
한국전력기술(주),052690,2015/12,,,
한국전력기술(주),052690,2016/12,,,
한국전력기술(주),052690,2017/12,,,
한국전력기술(주),052690,2018/12,,,
한국전력기술(주),052690,2019/12,,,
한국전력기술(주),052690,2020/12,20160083,29571387,431722626
한국전력기술(주),052690,2021/12,16452462,10127723,433126639
한국전력기술(주),052690,2022/12,17953974,13940026,505290773
한국콜마(주),161890,2013/03,11954397,14043161,177779159
한국콜마(주),161890,2014/12,32806097,46843772,461252660
한국콜마(주),161890,2015/12,45479279,60719559,535846082
한국콜마(주),161890,2016/12,53183218,73429957,667469194
한국콜마(주),161890,2017/12,48601112,66976059,821615970
한국콜마(주),161890,2018/12,36805372,89967395,1357865265
한국콜마(주),161890,2019/12,33637991,117810046,1540720629
한국콜마(주),161890,2020/12,160566241,121679127,1322081318
한국콜마(주),161890,2021/12,43534833,84267553,1586332710
한국콜마(주),161890,2022/12,-4101005,73280441,1865731523
한국타이어앤테크놀로지(주),161390,2012/12,231014075,308592182,2317223404
한국타이어앤테크놀로지(주),161390,2013/12,735031886,1031006495,7069237653
한국타이어앤테크놀로지(주),161390,2014/12,699295189,1031636563,6680847701
한국타이어앤테크놀로지(주),161390,2015/12,656504241,884990088,6428172502
한국타이어앤테크놀로지(주),161390,2016/12,879090216,1103227759,6621762292
한국타이어앤테크놀로지(주),161390,2017/12,606456841,793431772,6812857982
한국타이어앤테크놀로지(주),161390,2018/12,530380684,702650600,6795088816
한국타이어앤테크놀로지(주),161390,2019/12,429614534,543964832,6883268577
한국타이어앤테크놀로지(주),161390,2020/12,385205382,628270555,6453071785
한국타이어앤테크놀로지(주),161390,2021/12,604335536,642192906,7141136828
한국타이어앤테크놀로지(주),161390,2022/12,705774526,705818089,8394203037
한국투자금융지주(주),071050,2006/03,,,
한국투자금융지주(주),071050,2007/03,,,
한국투자금융지주(주),071050,2008/03,,,
한국투자금융지주(주),071050,2009/03,,,
한국투자금융지주(주),071050,2010/03,,,
한국투자금융지주(주),071050,2011/03,,,
한국투자금융지주(주),071050,2012/03,,,
한국투자금융지주(주),071050,2013/03,,,
한국투자금융지주(주),071050,2014/12,,,
한국투자금융지주(주),071050,2015/12,,,
한국투자금융지주(주),071050,2016/12,,,
한국투자금융지주(주),071050,2017/12,,,
한국투자금융지주(주),071050,2018/12,,,
한국투자금융지주(주),071050,2019/12,,,
한국투자금융지주(주),071050,2020/12,,,
한국투자금융지주(주),071050,2021/12,,,
한국투자금융지주(주),071050,2022/12,,,
한국항공우주산업(주),047810,2006/12,,,
한국항공우주산업(주),047810,2007/12,,,
한국항공우주산업(주),047810,2008/12,,,
한국항공우주산업(주),047810,2009/12,,,
한국항공우주산업(주),047810,2010/12,85927257,124602134,1270922431
한국항공우주산업(주),047810,2011/12,73229853,105611780,1286127802
한국항공우주산업(주),047810,2012/12,74029333,125785420,1534606239
한국항공우주산업(주),047810,2013/12,90382493,124565143,2016338618
한국항공우주산업(주),047810,2014/12,132379505,189341513,2328613261
한국항공우주산업(주),047810,2015/12,259193264,379703212,3039736651
한국항공우주산업(주),047810,2016/12,264801088,320092409,2946330610
한국항공우주산업(주),047810,2017/12,-235185853,-208873254,2072249142
한국항공우주산업(주),047810,2018/12,55539464,146382520,2786023511
한국항공우주산업(주),047810,2019/12,168292166,275564428,3110157575
한국항공우주산업(주),047810,2020/12,72313950,139524243,2825136013
한국항공우주산업(주),047810,2021/12,53272529,58259436,2562283675
한국항공우주산업(주),047810,2022/12,115919396,141617667,2786888283
한미사이언스(주),008930,2006/12,,,
한미사이언스(주),008930,2007/12,55822111,80810904,531396197
한미사이언스(주),008930,2008/12,75302900,81693260,606802686
한미사이언스(주),008930,2009/12,56284650,72989127,689962982
한미사이언스(주),008930,2010/12,8572875,-2691793,10979497
한미사이언스(주),008930,2011/12,-14686154,4413980,17345556
한미사이언스(주),008930,2012/12,12480700,4147531,20179239
한미사이언스(주),008930,2013/12,9597891,11185466,220395816
한미사이언스(주),008930,2014/12,21862380,17470788,532886463
한미사이언스(주),008930,2015/12,177449858,216415186,776628551
한미사이언스(주),008930,2016/12,7940308,28651638,665284666
한미사이언스(주),008930,2017/12,30818255,39071351,652324368
한미사이언스(주),008930,2018/12,18021625,26155011,707995356
한미사이언스(주),008930,2019/12,30742879,37986177,816618824
한미사이언스(주),008930,2020/12,22596604,32502305,857383419
한미사이언스(주),008930,2021/12,42939923,58852291,950164817
한미사이언스(주),008930,2022/12,69035322,67626014,1046054211
한미약품(주),128940,2010/12,-11298071,-9874162,337584427
한미약품(주),128940,2011/12,5426021,22676724,606192087
한미약품(주),128940,2012/12,28754748,48143348,674005087
한미약품(주),128940,2013/12,50534448,61895245,730133510
한미약품(주),128940,2014/12,43295071,34452014,761279849
한미약품(주),128940,2015/12,162060447,211799976,1317534519
한미약품(주),128940,2016/12,30299648,26771865,882724835
한미약품(주),128940,2017/12,68973581,82163676,916586235
한미약품(주),128940,2018/12,34156166,83573576,1015962250
한미약품(주),128940,2019/12,63867248,103877846,1113649784
한미약품(주),128940,2020/12,17289715,48976342,1075853605
한미약품(주),128940,2021/12,81478224,125415875,1203185653
한미약품(주),128940,2022/12,101558192,158090311,1331546600
한세실업(주),105630,2009/12,56363333,94234480,825021525
한세실업(주),105630,2010/12,32101145,43562122,867290543
한세실업(주),105630,2011/12,49639557,66955373,995211168
한세실업(주),105630,2012/12,52602175,63081651,1129564400
한세실업(주),105630,2013/12,42438718,59806724,1238324336
한세실업(주),105630,2014/12,61612549,93144949,1313177834
한세실업(주),105630,2015/12,103551682,142358971,1586508100
한세실업(주),105630,2016/12,45983927,81611765,1547654905
한세실업(주),105630,2017/12,46097331,56540825,1711333452
한세실업(주),105630,2018/12,-49802361,38629017,1712686107
한세실업(주),105630,2019/12,-17267717,58999862,1922418715
한세실업(주),105630,2020/12,25826804,64864260,1698262209
한세실업(주),105630,2021/12,67340656,106694163,1671997052
한세실업(주),105630,2022/12,85635185,179585879,2204761177
한온시스템(주),018880,2006/12,,,
한온시스템(주),018880,2007/12,108363227,141316307,1956286905
한온시스템(주),018880,2008/12,103700665,156094039,2167368334
한온시스템(주),018880,2009/12,166108506,228568979,2388384839
한온시스템(주),018880,2010/12,237292538,329284574,2909875636
한온시스템(주),018880,2011/12,233642177,304577513,3312135680
한온시스템(주),018880,2012/12,245144940,309597361,3653096886
한온시스템(주),018880,2013/12,312103182,363535058,5189355950
한온시스템(주),018880,2014/12,290448935,370316273,5454949458
한온시스템(주),018880,2015/12,243370985,359550142,5558080871
한온시스템(주),018880,2016/12,303755866,422548148,5703714577
한온시스템(주),018880,2017/12,298403188,468436687,5585673304
한온시스템(주),018880,2018/12,283697420,433776007,5937585095
한온시스템(주),018880,2019/12,322613423,483810437,7154152589
한온시스템(주),018880,2020/12,113459525,315800268,6872832577
한온시스템(주),018880,2021/12,310725206,325771299,7351423826
한온시스템(주),018880,2022/12,26742650,256590023,8627727574
한올바이오파마(주),009420,2006/12,,,
한올바이오파마(주),009420,2007/12,,,
한올바이오파마(주),009420,2008/12,,,
한올바이오파마(주),009420,2009/12,,,
한올바이오파마(주),009420,2010/12,683124,5761501,106903737
한올바이오파마(주),009420,2011/12,-14525740,-10018172,87701601
한올바이오파마(주),009420,2012/12,-2922595,-3063108,76027305
한올바이오파마(주),009420,2013/12,-21498897,-12982813,74228314
한올바이오파마(주),009420,2014/12,-12658085,815264,80879668
한올바이오파마(주),009420,2015/12,-7077357,-4279948,80022560
한올바이오파마(주),009420,2016/12,2026026,285401,82881524
한올바이오파마(주),009420,2017/12,5813254,3540013,84230756
한올바이오파마(주),009420,2018/12,3300102,5473828,91839351
한올바이오파마(주),009420,2019/12,19174350,17089605,108452042
한올바이오파마(주),009420,2020/12,19764499,5935188,88602270
한올바이오파마(주),009420,2021/12,8896137,10099119,101594444
한올바이오파마(주),009420,2022/12,251474,1505788,109995419
한일시멘트(주),300720,2018/12,,,
한일시멘트(주),300720,2019/12,,,
한일시멘트(주),300720,2020/12,99984085,132795563,974285352
한일시멘트(주),300720,2021/12,86015249,120397431,1271853626
한일시멘트(주),300720,2022/12,87618199,117984447,1487574713
한전케이피에스(주),051600,2006/12,,,
한전케이피에스(주),051600,2007/12,,,
한전케이피에스(주),051600,2008/12,,,
한전케이피에스(주),051600,2009/12,,,
한전케이피에스(주),051600,2010/12,,,
한전케이피에스(주),051600,2011/12,,,
한전케이피에스(주),051600,2012/12,,,
한전케이피에스(주),051600,2013/12,152039486,183977848,1125801669
한전케이피에스(주),051600,2014/12,168295608,215805995,1085530567
한전케이피에스(주),051600,2015/12,169935248,175176786,1179714930
한전케이피에스(주),051600,2016/12,88282577,105761626,1223106398
한전케이피에스(주),051600,2017/12,135958767,164053250,1236779010
한전케이피에스(주),051600,2018/12,161330977,191519090,1242452044
한전케이피에스(주),051600,2019/12,153331331,193939464,1246949702
한전케이피에스(주),051600,2020/12,87058312,135401954,1303201766
한전케이피에스(주),051600,2021/12,98680315,123989282,1380553429
한전케이피에스(주),051600,2022/12,100181910,130553251,1429074836
한화생명보험(주),088350,2006/03,,,
한화생명보험(주),088350,2007/03,,,
한화생명보험(주),088350,2008/03,,,
한화생명보험(주),088350,2009/03,,,
한화생명보험(주),088350,2010/03,,,
한화생명보험(주),088350,2011/03,,,
한화생명보험(주),088350,2012/03,,,
한화생명보험(주),088350,2013/03,,,
