회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원)
롯데정밀화학(주),004000,2011/12,73798524,86423829,1333619886
롯데정밀화학(주),004000,2012/12,81303563,58255140,1430857079
롯데정밀화학(주),004000,2013/12,7036855,-18039432,1313929675
롯데정밀화학(주),004000,2014/12,41501204,-16809887,1211718026
롯데정밀화학(주),004000,2015/12,44152629,11752124,1162112864
롯데정밀화학(주),004000,2016/12,-33053896,31873614,1110673838
롯데정밀화학(주),004000,2017/12,69737649,112355982,1157338009
롯데정밀화학(주),004000,2018/12,172842805,210496976,1370099269
롯데정밀화학(주),004000,2019/12,195608215,189988697,1310804146
롯데정밀화학(주),004000,2020/12,160860805,138552882,1260405209
롯데정밀화학(주),004000,2021/12,265022480,246372618,1778547528
롯데정밀화학(주),004000,2022/12,386538587,406388582,2461065167
롯데지주(주),004990,2006/12,,,
롯데지주(주),004990,2007/12,108991129,85761283,1134173969
롯데지주(주),004990,2008/12,178080587,89654944,1244745873
롯데지주(주),004990,2009/12,95565208,112258651,1316786015
롯데지주(주),004990,2010/12,122682723,164895685,1411975380
롯데지주(주),004990,2011/12,127203726,175047267,1521967420
롯데지주(주),004990,2012/12,102925069,131005232,1524226498
롯데지주(주),004990,2013/12,73146973,109602935,1610076953
롯데지주(주),004990,2014/12,27540104,106223375,1704596944
롯데지주(주),004990,2015/12,36831003,119130252,1775103212
롯데지주(주),004990,2016/12,30594086,101708195,1766907887
롯데지주(주),004990,2017/12,-20822520,-3646216,32165981
롯데지주(주),004990,2018/12,-629299356,120808196,262939649
롯데지주(주),004990,2019/12,210792688,241581534,389710509
롯데지주(주),004990,2020/12,-307115848,163488057,290497522
롯데지주(주),004990,2021/12,-36358246,112072328,251355986
롯데지주(주),004990,2022/12,63672134,127127480,329141640
롯데칠성음료(주),005300,2006/12,,,
롯데칠성음료(주),005300,2007/12,64749426,63922840,1110406680
롯데칠성음료(주),005300,2008/12,59040910,60092533,1181420713
롯데칠성음료(주),005300,2009/12,8781092,66631054,1221723264
롯데칠성음료(주),005300,2010/12,64321572,103828622,1297014351
롯데칠성음료(주),005300,2011/12,52387874,127936134,1564310970
롯데칠성음료(주),005300,2012/12,87931304,154206003,2015764732
롯데칠성음료(주),005300,2013/12,91346372,163276471,2029594474
롯데칠성음료(주),005300,2014/12,26587299,95586949,2083653605
롯데칠성음료(주),005300,2015/12,86494328,147041607,2194880946
롯데칠성음료(주),005300,2016/12,9389442,146182000,2264211828
롯데칠성음료(주),005300,2017/12,151579124,74566487,2279282728
롯데칠성음료(주),005300,2018/12,-54568101,87559707,2323272489
롯데칠성음료(주),005300,2019/12,-112293698,108950079,2343169358
롯데칠성음료(주),005300,2020/12,-16367144,97201023,2161963013
롯데칠성음료(주),005300,2021/12,122606639,174560402,2345126625
롯데칠성음료(주),005300,2022/12,119870141,202804429,2642307745
롯데케미칼(주),011170,2006/12,,,
롯데케미칼(주),011170,2007/12,463359941,273413623,2255268363
롯데케미칼(주),011170,2008/12,-45284007,90290393,3098210283
롯데케미칼(주),011170,2009/12,796701068,717569407,5969758436
롯데케미칼(주),011170,2010/12,686875043,943650822,7189058848
롯데케미칼(주),011170,2011/12,748633828,1065972432,8463484253
롯데케미칼(주),011170,2012/12,343035975,399009109,9095887163
롯데케미칼(주),011170,2013/12,338810946,503210036,12273440416
롯데케미칼(주),011170,2014/12,225561335,374377348,11194207056
롯데케미칼(주),011170,2015/12,870346257,1335771990,8471946292
롯데케미칼(주),011170,2016/12,1304125928,1857068618,8256999557
롯데케미칼(주),011170,2017/12,1631224830,2366584342,10149509820
롯데케미칼(주),011170,2018/12,1426278041,1522808153,10133832339
롯데케미칼(주),011170,2019/12,394375878,775704397,9179765914
롯데케미칼(주),011170,2020/12,115572495,206743633,9171305612
롯데케미칼(주),011170,2021/12,836972046,976101130,13739086279
롯데케미칼(주),011170,2022/12,-318348247,-608072280,16296609823
메리츠증권(주),008560,2006/03,,,
메리츠증권(주),008560,2007/03,,,
메리츠증권(주),008560,2008/03,,,
메리츠증권(주),008560,2009/03,,,
메리츠증권(주),008560,2010/03,,,
메리츠증권(주),008560,2011/03,,,
메리츠증권(주),008560,2012/03,,,
메리츠증권(주),008560,2013/03,,,
메리츠증권(주),008560,2014/12,,,
메리츠증권(주),008560,2015/12,,,
메리츠증권(주),008560,2016/12,,,
메리츠증권(주),008560,2017/12,,,
메리츠증권(주),008560,2018/12,,,
메리츠증권(주),008560,2019/12,,,
메리츠증권(주),008560,2020/12,,,
메리츠증권(주),008560,2021/12,,,
메리츠증권(주),008560,2022/12,,,
명신산업(주),009900,2006/12,,,
명신산업(주),009900,2007/12,,,
명신산업(주),009900,2008/12,,,
명신산업(주),009900,2009/12,,,
명신산업(주),009900,2010/12,1041869,3240197,50868633
명신산업(주),009900,2011/12,560033,2750910,88967231
명신산업(주),009900,2012/12,-10092978,-5746115,77707548
명신산업(주),009900,2013/12,3908561,8009784,127301399
명신산업(주),009900,2014/12,4081689,15682318,208777908
명신산업(주),009900,2015/12,11638427,16344657,220693905
명신산업(주),009900,2016/12,3049031,9500794,186012573
명신산업(주),009900,2017/12,612945,7698025,174608478
명신산업(주),009900,2018/12,747228,9305127,150372286
명신산업(주),009900,2019/12,-2080248,11241479,170102432
명신산업(주),009900,2020/12,-132830712,2244576,148453325
명신산업(주),009900,2021/12,11196766,10554674,159989292
명신산업(주),009900,2022/12,17058670,18767917,180302624
미래에셋증권(주),006800,2006/03,,,
미래에셋증권(주),006800,2007/03,,,
미래에셋증권(주),006800,2008/03,,,
미래에셋증권(주),006800,2009/03,,,
미래에셋증권(주),006800,2010/03,,,
미래에셋증권(주),006800,2011/03,,,
미래에셋증권(주),006800,2012/03,,,
미래에셋증권(주),006800,2013/03,,,
미래에셋증권(주),006800,2014/12,,,
미래에셋증권(주),006800,2015/12,,,
미래에셋증권(주),006800,2016/12,,,
미래에셋증권(주),006800,2017/12,,,
미래에셋증권(주),006800,2018/12,,,
미래에셋증권(주),006800,2019/12,,,
미래에셋증권(주),006800,2020/12,,,
미래에셋증권(주),006800,2021/12,,,
미래에셋증권(주),006800,2022/12,,,
삼성SDI(주),006400,2006/12,,,
삼성SDI(주),006400,2007/12,-592182542,-567050971,3792465173
삼성SDI(주),006400,2008/12,38873770,88872860,3726195608
삼성SDI(주),006400,2009/12,173187037,186580809,3550584344
삼성SDI(주),006400,2010/12,149957125,150138906,3980660352
삼성SDI(주),006400,2011/12,-78767327,-66394156,4539033205
삼성SDI(주),006400,2012/12,2547189629,58155160,4907778303
삼성SDI(주),006400,2013/12,-63362664,-127624558,3989091059
삼성SDI(주),006400,2014/12,-166999741,-83686079,4720208061
삼성SDI(주),006400,2015/12,-141934841,-204822386,6680135829
삼성SDI(주),006400,2016/12,-44272088,-1003970443,4422860767
삼성SDI(주),006400,2017/12,99537445,16327287,5421388952
삼성SDI(주),006400,2018/12,525836917,549903806,8186909424
삼성SDI(주),006400,2019/12,199668522,207405505,8250811205
삼성SDI(주),006400,2020/12,217316043,231336455,9101397947
삼성SDI(주),006400,2021/12,596549843,587613961,11581771057
삼성SDI(주),006400,2022/12,865838207,1010874359,17458293610
삼성물산(주),028260,2006/12,,,
삼성물산(주),028260,2007/12,,,
삼성물산(주),028260,2008/12,,,
삼성물산(주),028260,2009/12,,,
삼성물산(주),028260,2010/12,176390602,176865635,2207483411
삼성물산(주),028260,2011/12,295995009,208099232,2687236822
삼성물산(주),028260,2012/12,151307147,134127224,3000681859
삼성물산(주),028260,2013/12,96301645,108107459,3018453698
삼성물산(주),028260,2014/12,424286941,92604294,3312659234
삼성물산(주),028260,2015/12,2361440637,-209029561,8885125467
삼성물산(주),028260,2016/12,409564914,31556764,20001558969
삼성물산(주),028260,2017/12,463362238,561914029,20442825137
삼성물산(주),028260,2018/12,1182376633,709401182,20833131447
삼성물산(주),028260,2019/12,541070882,583499954,19983631881
삼성물산(주),028260,2020/12,320230085,278155357,19088822950
삼성물산(주),028260,2021/12,1916891323,249274050,21120591426
삼성물산(주),028260,2022/12,1461807709,939411977,26406560657
삼성바이오로직스(주),207940,2012/12,-34950450,-39711874,0
삼성바이오로직스(주),207940,2013/12,-62418552,-64879908,43505
삼성바이오로직스(주),207940,2014/12,-27967621,-80885948,29018240
삼성바이오로직스(주),207940,2015/12,1904945917,-203642444,91278029
삼성바이오로직스(주),207940,2016/12,-176823410,-30422639,294622021
삼성바이오로직스(주),207940,2017/12,-96972116,65979402,464629334
삼성바이오로직스(주),207940,2018/12,224109195,55678745,535805801
삼성바이오로직스(주),207940,2019/12,202904099,91742387,701591860
삼성바이오로직스(주),207940,2020/12,250968822,292588545,1164776874
삼성바이오로직스(주),207940,2021/12,423177019,536494669,1568006928
삼성바이오로직스(주),207940,2022/12,686792937,968050594,2437286112
삼성생명보험(주),032830,2006/03,,,
삼성생명보험(주),032830,2007/03,,,
삼성생명보험(주),032830,2008/03,,,
삼성생명보험(주),032830,2009/03,,,
삼성생명보험(주),032830,2010/03,,,
삼성생명보험(주),032830,2011/03,,,
삼성생명보험(주),032830,2012/03,,,
삼성생명보험(주),032830,2013/03,,,
삼성생명보험(주),032830,2014/12,,,
삼성생명보험(주),032830,2015/12,,,
삼성생명보험(주),032830,2016/12,,,
삼성생명보험(주),032830,2017/12,,,
삼성생명보험(주),032830,2018/12,,,
삼성생명보험(주),032830,2019/12,,,
삼성생명보험(주),032830,2020/12,,,
삼성생명보험(주),032830,2021/12,,,
삼성생명보험(주),032830,2022/12,,,
삼성에스디에스(주),018260,2006/12,,,
삼성에스디에스(주),018260,2007/12,,,
삼성에스디에스(주),018260,2008/12,,,
삼성에스디에스(주),018260,2009/12,236305482,296995834,2494051624
삼성에스디에스(주),018260,2010/12,313256579,390865414,3626580100
삼성에스디에스(주),018260,2011/12,281832315,350021349,3952469935
삼성에스디에스(주),018260,2012/12,361120671,464803634,4423654262
삼성에스디에스(주),018260,2013/12,242860596,328654342,4632856908
삼성에스디에스(주),018260,2014/12,310680357,364358470,4574778186
삼성에스디에스(주),018260,2015/12,350251401,339767216,4352976599
삼성에스디에스(주),018260,2016/12,242425015,276807653,4006911341
삼성에스디에스(주),018260,2017/12,369685979,457930631,4547167388
삼성에스디에스(주),018260,2018/12,534496839,666607179,5083718449
삼성에스디에스(주),018260,2019/12,520824842,691674508,5096158488
삼성에스디에스(주),018260,2020/12,266592371,582117407,4549427072
삼성에스디에스(주),018260,2021/12,327598641,406734299,4985712694
삼성에스디에스(주),018260,2022/12,530145587,296153499,5174554118
삼성엔지니어링(주),028050,2006/12,,,
삼성엔지니어링(주),028050,2007/12,154961024,126639482,1878160943
삼성엔지니어링(주),028050,2008/12,188369421,129881414,2635597985
삼성엔지니어링(주),028050,2009/12,258896363,315615231,3471400951
삼성엔지니어링(주),028050,2010/12,352258922,409826966,4799026499
삼성엔지니어링(주),028050,2011/12,475492382,651555516,8138208456
삼성엔지니어링(주),028050,2012/12,518977012,722483098,8867692358
삼성엔지니어링(주),028050,2013/12,-688437529,-277673107,8234670058
삼성엔지니어링(주),028050,2014/12,-52136877,302852399,7472304062
삼성엔지니어링(주),028050,2015/12,-1349230948,-1136966432,4922722353
삼성엔지니어링(주),028050,2016/12,-2147873,132694717,5601508842
삼성엔지니어링(주),028050,2017/12,-96603892,-124984573,4482219762
삼성엔지니어링(주),028050,2018/12,27493459,-4437901,4264918680
삼성엔지니어링(주),028050,2019/12,152524779,231215986,4795373705
삼성엔지니어링(주),028050,2020/12,232094661,256867727,5020786128
삼성엔지니어링(주),028050,2021/12,177152142,289057557,5085977646
삼성엔지니어링(주),028050,2022/12,307787439,504880672,6673315540
삼성전기(주),009150,2006/12,,,
삼성전기(주),009150,2007/12,112803410,88461832,2690431370
삼성전기(주),009150,2008/12,48080093,84421361,3099820743
삼성전기(주),009150,2009/12,208711063,264341865,3192031127
삼성전기(주),009150,2010/12,435800262,362827043,3632078347
삼성전기(주),009150,2011/12,294260921,182939820,4064237614
삼성전기(주),009150,2012/12,498072641,373390118,5469200412
삼성전기(주),009150,2013/12,244228739,284713072,6119486380
삼성전기(주),009150,2014/12,451590149,-202842031,5182707973
삼성전기(주),009150,2015/12,118432191,1565394,5297402353
삼성전기(주),009150,2016/12,-63793095,-250235565,4690337158
삼성전기(주),009150,2017/12,-168729690,-50658653,5003041032
삼성전기(주),009150,2018/12,317643317,397903044,5682105030
삼성전기(주),009150,2019/12,441672630,426915271,5369118409
삼성전기(주),009150,2020/12,357385758,406667650,5597799214
삼성전기(주),009150,2021/12,809917863,1083624070,7199719839
삼성전기(주),009150,2022/12,701357778,799695030,7244994321
삼성전자(주),005930,2006/12,,,
삼성전자(주),005930,2007/12,7425016000,5942855000,63175968000
삼성전자(주),005930,2008/12,5525904000,4134070000,72952991000
삼성전자(주),005930,2009/12,6208140000,7387134000,89772834000
삼성전자(주),005930,2010/12,13236461000,14924141000,112249475000
삼성전자(주),005930,2011/12,10029152000,11701700000,120815977000
삼성전자(주),005930,2012/12,17398530000,18510436000,141206377000
삼성전자(주),005930,2013/12,17929520000,21807005000,158372089000
삼성전자(주),005930,2014/12,14591781000,13924994000,137825547000
삼성전자(주),005930,2015/12,12238469000,13398215000,135205045000
삼성전자(주),005930,2016/12,11579749000,13647436000,133947204000
삼성전자(주),005930,2017/12,28800837000,34857091000,161915007000
삼성전자(주),005930,2018/12,32815127000,43699451000,170381870000
삼성전자(주),005930,2019/12,15353323000,14115067000,154772859000
삼성전자(주),005930,2020/12,15615018000,20518974000,166311191000
삼성전자(주),005930,2021/12,30970954000,31993162000,199744705000
삼성전자(주),005930,2022/12,25418778000,25319329000,211867483000
삼성중공업(주),010140,2006/12,,,
삼성중공업(주),010140,2007/12,485385889,457244808,8519066253
삼성중공업(주),010140,2008/12,627342738,755330739,10664465459
삼성중공업(주),010140,2009/12,669854872,793630511,13094943604
삼성중공업(주),010140,2010/12,976468552,1377709818,13071184854
삼성중공업(주),010140,2011/12,863934132,1101701928,13358610841
삼성중공업(주),010140,2012/12,741217974,1149970465,14423916279
삼성중공업(주),010140,2013/12,652446323,924555081,14706097960
삼성중공업(주),010140,2014/12,112370593,142738191,12584242743
삼성중공업(주),010140,2015/12,-1252039841,-1664576446,9332927411
삼성중공업(주),010140,2016/12,-134734539,-181721173,9883581890
삼성중공업(주),010140,2017/12,-337606491,-492369918,7396888950
삼성중공업(주),010140,2018/12,-436189287,-463796661,4819075730
삼성중공업(주),010140,2019/12,-1351396856,-650083949,7098805562
삼성중공업(주),010140,2020/12,-1428045415,-1012035545,6825532312
삼성중공업(주),010140,2021/12,-1270864409,-1192048153,6542631445
삼성중공업(주),010140,2022/12,-779885380,-915101597,5856207475
삼성증권(주),016360,2006/03,,,
삼성증권(주),016360,2007/03,,,
삼성증권(주),016360,2008/03,,,
삼성증권(주),016360,2009/03,,,
삼성증권(주),016360,2010/03,,,
삼성증권(주),016360,2011/03,,,
삼성증권(주),016360,2012/03,,,
삼성증권(주),016360,2013/03,,,
삼성증권(주),016360,2014/12,,,
삼성증권(주),016360,2015/12,,,
삼성증권(주),016360,2016/12,,,
삼성증권(주),016360,2017/12,,,
삼성증권(주),016360,2018/12,,,
삼성증권(주),016360,2019/12,,,
삼성증권(주),016360,2020/12,,,
삼성증권(주),016360,2021/12,,,
삼성증권(주),016360,2022/12,,,
삼성카드(주),029780,2006/12,,,
삼성카드(주),029780,2007/12,,,
삼성카드(주),029780,2008/12,,,
삼성카드(주),029780,2009/12,,,
삼성카드(주),029780,2010/12,,,
삼성카드(주),029780,2011/12,,,
삼성카드(주),029780,2012/12,,,
삼성카드(주),029780,2013/12,,,
삼성카드(주),029780,2014/12,,,
삼성카드(주),029780,2015/12,,,
삼성카드(주),029780,2016/12,,,
삼성카드(주),029780,2017/12,,,
삼성카드(주),029780,2018/12,,,
삼성카드(주),029780,2019/12,,,
삼성카드(주),029780,2020/12,,,
삼성카드(주),029780,2021/12,,,
삼성카드(주),029780,2022/12,,,
삼성화재해상보험(주),000810,2006/03,,,
삼성화재해상보험(주),000810,2007/03,,,
삼성화재해상보험(주),000810,2008/03,,,
삼성화재해상보험(주),000810,2009/03,,,
삼성화재해상보험(주),000810,2010/03,,,
삼성화재해상보험(주),000810,2011/03,,,
삼성화재해상보험(주),000810,2012/03,,,
삼성화재해상보험(주),000810,2013/03,,,
삼성화재해상보험(주),000810,2014/12,,,
삼성화재해상보험(주),000810,2015/12,,,
삼성화재해상보험(주),000810,2016/12,,,
삼성화재해상보험(주),000810,2017/12,,,
삼성화재해상보험(주),000810,2018/12,,,
삼성화재해상보험(주),000810,2019/12,,,
삼성화재해상보험(주),000810,2020/12,,,
삼성화재해상보험(주),000810,2021/12,,,
삼성화재해상보험(주),000810,2022/12,,,
세방전지(주),004490,2006/12,,,
세방전지(주),004490,2007/12,18808672,29651821,496287206
세방전지(주),004490,2008/12,75368846,109907107,624588851
세방전지(주),004490,2009/12,70289574,93996192,627174256
세방전지(주),004490,2010/12,85826884,108820180,790200174
세방전지(주),004490,2011/12,105374946,130681922,953871595
세방전지(주),004490,2012/12,97869279,123145548,846330248
세방전지(주),004490,2013/12,70046616,85208589,918797329
세방전지(주),004490,2014/12,61409744,81017045,955578136
세방전지(주),004490,2015/12,79241405,96389860,956255739
세방전지(주),004490,2016/12,63787093,76034219,958982089
세방전지(주),004490,2017/12,66425641,69021896,1108228132
세방전지(주),004490,2018/12,95066300,110152512,1165728777
세방전지(주),004490,2019/12,75929035,106461029,1129805365
세방전지(주),004490,2020/12,60797698,86323321,1077016196
세방전지(주),004490,2021/12,85495354,93461572,1243923316
세방전지(주),004490,2022/12,48458346,73366427,1278383546
신풍제약(주),019170,2006/12,,,
신풍제약(주),019170,2007/12,8809138,19165406,161393076
신풍제약(주),019170,2008/12,12203904,30061565,181354253
신풍제약(주),019170,2009/12,21015457,33942287,207944404
신풍제약(주),019170,2010/12,20862585,42368902,224719181
신풍제약(주),019170,2011/12,24417808,38621350,224915147
신풍제약(주),019170,2012/12,14102563,24640758,212009533
신풍제약(주),019170,2013/12,2482949,23192698,206471349
신풍제약(주),019170,2014/12,2795503,19995620,209583526
신풍제약(주),019170,2015/12,853861,3442770,185478015
신풍제약(주),019170,2016/12,-19499915,7057146,182275832
신풍제약(주),019170,2017/12,-1621353,7543108,175637536
신풍제약(주),019170,2018/12,1261135,6030657,177007947
신풍제약(주),019170,2019/12,4424260,4496198,180095840
신풍제약(주),019170,2020/12,1524606,6349958,187327145
신풍제약(주),019170,2021/12,-18521779,-16925762,179784275
신풍제약(주),019170,2022/12,-39385692,-36492459,196168621
쌍용씨앤이(주),003410,2006/12,,,
쌍용씨앤이(주),003410,2007/12,4424799,5395675,1015541453
쌍용씨앤이(주),003410,2008/12,-168704838,-15628573,1172373710
쌍용씨앤이(주),003410,2009/12,74246275,70707306,1083603910
쌍용씨앤이(주),003410,2010/12,2134774,82698280,1036367565
쌍용씨앤이(주),003410,2011/12,-43241012,30344816,1165194558
쌍용씨앤이(주),003410,2012/12,13147992,81942251,1333798570
쌍용씨앤이(주),003410,2013/12,15627893,84194555,1401315081
쌍용씨앤이(주),003410,2014/12,79941486,117965102,1387093389
쌍용씨앤이(주),003410,2015/12,49852080,162971207,1416156826
쌍용씨앤이(주),003410,2016/12,134926372,178361192,1411403635
쌍용씨앤이(주),003410,2017/12,422649749,174462897,1033256985
쌍용씨앤이(주),003410,2018/12,150467970,166948301,995862519
쌍용씨앤이(주),003410,2019/12,137323607,170412769,1044759955
쌍용씨앤이(주),003410,2020/12,134193211,196066668,992643779
쌍용씨앤이(주),003410,2021/12,179290831,182874190,1142259760
쌍용씨앤이(주),003410,2022/12,144326674,132736708,1329446841
씨에스윈드(주),112610,2007/12,,,
씨에스윈드(주),112610,2008/12,,,
씨에스윈드(주),112610,2009/12,,,
씨에스윈드(주),112610,2010/12,10352487,12712773,149272582
씨에스윈드(주),112610,2011/12,10966325,15053691,178693548
씨에스윈드(주),112610,2012/12,16123573,11969873,298764548
씨에스윈드(주),112610,2013/12,32637964,36748412,186253172
씨에스윈드(주),112610,2014/12,57689792,62567041,183849964
씨에스윈드(주),112610,2015/12,11803818,22447815,158780109
씨에스윈드(주),112610,2016/12,-29711661,-26433658,178397439
씨에스윈드(주),112610,2017/12,5938896,818448,185434820
씨에스윈드(주),112610,2018/12,-11448413,-3679322,370351770
씨에스윈드(주),112610,2019/12,11273666,42683628,603866361
씨에스윈드(주),112610,2020/12,18990354,46044416,684456953
씨에스윈드(주),112610,2021/12,23497802,41186317,639800141
씨에스윈드(주),112610,2022/12,-30439868,-20342530,574487904
씨제이(주),001040,2006/12,,,
씨제이(주),001040,2007/12,38053445,163040037,1973391788
씨제이(주),001040,2008/12,292829423,6450711,148483675
씨제이(주),001040,2009/12,172863552,190914570,244832855
씨제이(주),001040,2010/12,20095704,25225956,67707871
씨제이(주),001040,2011/12,442325651,39502285,90275492
씨제이(주),001040,2012/12,100053449,66589727,107951874
씨제이(주),001040,2013/12,76353976,53425099,90351726
씨제이(주),001040,2014/12,42205038,56066189,98497567
씨제이(주),001040,2015/12,44173601,52873578,103624034
씨제이(주),001040,2016/12,57005084,58807626,124414699
씨제이(주),001040,2017/12,59026190,68541198,158273587
씨제이(주),001040,2018/12,36145047,78963110,169945417
씨제이(주),001040,2019/12,63281893,74735930,181742606
씨제이(주),001040,2020/12,52186782,90021608,165163104
씨제이(주),001040,2021/12,95380076,112438981,205215910
씨제이(주),001040,2022/12,107138158,117603482,259010563
씨제이대한통운(주),000120,2006/12,,,
씨제이대한통운(주),000120,2007/12,76002909,62992422,1266910266
씨제이대한통운(주),000120,2008/12,137739684,70571648,1828322534
씨제이대한통운(주),000120,2009/12,6525015,94505096,1831699915
씨제이대한통운(주),000120,2010/12,66762028,132350213,2097718780
씨제이대한통운(주),000120,2011/12,53244131,100119630,2244115666
씨제이대한통운(주),000120,2012/12,71864394,103260662,2492867467
씨제이대한통운(주),000120,2013/12,-48276239,31336302,3394964223
씨제이대한통운(주),000120,2014/12,32274424,108575488,4078826078
씨제이대한통운(주),000120,2015/12,-12371267,117818775,4358425408
씨제이대한통운(주),000120,2016/12,18581844,135857979,4846376016
씨제이대한통운(주),000120,2017/12,19924060,140877445,5188812538
씨제이대한통운(주),000120,2018/12,36927494,111335542,6228285653
씨제이대한통운(주),000120,2019/12,-4915490,176086243,6596274009
씨제이대한통운(주),000120,2020/12,95549086,218742437,6936119891
씨제이대한통운(주),000120,2021/12,93781501,257666947,7728646702
씨제이대한통운(주),000120,2022/12,200576209,262723385,8214653866
씨제이제일제당(주),097950,2007/12,16261823,90347376,1002840555
씨제이제일제당(주),097950,2008/12,25366072,261648629,3494878333
씨제이제일제당(주),097950,2009/12,272139112,261903070,3838732304
씨제이제일제당(주),097950,2010/12,569417315,239772038,3962652400
씨제이제일제당(주),097950,2011/12,158547759,163596833,4421058360
씨제이제일제당(주),097950,2012/12,179832910,246110202,4671189309
씨제이제일제당(주),097950,2013/12,202846101,290223441,4513827392
씨제이제일제당(주),097950,2014/12,125055345,313175062,4328999139
씨제이제일제당(주),097950,2015/12,157826727,328912550,4539667404
씨제이제일제당(주),097950,2016/12,197322348,288524188,4862290055
씨제이제일제당(주),097950,2017/12,239233707,253126513,5267127916
씨제이제일제당(주),097950,2018/12,926268831,294292991,6045731628
씨제이제일제당(주),097950,2019/12,-74461490,203657086,5882531864
씨제이제일제당(주),097950,2020/12,340868145,287147853,5980828026
씨제이제일제당(주),097950,2021/12,304038438,305390820,6796067327
씨제이제일제당(주),097950,2022/12,265820089,405033974,7842662871
아시아나항공(주),020560,2006/12,,,
아시아나항공(주),020560,2007/12,106255750,171613109,3650492214
아시아나항공(주),020560,2008/12,-227169497,-52677753,4261459573
아시아나항공(주),020560,2009/12,-266316179,-236680743,3887226820
아시아나항공(주),020560,2010/12,241288269,568984471,5039478819
아시아나항공(주),020560,2011/12,16421971,343371319,5331003266
아시아나항공(주),020560,2012/12,50612250,132536514,5638068844
아시아나항공(주),020560,2013/12,-143099007,-61589036,5463294739
아시아나항공(주),020560,2014/12,-95234545,42228111,5552678452
아시아나항공(주),020560,2015/12,-151931856,9356193,5204308625
아시아나항공(주),020560,2016/12,55808151,234508352,5401372841
아시아나항공(주),020560,2017/12,150094864,252379018,5788844197
아시아나항공(주),020560,2018/12,-96262165,-35071911,6201229298
아시아나항공(주),020560,2019/12,-762944551,-486713251,5924465030
아시아나항공(주),020560,2020/12,-397511485,-63050515,3559873869
아시아나항공(주),020560,2021/12,-187981563,455904892,4100566964
아시아나항공(주),020560,2022/12,228116498,733537791,5630017478
아이에스동서(주),010780,2006/12,,,
아이에스동서(주),010780,2007/12,7364246,11248047,175135956
아이에스동서(주),010780,2008/12,-8912872,-6485441,160220928
아이에스동서(주),010780,2009/12,22624156,24937978,299737723
아이에스동서(주),010780,2010/12,21862580,28982883,367772787
아이에스동서(주),010780,2011/12,12778490,19099020,376867126
아이에스동서(주),010780,2012/12,9878308,22301552,527221717
아이에스동서(주),010780,2013/12,22997760,41179506,564608916
아이에스동서(주),010780,2014/12,48879497,70295353,664247895
아이에스동서(주),010780,2015/12,101793854,107668928,780108971
아이에스동서(주),010780,2016/12,212335774,278181275,1538978855
아이에스동서(주),010780,2017/12,180383925,305580249,1651678799
아이에스동서(주),010780,2018/12,240404949,382862476,1525427316
아이에스동서(주),010780,2019/12,63711293,54398165,789731521
아이에스동서(주),010780,2020/12,124567820,175785139,931924053
아이에스동서(주),010780,2021/12,109736248,256101210,1262351231
아이에스동서(주),010780,2022/12,190493378,305824732,1806485573
에스디바이오센서(주),137310,2010/12,,,
에스디바이오센서(주),137310,2011/12,,,
에스디바이오센서(주),137310,2012/12,,,
에스디바이오센서(주),137310,2013/12,,,
에스디바이오센서(주),137310,2014/12,,,
에스디바이오센서(주),137310,2015/12,,,
에스디바이오센서(주),137310,2016/12,,,
에스디바이오센서(주),137310,2017/12,,,
에스디바이오센서(주),137310,2018/12,,,
에스디바이오센서(주),137310,2019/12,,,
에스디바이오센서(주),137310,2020/12,585721360,706835481,1477922065
에스디바이오센서(주),137310,2021/12,1066022506,1362655330,2847242798
에스디바이오센서(주),137310,2022/12,903927973,1115338664,2820638098
에스엘(주),005850,2006/03,,,
에스엘(주),005850,2007/03,19661633,4802211,286247974
에스엘(주),005850,2008/03,18692529,12744935,327038117
에스엘(주),005850,2009/03,-43609670,14838244,321605513
에스엘(주),005850,2010/03,86052841,17188529,353467335
에스엘(주),005850,2011/03,47260773,33843436,525578544
에스엘(주),005850,2012/12,23297257,10597783,578105017
에스엘(주),005850,2013/12,34539873,8627243,577337584
에스엘(주),005850,2014/12,47753040,19173286,561760086
에스엘(주),005850,2015/12,51869612,25808280,593583766
에스엘(주),005850,2016/12,64950210,32585237,638836988
에스엘(주),005850,2017/12,132076049,32846469,720851055
에스엘(주),005850,2018/12,27113938,5529595,735139558
에스엘(주),005850,2019/12,81821128,44312454,1407091294
에스엘(주),005850,2020/12,91737036,103980183,1739395060
에스엘(주),005850,2021/12,132488238,132936985,1994229562
에스엘(주),005850,2022/12,163552128,172143218,2351608869
에스케이(주),034730,2006/12,,,
에스케이(주),034730,2007/12,197737003,79584832,1160945660
에스케이(주),034730,2008/12,145766225,89214035,1275185478
에스케이(주),034730,2009/12,144369642,127642433,1312563188
에스케이(주),034730,2010/12,112264440,138612891,1475223452
에스케이(주),034730,2011/12,147902436,175460703,1619101478
에스케이(주),034730,2012/12,127083613,181059335,1528627922
에스케이(주),034730,2013/12,124651228,210321907,1805743164
에스케이(주),034730,2014/12,240347409,237216884,1974143344
에스케이(주),034730,2015/12,5821064000,252718000,2065032000
에스케이(주),034730,2016/12,641694000,846373000,3113719000
