회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),*주당순손익(IFRS)(원),부채(*)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),자본(*)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원)
(주)이마트,139480,2021/03,185060082,6411,6793413151,3838126869,9370753230,112964669
(주)이마트,139480,2022/03,885403538,31845,9163532502,3875710930,10203368793,91651786
(주)제일기획,030000,2007/03,6558104,0,356289686,92756567,384254229,2642859
(주)제일기획,030000,2008/03,8677667,2000,345253286,95011824,428365357,575381
(주)제일기획,030000,2009/03,10424842,2400,338523852,87947592,489461958,4004863
(주)제일기획,030000,2010/03,12228590,2803,383302039,128704356,540270294,7672183
(주)제일기획,030000,2011/03,12190027,0,414582121,135072084,614822394,10828213
(주)제일기획,030000,2012/03,5868849,0,470645223,173462566,645519209,2554529
(주)제일기획,030000,2013/03,5199953,50,456267253,181019771,537602571,4222508
(주)제일기획,030000,2014/03,-366787,-4,403288727,214358652,470508372,-1938757
(주)제일기획,030000,2015/03,2742642,25,429782141,168775074,684775739,935235
(주)제일기획,030000,2016/03,3983285,39,419860159,203675524,561189971,5254250
(주)제일기획,030000,2017/03,6989233,69,404610713,202876661,585660321,9539859
(주)제일기획,030000,2018/03,7067839,70,540011855,269324794,597414953,5248636
(주)제일기획,030000,2019/03,14888980,147,558271983,251532365,605754292,4240477
(주)제일기획,030000,2020/03,12446945,123,534731114,214876229,621784936,6159835
(주)제일기획,030000,2021/03,10436401,103,508273073,197593130,656174936,9060329
(주)제일기획,030000,2022/03,17382892,172,540432711,287138842,655289394,14179314
(주)종근당,185750,2014/03,10841113,1153,254040130,138681082,308063219,15238701
(주)종근당,185750,2015/03,6109222,650,267206469,147291660,330976707,12258105
(주)종근당,185750,2016/03,5562188,591,282669300,201946660,314895811,8256122
(주)종근당,185750,2017/03,11434805,1216,299238544,209698960,359427786,16761497
(주)종근당,185750,2018/03,3009894,305,275622883,218440074,387224714,19219234
(주)종근당,185750,2019/03,10653608,1034,276577643,233894243,430790102,16711625
(주)종근당,185750,2020/03,17888992,1653,328889857,292755652,480789334,26095409
(주)종근당,185750,2021/03,13516276,1192,370295227,310727921,544701012,22406117
(주)종근당,185750,2022/03,17188131,1464,479075101,338039169,559198507,24328748
(주)지누스,013890,2007/03,,,,,,
(주)지누스,013890,2009/03,,,,,,
(주)지누스,013890,2014/03,,,,,,
(주)지누스,013890,2015/03,,,,,,
(주)지누스,013890,2016/03,,,,,,
(주)지누스,013890,2017/03,,,,,,
(주)지누스,013890,2018/03,1844409,157,75036031,62174062,104363085,2546583
(주)지누스,013890,2019/03,14971426,1272,195204444,56627891,132244667,17307139
(주)지누스,013890,2020/03,62416998,4614,147916860,67770595,325268703,20324328
(주)지누스,013890,2021/03,18229640,1307,164380977,86468803,374335000,19323408
(주)지누스,013890,2022/03,-5534906,-412,298447412,65043652,350697836,-6281973
(주)지에스,078930,2007/03,66037082,0,724148773,75283613,2502628674,59361364
(주)지에스,078930,2008/03,8431393,86,801811922,24987591,2703292467,3899752
(주)지에스,078930,2009/03,128129358,1377,957749901,137445132,3546187279,130783344
(주)지에스,078930,2010/03,140530618,1508,1058681602,152420571,4219740163,142024657
(주)지에스,078930,2011/03,225410000,2381,791321000,254665000,4632461000,247201000
(주)지에스,078930,2012/03,56615000,598,809956000,69677000,4580423000,60069000
(주)지에스,078930,2013/03,213013000,2250,858838000,232367000,4703894000,225251000
(주)지에스,078930,2014/03,143584000,1516,1268112000,165994000,4763285000,157250000
(주)지에스,078930,2015/03,69653000,735,1196212000,91004000,4739320000,83872000
(주)지에스,078930,2016/03,260151000,2748,1169394000,283444000,4883038000,271997000
(주)지에스,078930,2017/03,330768000,3493,1164447000,398242000,5022659000,387195000
(주)지에스,078930,2018/03,376558000,3977,1126429000,399340000,5274859000,390352000
(주)지에스,078930,2019/03,230841000,2437,997740000,250543000,5368517000,241206000
(주)지에스,078930,2020/03,182772000,1930,937092000,207628000,5417030000,191796000
(주)지에스,078930,2021/03,94374000,997,1053922000,117226000,5095260000,102646000
(주)지에스,078930,2022/03,398259000,4206,1183462000,425182000,5509386000,406827000
(주)지에스리테일,007070,2007/03,2016614,0,961098433,643677147,543101827,8097291
(주)지에스리테일,007070,2008/03,3720481,242,1020256930,737941950,573614650,10355631
(주)지에스리테일,007070,2009/03,18193172,1181,1267247102,844108497,893216544,28782040
(주)지에스리테일,007070,2010/03,17539052,1139,1370148010,762068060,979968378,12803245
(주)지에스리테일,007070,2011/03,9922092,129,1188154657,875688325,1348474444,7810160
(주)지에스리테일,007070,2012/03,15799429,205,1641699581,1047927508,1418296179,14744754
(주)지에스리테일,007070,2013/03,12327228,160,1295401500,1117012523,1501078807,14404722
(주)지에스리테일,007070,2014/03,12387045,161,1168601994,1130503154,1591485803,12973883
(주)지에스리테일,007070,2015/03,32361110,420,1251744153,1323369843,1669791005,39438949
(주)지에스리테일,007070,2016/03,22320942,290,1929616657,1597603818,1750617868,26743281
(주)지에스리테일,007070,2017/03,25338381,329,1617059860,1760881724,1922701280,23384812
(주)지에스리테일,007070,2018/03,13429326,174,1912687025,1917754434,2014439286,6649003
(주)지에스리테일,007070,2019/03,18663310,242,3283724057,2001400125,2092291042,8483835
(주)지에스리테일,007070,2020/03,80576861,1046,3441991551,2068106842,2186985202,91655209
(주)지에스리테일,007070,2021/03,41749869,542,3331876105,2015275038,2289330895,35575886
(주)지에스리테일,007070,2022/03,43739321,428,3768613500,2451338463,4032352934,35178573
(주)카카오,035720,2007/03,2201989,0,138898139,48017334,91038794,13592790
(주)카카오,035720,2008/03,32869927,2548,104251020,56359517,150992786,10056027
(주)카카오,035720,2009/03,-4155175,-321,82925403,50636785,171929882,3573414
(주)카카오,035720,2010/03,15670333,1196,61384412,71200111,229040090,19250888
(주)카카오,035720,2011/03,36208113,2703,109721386,96929067,353737603,30281779
(주)카카오,035720,2012/03,22895268,1709,117036158,103254076,425735207,28119481
(주)카카오,035720,2013/03,19986354,1477,114242166,119215140,492726700,23608264
(주)카카오,035720,2014/03,12062311,912,113835592,119441441,505113331,16577588
(주)카카오,035720,2015/03,35250704,597,318283424,220302724,2491445398,44395387
(주)카카오,035720,2016/03,23353429,380,1554407071,203027033,3353939181,29957805
(주)카카오,035720,2017/03,75407941,1115,1397544117,225888837,3441749098,16491972
(주)카카오,035720,2018/03,53383848,720,1411272412,244577657,4654572637,16385628
(주)카카오,035720,2019/03,21204147,268,1557779756,331522223,4765498894,34653647
(주)카카오,035720,2020/03,55725414,676,1523529126,406609419,5016833543,65445259
(주)카카오,035720,2021/03,78604287,912,2044874471,490850890,5515572148,76721035
(주)카카오,035720,2022/03,1144428790,2638,4015342831,596229586,7726252938,123095776
(주)카카오뱅크,323410,2021/03,,,,,,
(주)카카오뱅크,323410,2022/03,,,,,,
(주)카카오페이,377300,2021/03,16130259,145,574375370,89589149,206178114,14710115
(주)카카오페이,377300,2022/03,20629495,156,865673738,116899665,1764602659,14236408
(주)케이씨씨,002380,2007/03,67225254,0,1401545645,434639719,3041958104,52327803
(주)케이씨씨,002380,2008/03,67698639,6686,2559348525,538143699,4252448634,46326034
(주)케이씨씨,002380,2009/03,50690940,5007,2077704485,546961293,3508740430,64590664
(주)케이씨씨,002380,2010/03,96830549,9564,2448460929,600565405,4894271165,56978173
(주)케이씨씨,002380,2011/03,74328212,7587,2578030402,683914154,6292077184,10959846
(주)케이씨씨,002380,2012/03,579946647,59197,2308269871,681964680,5183629254,43875543
(주)케이씨씨,002380,2013/03,124994575,12759,1795406410,627597811,4796545919,29119615
(주)케이씨씨,002380,2014/03,45283986,4622,1864293677,696282851,4900338812,51091384
(주)케이씨씨,002380,2015/03,58456492,5967,2318559643,688272358,6010104914,55177509
(주)케이씨씨,002380,2016/03,47472432,4828,2815641523,710299889,5793452129,70894601
(주)케이씨씨,002380,2017/03,32782227,3334,3046720714,768902200,5863255731,61430084
(주)케이씨씨,002380,2018/03,369104288,37536,3843858777,805678991,5999653146,48610012
(주)케이씨씨,002380,2019/03,36190199,3680,3137632303,694541847,5552073763,25837408
(주)케이씨씨,002380,2020/03,-305061237,-36883,3639261523,550688087,4112403094,26273859
(주)케이씨씨,002380,2021/03,145584421,19010,4219561351,504267224,5139183430,11156985
(주)케이씨씨,002380,2022/03,-40486141,-5315,4244930369,591633938,4887262907,25257365
(주)케이티,030200,2007/03,377634000,0,9236708000,2953783000,8509378000,526763000
(주)케이티,030200,2008/03,154075000,756,8983841000,2967008000,8612280000,333043000
(주)케이티,030200,2009/03,139569000,693,10310463000,2773116000,8531381000,384479000
(주)케이티,030200,2010/03,372543000,1532,13388148000,4822246000,10274649000,552687000
(주)케이티,030200,2011/03,354332000,1457,13839323000,4863454000,10891580000,525123000
(주)케이티,030200,2012/03,363273000,1493,15502551000,4645334000,11623471000,515889000
(주)케이티,030200,2013/03,139783000,574,14240783000,4790595000,11524852000,236015000
(주)케이티,030200,2014/03,-4445000,-18,14372039000,4460814000,10966498000,22369000
(주)케이티,030200,2015/03,288979000,1180,15107828000,4133443000,9941954000,213232000
(주)케이티,030200,2016/03,278618000,1138,13438399000,4200856000,10543517000,287227000
(주)케이티,030200,2017/03,284585000,1162,12492043000,4161418000,11185199000,318923000
(주)케이티,030200,2018/03,316767000,1292,12304252000,4297158000,12335529000,304957000
(주)케이티,030200,2019/03,292635000,1194,14099706000,4334284000,12738026000,296445000
(주)케이티,030200,2020/03,320025000,1305,14133324000,4429067000,12935751000,299605000
(주)케이티,030200,2021/03,334388000,1408,14681300000,4574453000,13012420000,365975000
(주)케이티,030200,2022/03,390969000,1658,15509470000,4608389000,13796105000,429893000
(주)케이티앤지,033780,2007/03,130184285,0,1380519953,515470090,2867490154,156399324
(주)케이티앤지,033780,2008/03,196174255,1503,1179549531,561688225,2980060350,207271976
(주)케이티앤지,033780,2009/03,256546050,1993,1477464367,675658060,3402981644,295711121
(주)케이티앤지,033780,2010/03,179353073,1410,999575620,540355340,3739203588,190494633
(주)케이티앤지,033780,2011/03,199211304,1561,1264545913,537031875,4140300508,189308702
(주)케이티앤지,033780,2012/03,176188316,1401,1258790982,583365891,4337528555,219040709
(주)케이티앤지,033780,2013/03,192776908,1531,1403735444,580659386,4701919109,225076389
(주)케이티앤지,033780,2014/03,187535641,1490,1414457486,631134554,4823556254,227545258
(주)케이티앤지,033780,2015/03,294405372,2337,1084657242,769801337,5206612185,379954918
(주)케이티앤지,033780,2016/03,253768804,2012,1788900889,701231650,5742070217,327354221
(주)케이티앤지,033780,2017/03,253158833,2005,1743801500,725989619,6382085082,319888141
(주)케이티앤지,033780,2018/03,256931132,2035,2003068781,572315587,6819422123,213313335
(주)케이티앤지,033780,2019/03,214079714,1695,2189749778,658670700,7081557239,252678507
(주)케이티앤지,033780,2020/03,260758394,2060,1840136925,661294754,7438532357,249877910
(주)케이티앤지,033780,2021/03,236976250,1910,2358597733,757787961,7700965343,247950000
(주)케이티앤지,033780,2022/03,257874060,2149,2196424734,844849883,7693558598,272561309
(주)크래프톤,259960,2017/03,,,,,,
(주)크래프톤,259960,2018/03,,,,,,
(주)크래프톤,259960,2019/03,224794203,0,436035355,2931291,15319003,-12299632
(주)크래프톤,259960,2020/03,107936627,0,194321327,5209650,200293980,-20596245
(주)크래프톤,259960,2021/03,195584258,4818,622231487,447728235,1410032890,229112802
(주)크래프톤,259960,2022/03,233852405,4990,781218958,498635102,4804225899,292962136
(주)포스코인터내셔널,047050,2007/03,21514698,0,1154123101,1921331752,900842053,33263845
(주)포스코인터내셔널,047050,2008/03,22478900,237,1423830411,2245804396,996270652,38321237
(주)포스코인터내셔널,047050,2009/03,32652247,334,2020136457,2201522471,1117362292,45640502
(주)포스코인터내셔널,047050,2010/03,50157634,498,2812181368,3547765731,1443747069,47432095
(주)포스코인터내셔널,047050,2011/03,12852272,126,5569226522,4466092310,1378681449,63890350
(주)포스코인터내셔널,047050,2012/03,6236639,60,6622980853,4407760049,1510542830,76131003
(주)포스코인터내셔널,047050,2013/03,17524207,154,5218552877,3910109052,2104658947,38745008
(주)포스코인터내셔널,047050,2014/03,24757580,217,5980823488,4801828480,2206206805,56283418
(주)포스코인터내셔널,047050,2015/03,89858859,789,6351137863,4306891312,2374962125,103131817
(주)포스코인터내셔널,047050,2016/03,98565914,866,5043254400,3745286956,2407135615,104676144
(주)포스코인터내셔널,047050,2017/03,75093423,641,5658710587,4856006183,2704415325,94265802
(주)포스코인터내셔널,047050,2018/03,91701197,743,5908437509,5813623637,2804298476,136449015
(주)포스코인터내셔널,047050,2019/03,75647207,613,6147603103,5735817838,2800458522,158547784
(주)포스코인터내셔널,047050,2020/03,111701671,905,5285836801,5087357498,2934268102,134751557
(주)포스코인터내셔널,047050,2021/03,76673577,621,5262116342,6302635258,3012203010,83011352
(주)포스코인터내셔널,047050,2022/03,90225439,731,7573259418,8567019526,3134281908,116171723
(주)포스코퓨처엠,003670,2007/03,2513151,0,44452130,68444250,118456260,2456810
(주)포스코퓨처엠,003670,2008/03,3778674,640,44915544,80985545,132301511,4940881
(주)포스코퓨처엠,003670,2009/03,4736019,802,62054678,130869040,155867934,6634713
(주)포스코퓨처엠,003670,2010/03,12023543,2035,77230096,160780544,190561303,14247608
(주)포스코퓨처엠,003670,2011/03,18518255,3135,141568107,279587961,254506021,23445779
(주)포스코퓨처엠,003670,2012/03,18824228,3187,148568906,324867044,340277803,20936359
(주)포스코퓨처엠,003670,2013/03,11286276,1911,189282142,312328846,398478103,13495645
(주)포스코퓨처엠,003670,2014/03,18446858,3123,135911512,335063056,458847094,23365270
(주)포스코퓨처엠,003670,2015/03,12305588,2083,140532813,314814223,507826769,15504223
(주)포스코퓨처엠,003670,2016/03,8161137,138,114927179,265217607,536615521,10139661
(주)포스코퓨처엠,003670,2017/03,23014507,390,130858723,278960184,593303731,29676144
(주)포스코퓨처엠,003670,2018/03,17757924,301,148345885,328449840,641034493,22251856
(주)포스코퓨처엠,003670,2019/03,30801811,521,215644380,342866606,700833030,21340433
(주)포스코퓨처엠,003670,2020/03,34324728,563,654788522,376672194,939130717,15607888
(주)포스코퓨처엠,003670,2021/03,35130501,477,1078364718,454568730,2246200484,33656823
(주)포스코퓨처엠,003670,2022/03,48142016,621,1431340354,651627480,2360700307,25254340
(주)풍산,103140,2009/03,-3291451,-117,860407903,323936802,714300290,-5423985
(주)풍산,103140,2010/03,55995440,1999,986753488,520783533,876274830,53061919
(주)풍산,103140,2011/03,35001809,1250,1251071782,552429207,919901083,62210495
(주)풍산,103140,2012/03,15011382,536,1392122301,534165689,951362950,31285203
(주)풍산,103140,2013/03,19450893,694,1339494298,553013657,1007475188,27300445
(주)풍산,103140,2014/03,24337907,869,1347352318,498687485,1067289831,24907556
(주)풍산,103140,2015/03,265845,9,1296145157,449194843,1108744142,4439536
(주)풍산,103140,2016/03,19135760,683,1185313691,431033376,1192205344,30547559
(주)풍산,103140,2017/03,54563167,1948,1170132771,527596602,1254459228,64286225
(주)풍산,103140,2018/03,37171819,1327,1217284171,517302573,1324785049,35543960
(주)풍산,103140,2019/03,9102097,325,1053048914,433176291,1376300950,12809573
(주)풍산,103140,2020/03,-2825265,-101,941571067,406516593,1370895248,12419584
(주)풍산,103140,2021/03,45465749,1623,978524969,473545722,1480459259,33753993
(주)풍산,103140,2022/03,43411387,1573,1234682326,768197607,1682716999,49344915
(주)하나금융지주,086790,2007/03,,,,,,
(주)하나금융지주,086790,2008/03,,,,,,
(주)하나금융지주,086790,2009/03,,,,,,
(주)하나금융지주,086790,2010/03,,,,,,
(주)하나금융지주,086790,2011/03,,,,,,
(주)하나금융지주,086790,2012/03,,,,,,
(주)하나금융지주,086790,2013/03,,,,,,
(주)하나금융지주,086790,2014/03,,,,,,
(주)하나금융지주,086790,2015/03,,,,,,
(주)하나금융지주,086790,2016/03,,,,,,
(주)하나금융지주,086790,2017/03,,,,,,
(주)하나금융지주,086790,2018/03,,,,,,
(주)하나금융지주,086790,2019/03,,,,,,
(주)하나금융지주,086790,2020/03,,,,,,
(주)하나금융지주,086790,2021/03,,,,,,
(주)하나금융지주,086790,2022/03,,,,,,
(주)하나투어,039130,2007/03,10694138,0,71747053,49819662,104908671,12895720
(주)하나투어,039130,2008/03,9082713,792,93966894,57624282,114518197,12088477
(주)하나투어,039130,2009/03,-1820915,-168,58998043,30625278,86353071,66724
(주)하나투어,039130,2010/03,6747590,613,76580103,48480421,95515388,8960686
(주)하나투어,039130,2011/03,9258240,843,88418175,63509497,109400130,10866575
(주)하나투어,039130,2012/03,8175679,751,116215468,63032461,117149565,9922613
(주)하나투어,039130,2013/03,11705469,1035,145457812,75663782,161886023,12904527
(주)하나투어,039130,2014/03,9272121,815,171610885,79912560,181395082,9316365
(주)하나투어,039130,2015/03,11905180,1081,182568458,96927286,169349155,13456116
(주)하나투어,039130,2016/03,8903770,808,223588214,103848646,179093613,11319703
(주)하나투어,039130,2017/03,14423813,1303,240306114,113112028,177411948,15928711
(주)하나투어,039130,2018/03,15215411,1375,265726465,158585202,191493471,13872950
(주)하나투어,039130,2019/03,14031722,1268,274236860,149664194,189319103,12871537
(주)하나투어,039130,2020/03,-30060736,-2524,203198937,66175975,228430907,-10151300
(주)하나투어,039130,2021/03,-32271114,-2410,195498034,2000092,127010722,-32257241
(주)하나투어,039130,2022/03,-21619971,-1615,93332386,2639641,98921118,-23879616
(주)하이브,352820,2021/03,11265510,316,511204586,95104131,1215268234,13980889
(주)하이브,352820,2022/03,85009624,2056,1337247345,123825324,2745216856,1321527
(주)한샘,009240,2007/03,3215493,0,100299954,102190157,130214305,1888736
(주)한샘,009240,2008/03,5917822,288,95132536,102584182,141188783,6304358
(주)한샘,009240,2009/03,4343564,0,129409144,107141902,151841329,5573066
(주)한샘,009240,2010/03,7372043,375,141372795,140648143,166034858,8449655
(주)한샘,009240,2011/03,8194077,433,149244755,161355238,178314619,10273134
(주)한샘,009240,2012/03,8070909,430,193424644,176776278,199525533,10232620
(주)한샘,009240,2013/03,12915673,717,199054242,188598003,214147273,16030864
(주)한샘,009240,2014/03,17166518,949,248565865,287874944,261333601,22412493
(주)한샘,009240,2015/03,21925367,1213,285020620,369152987,327046735,27880575
(주)한샘,009240,2016/03,23388244,1294,318332807,417060207,415427186,29379025
(주)한샘,009240,2017/03,31810268,1767,347138092,494599270,461350714,40803036
(주)한샘,009240,2018/03,15022701,852,478842764,467105093,511796845,17156156
(주)한샘,009240,2019/03,16568712,940,472717050,424740540,557700826,22113094
(주)한샘,009240,2020/03,16056458,911,503015606,415745932,579955404,19533478
(주)한샘,009240,2021/03,20694942,1199,500615117,462031977,582784515,24135543
(주)한샘,009240,2022/03,18136864,1070,465560228,410990301,582487168,9481344
(주)한섬,020000,2007/03,12422676,0,91502014,74982661,414761565,12854867
(주)한섬,020000,2008/03,11297743,503,79971818,78423631,387079964,13464368
(주)한섬,020000,2009/03,8867067,395,57848124,89111143,445520781,11602662
(주)한섬,020000,2010/03,19729431,879,64725554,101474788,498267677,16314686
(주)한섬,020000,2011/03,18065409,823,77802605,119906350,551476517,24224286
(주)한섬,020000,2012/03,17882520,814,84547127,129062561,621606070,22437524
(주)한섬,020000,2013/03,16447910,749,71440396,118467769,680692614,18183795
(주)한섬,020000,2014/03,16456753,749,78330853,126324108,723998923,17176738
(주)한섬,020000,2015/03,18137872,826,138548321,148270548,768063088,19710968
(주)한섬,020000,2016/03,20286672,923,115974993,173180729,839132724,24526714
(주)한섬,020000,2017/03,21129955,962,363116382,196187538,889093659,26972163
(주)한섬,020000,2018/03,25963307,1182,194733134,198662562,938579455,23007488
(주)한섬,020000,2019/03,21035071,957,163372739,223091642,1031328901,28305533
(주)한섬,020000,2020/03,21626059,984,237580175,270896525,1058203809,29690796
(주)한섬,020000,2021/03,32905416,1498,291240704,332911404,1149494754,45775312
(주)한섬,020000,2022/03,43619692,1985,384926580,390433576,1274866618,60189444
(주)한솔케미칼,014680,2007/03,1844555,0,72809490,38444037,114625629,1790323
(주)한솔케미칼,014680,2008/03,872163,81,77801979,43391871,107572368,2050040
(주)한솔케미칼,014680,2009/03,3267207,306,73330690,40294855,106947617,3740943
(주)한솔케미칼,014680,2010/03,4293895,411,95995705,51345192,114262172,4371938
(주)한솔케미칼,014680,2011/03,7126208,707,125738325,63979014,142151764,6530394
(주)한솔케미칼,014680,2012/03,6293265,624,175974359,69830796,146279001,9108089
(주)한솔케미칼,014680,2013/03,7214742,651,176351379,66504613,173765501,6720427
(주)한솔케미칼,014680,2014/03,6276522,566,168440777,66790239,188991807,5904829
(주)한솔케미칼,014680,2015/03,11933274,1076,170408055,67903339,211242615,9878374
(주)한솔케미칼,014680,2016/03,19852061,1790,207934128,77463060,239181042,15443453
(주)한솔케미칼,014680,2017/03,16024833,1445,258918889,87593006,272590629,18531792
(주)한솔케미칼,014680,2018/03,16424934,1481,231482404,90997669,305006436,19014022
(주)한솔케미칼,014680,2019/03,21863460,1972,293678642,98828319,362008079,25005893
(주)한솔케미칼,014680,2020/03,35303103,3184,307494707,110145515,425673869,29028753
(주)한솔케미칼,014680,2021/03,40944111,3682,395397382,133212876,520623895,44986612
(주)한솔케미칼,014680,2022/03,41198946,3702,305656361,164900706,626234822,44410409
(주)한진칼,180640,2014/03,13147149,499,295990094,16343990,576224118,14909140
(주)한진칼,180640,2015/03,9734942,191,309943462,16900413,1231655808,13675562
(주)한진칼,180640,2016/03,23829864,447,461564740,31170052,1325844258,27819521
(주)한진칼,180640,2017/03,24463155,410,488341190,32518295,1282190139,28831910
(주)한진칼,180640,2018/03,24527832,411,386968581,32502822,1513160577,28397048
(주)한진칼,180640,2019/03,27912343,468,390062912,36812436,1536254131,32413159
(주)한진칼,180640,2020/03,16231604,272,317849254,23716934,1541381207,19652092
(주)한진칼,180640,2021/03,-40798436,-611,1183507227,11141177,1969679490,7094602
(주)한진칼,180640,2022/03,-12669161,-188,1241744471,13978052,1945787222,9560796
(주)한화,000880,2007/03,51701912,0,3124480999,655056027,1251223946,16952707
(주)한화,000880,2008/03,69242776,1001,3055406722,1050247286,1373959277,34457816
(주)한화,000880,2009/03,231680662,3353,3331401704,888795383,1999572780,59328324
(주)한화,000880,2010/03,118045510,1697,3251756684,1232145801,2598141019,53634112
(주)한화,000880,2011/03,34716000,498,3508396000,1343640000,2557920000,39633000
(주)한화,000880,2012/03,24324000,349,3555839000,1351961000,2567187000,30326000
(주)한화,000880,2013/03,20314000,292,3371115000,1101023000,2593118000,29654000
(주)한화,000880,2014/03,49253849,708,3709769538,1311986601,2655650343,23948665
(주)한화,000880,2015/03,34689299,498,4489164576,1099910567,2680783739,4939949
(주)한화,000880,2016/03,74306677,1068,4981269803,1160605696,2709716033,62080676
(주)한화,000880,2017/03,84460047,1162,4526825947,1128200722,3137145395,58261880
(주)한화,000880,2018/03,104651142,1456,4459003658,1145505157,3243185878,73438429
(주)한화,000880,2019/03,12794455,142,4574050894,878633488,3343654259,12119517
(주)한화,000880,2020/03,14282804,164,4925884656,841490177,3370641573,6475195
(주)한화,000880,2021/03,6134936,28,4576316660,710330878,3430592672,4083073
(주)한화,000880,2022/03,38948281,410,4752213543,758808727,3557559878,28414624
(주)현대미포조선,010620,2007/03,89059840,0,2711130568,676574401,1537165949,89711370
(주)현대미포조선,010620,2008/03,130173760,6742,4093551939,826720603,2514122067,135284088
(주)현대미포조선,010620,2009/03,123991628,6422,5131426790,1058234597,2272690422,92099608
(주)현대미포조선,010620,2010/03,115237015,5927,3254732786,783327509,2905424730,117174412
(주)현대미포조선,010620,2011/03,136255568,6955,3459338846,1040564273,4499600850,123558720
(주)현대미포조선,010620,2012/03,42149077,2152,2426954990,976886023,3521881207,37486910
(주)현대미포조선,010620,2013/03,27197412,1388,1710874593,789377781,3037336341,1346588
(주)현대미포조선,010620,2014/03,-29859237,-1524,2437800074,835765968,2896938566,-75464513
(주)현대미포조선,010620,2015/03,11899553,603,3119009309,855693331,1869943687,2006726
(주)현대미포조선,010620,2016/03,51941436,2605,2725313618,912898465,1826950989,48090168
(주)현대미포조선,010620,2017/03,26831886,1345,2156338200,747185659,2277540626,38342513
(주)현대미포조선,010620,2018/03,83994738,4212,1400297634,538927997,2308400316,17858537
(주)현대미포조선,010620,2019/03,13873617,348,1181269228,701844533,2289615816,13801239
(주)현대미포조선,010620,2020/03,40155231,1007,1133590887,778067219,2347509899,30049821
(주)현대미포조선,010620,2021/03,26203027,657,1185670726,677140375,2349501325,11913198
(주)현대미포조선,010620,2022/03,-31767282,-796,2017756657,871221801,2128409812,-61446275
(주)현대백화점,069960,2007/03,47044115,0,730760248,192955366,1166144586,37687004
(주)현대백화점,069960,2008/03,55911358,2465,803886064,199418534,1360612563,43851561
(주)현대백화점,069960,2009/03,58218411,2573,1154633982,202875323,1517392865,45925567
(주)현대백화점,069960,2010/03,63583825,2810,888277257,208584928,1777081747,52549172
(주)현대백화점,069960,2011/03,65747515,2905,891165016,219757639,1911470670,70263372
(주)현대백화점,069960,2012/03,64903650,2818,1393326516,265166019,2228793791,81583966
(주)현대백화점,069960,2013/03,68828333,2988,1545361869,285181248,2508606415,79167307
(주)현대백화점,069960,2014/03,64395084,2796,1431452473,283749532,2712671141,72679992
(주)현대백화점,069960,2015/03,59994383,2616,1356275900,283742176,2874067601,67830219
(주)현대백화점,069960,2016/03,63634185,2792,1583603310,343592239,3053713965,71926442
(주)현대백화점,069960,2017/03,80312063,3554,1568367359,366300365,3256783844,94178322
(주)현대백화점,069960,2018/03,65659579,2911,1585055652,339102954,3407031273,71476230
(주)현대백화점,069960,2019/03,60571042,2685,1905323038,342424121,3737797743,65980511
(주)현대백화점,069960,2020/03,25524537,1143,2146629834,278684783,3828353908,15963288
(주)현대백화점,069960,2021/03,43079233,1959,2929487618,353584980,3894795714,42677134
(주)현대백화점,069960,2022/03,63939230,2926,2830173899,391968797,4058570444,67457839
(주)현대지에프홀딩스,005440,2007/03,7220078,0,158976737,105154850,421161386,2032402
(주)현대지에프홀딩스,005440,2008/03,30388335,5624,176287599,109398899,506685534,4266588
(주)현대지에프홀딩스,005440,2009/03,11505264,2136,131180854,103538507,496503480,3576158
(주)현대지에프홀딩스,005440,2010/03,12945903,2523,140257529,64432170,613811209,4577556
(주)현대지에프홀딩스,005440,2011/03,12159329,145,231754561,126130612,1042822060,9294773
(주)현대지에프홀딩스,005440,2012/03,18684884,215,351502959,286852612,1193548648,16291133
(주)현대지에프홀딩스,005440,2013/03,15513109,178,334889436,312153608,1215589012,11835901
(주)현대지에프홀딩스,005440,2014/03,18431714,211,315696392,334284627,1237404909,15477272
(주)현대지에프홀딩스,005440,2015/03,20997486,241,362275807,362166731,1241637251,17978481
(주)현대지에프홀딩스,005440,2016/03,23037517,264,306486415,406608904,1259111110,20437816
(주)현대지에프홀딩스,005440,2017/03,21771563,249,278132989,383177950,1232123248,17966016
(주)현대지에프홀딩스,005440,2018/03,24132180,276,310628661,396450094,1302269657,21057280
(주)현대지에프홀딩스,005440,2019/03,28353483,325,332876351,380578729,1376891520,15657852
(주)현대지에프홀딩스,005440,2020/03,22607166,259,306571251,380594698,1296796326,13399597
(주)현대지에프홀딩스,005440,2021/03,62203688,712,379707140,403133760,1502453957,10520248
(주)현대지에프홀딩스,005440,2022/03,24899161,285,313786074,444768756,1450037272,14972065
(주)현대홈쇼핑,057050,2011/03,39581569,3298,274813765,183112901,737050126,44652402
(주)현대홈쇼핑,057050,2012/03,41655143,3471,475626816,201905301,863048940,46262098
(주)현대홈쇼핑,057050,2013/03,86694582,7225,287407556,194740456,1047103897,34413770
(주)현대홈쇼핑,057050,2014/03,38683974,3224,267398158,206877971,1176944721,36544933
(주)현대홈쇼핑,057050,2015/03,31897740,2693,516611300,210277173,1283623741,28605811
