회사명,거래소코드,회계년도,[제조]정상영업이익증가율(IFRS),[제조]순이익증가율(IFRS),[제조]1주당순이익(IFRS),[제조]부채비율(IFRS),[제조]매출액정상영업이익률(IFRS),[제조]매출액증가율(IFRS),[제조]1주당 CASH FLOW(IFRS),[제조]1주당순자산(IFRS),[제조]PER(최고)(IFRS),[제조]PER(최저)(IFRS),[제조]PBR(최고)(IFRS),[제조]PBR(최저)(IFRS),[제조]PCR(최고)(IFRS),[제조]PCR(최저)(IFRS)
(주)제일기획,030000,2008/12,-16.32,48.37,20144,92.45,5.78,11.8,28230.86,103321.48,15.76,6.66,2.9,1.22,10.61,4.48
(주)제일기획,030000,2009/12,42.8,4.1,20932,82.41,8.78,-6.09,18672.15,114906.9,17.03,6.8,2.93,1.17,18.05,7.2
(주)제일기획,030000,2010/12,81.12,-4.12,0,76.33,13.99,13.76,202.84,5078.58,475.7,14.89,71.08,2.23,1779.74,55.71
(주)제일기획,030000,2011/12,-21.47,-9.17,0,87.45,9.37,17.22,720.17,5502.14,31.48,18.5,3.94,2.32,30.13,17.7
(주)제일기획,030000,2012/12,-15.63,-27.17,535,81.2,6.67,18.49,36.57,5151.61,49.2,33.17,4.79,3.23,675.45,455.31
(주)제일기획,030000,2013/12,-10.28,-9.52,517,91.73,5.51,8.54,60.86,4528.89,62.96,44.69,6.32,4.48,469.94,333.56
(주)제일기획,030000,2014/12,-38.4,4.32,555,65.65,3.57,-4.76,471.06,5995.92,59.93,32.5,4.74,2.57,60.29,32.69
(주)제일기획,030000,2015/12,0.29,-51.26,257,89.45,3.85,-7.09,361.35,4540.55,109.97,69.27,5.59,3.52,70.29,44.28
(주)제일기획,030000,2016/12,102.7,89.1,496,92.66,6.26,24.77,233.79,4767.94,52.2,33.65,4.78,3.08,97.52,62.88
(주)제일기획,030000,2017/12,-11.54,77.61,881,80.31,5.32,3.91,379.49,4891.59,28.62,20.17,4.54,3.2,58.5,41.24
(주)제일기획,030000,2018/12,-2.92,-11.16,783,82.55,4.59,12.73,1636.03,4932.11,35.19,25.61,4.92,3.58,14.82,10.79
(주)제일기획,030000,2019/12,15.99,34.28,1051,76.73,5.54,-4.03,931.34,5079.35,32.31,22.91,5.89,4.17,32.1,22.76
(주)제일기획,030000,2020/12,21.7,11.08,1168,71.53,8.91,-24.29,1337.21,5370.31,23.35,11.24,4.47,2.15,17.95,8.64
(주)제일기획,030000,2021/12,0.7,-20.11,933,74.65,7.68,16.81,832.74,5334.36,32.27,23.2,4.97,3.57,31.82,22.88
(주)제일기획,030000,2022/12,29.1,-33.4,621,88.44,7.87,25.91,964.76,4930.87,48.72,37.94,5.4,4.21,27.62,21.51
(주)종근당,185750,2013/12,,,,,,,,,,,,,,
(주)종근당,185750,2014/12,0,0,3738,73.11,9.91,0,6864.74,32718.61,21.6,16.59,2.47,1.89,11.76,9.03
(주)종근당,185750,2015/12,-20.81,0,-720,83.2,7.21,8.89,772.87,31148.22,0,0,3.69,1.74,148.8,70.13
(주)종근당,185750,2016/12,43.42,0,4354,81.14,7.36,40.42,6141.55,35171.32,42.74,20.45,5.29,2.53,30.29,14.49
(주)종근당,185750,2017/12,27.54,30.99,5704,65.55,8.83,6.29,8527.27,40254.72,25.52,17.03,3.61,2.41,17.06,11.39
(주)종근당,185750,2018/12,-0.14,-20.64,4331,62.84,8.16,8.08,4578.37,40944.4,36.44,19.89,3.83,2.09,34.29,18.72
(주)종근당,185750,2019/12,-1.26,26.58,5227,64.88,7.14,12.86,7795.14,43232.2,21.36,15.01,2.57,1.8,14.24,10.01
(주)종근당,185750,2020/12,64.37,64.59,8198,68.41,9.73,20.58,9830.83,47664.98,35.23,7.48,6.02,1.28,29.19,6.19
(주)종근당,185750,2021/12,-25.69,-55.55,3493,81.71,7.05,2.57,1337.47,46204.92,73.63,30.58,5.5,2.28,189.91,78.88
(주)종근당,185750,2022/12,13.84,110.42,7110,77.52,7.27,10.37,5335.01,48339.35,16.26,10.55,2.33,1.51,21.09,13.68
(주)지누스,013890,2007/12,,,,,,,,,,,,,,
(주)지누스,013890,2008/12,,,,,,,,,,,,,,
(주)지누스,013890,2009/12,,,,,,,,,,,,,,
(주)지누스,013890,2010/12,,,,,,,,,,,,,,
(주)지누스,013890,2011/12,,,,,,,,,,,,,,
(주)지누스,013890,2012/12,,,,,,,,,,,,,,
(주)지누스,013890,2013/12,,,,,,,,,,,,,,
(주)지누스,013890,2014/12,,,,,,,,,,,,,,
(주)지누스,013890,2015/12,,,,,,,,,,,,,,
(주)지누스,013890,2016/12,,,,,,,,,,,,,,
(주)지누스,013890,2017/12,0,0,2199,99.87,13.86,0,1894.59,8162.99,0,0,0,0,0,0
(주)지누스,013890,2018/12,-55.3,-51.92,1057,175.08,9.85,-37.11,3828.13,9232.12,0,0,0,0,0,0
(주)지누스,013890,2019/12,210.82,232.73,3430,68.23,23.4,30.84,-1676.91,21429.4,28.41,21.95,4.41,3.41,0,0
(주)지누스,013890,2020/12,14.73,102.36,6121,52.2,32.43,-17.23,1150.63,24630.68,19.77,6.7,4.67,1.58,99.95,33.89
(주)지누스,013890,2021/12,-65.34,-73.15,1469,72.5,6.87,63.56,4974.82,22315.22,78.99,48.38,5.04,3.09,22.61,13.85
(주)지누스,013890,2022/12,-4.71,-89.26,136,55.04,8.09,-19.04,-2357.31,27908.46,609.88,203.64,3.17,1.06,0,0
(주)지에스,078930,2007/12,0,0,3989,26.45,88.16,0,1425.06,30885.65,17.95,7.09,2.29,0.9,49.54,19.58
(주)지에스,078930,2008/12,-83.07,-69.88,1197,25.55,45.04,-66.86,737.9,38725.8,49.05,15.03,1.5,0.46,78.74,24.12
(주)지에스,078930,2009/12,695.01,342.31,5321,26.7,93.43,283.21,331.37,43435.67,6.92,4.28,0.83,0.52,109.39,67.75
(주)지에스,078930,2010/12,-65.76,-74.2,1351,17.58,79.92,-59.96,1538.51,46469.51,53.12,23.86,1.55,0.69,46.67,20.96
(주)지에스,078930,2011/12,78.04,91.26,2585,15.92,87.36,62.88,2950.52,47708.46,40.61,18.51,2.2,1,35.59,16.22
(주)지에스,078930,2012/12,-57.29,-60.54,1020,15.67,77.11,-51.62,772.22,47366.79,74.49,48.86,1.6,1.05,98.42,64.55
(주)지에스,078930,2013/12,128.4,165.19,2705,13.32,89.82,96.07,2883.52,48727.27,28.05,17.89,1.56,0.99,26.32,16.79
(주)지에스,078930,2014/12,-25.89,-35.89,1734,23.29,86.65,-23.18,1780.31,49239.21,33.61,22.4,1.18,0.79,32.75,21.82
(주)지에스,078930,2015/12,-34.27,-41.92,1007,22.9,81.06,-29.73,1168.18,48754.91,53.11,36.93,1.1,0.76,45.8,31.84
(주)지에스,078930,2016/12,132.52,131.42,2331,20.8,89.74,110.04,3160.61,49480.44,25.74,19.6,1.21,0.92,18.98,14.46
(주)지에스,078930,2017/12,34.05,71.1,3989,22.35,91.31,31.75,4463.81,51661.88,19.46,12.66,1.5,0.98,17.38,11.31
(주)지에스,078930,2018/12,4.28,11.65,4454,17.27,92.76,2.64,4596.16,54189.61,16.05,10.6,1.32,0.87,15.56,10.27
(주)지에스,078930,2019/12,-34.17,-34.2,2930,14.01,84.59,-27.8,2892.32,55209.84,18.84,15.39,1,0.82,19.09,15.59
(주)지에스,078930,2020/12,-21.92,0,-564,14.98,78.78,-16.16,2248.16,52734.8,0,0,0.97,0.57,22.86,13.48
(주)지에스,078930,2021/12,-33.88,0,3166,19.42,69.2,-24.72,1457.91,53904.72,15.89,11.31,0.93,0.66,34.5,24.56
(주)지에스,078930,2022/12,200.29,48.57,4704,19.19,85.04,144.35,4880.07,56107.24,10.49,7.87,0.88,0.66,10.11,7.58
(주)지에스리테일,007070,2007/12,0,0,2371,169.01,2.52,0,7670.26,34852.12,0,0,0,0,0,0
(주)지에스리테일,007070,2008/12,54.52,42.36,3375,139.25,3.33,16.8,14669.27,54723.84,0,0,0,0,0,0
(주)지에스리테일,007070,2009/12,38.03,140.04,8101,145.12,4.02,14.4,14010.45,57002.93,0,0,0,0,0,0
(주)지에스리테일,007070,2010/12,-36.58,254.4,5742,88.25,2.86,-10.89,12145.66,81486.58,0,0,0,0,0,0
(주)지에스리테일,007070,2011/12,8.96,-79.34,1186,83.11,2.57,21.41,377.22,16799.9,20.99,16.31,1.48,1.15,66.01,51.3
(주)지에스리테일,007070,2012/12,41.56,34.83,1600,87.82,3.21,13,3735.22,17659.54,22.41,12.53,2.03,1.14,9.6,5.37
(주)지에스리테일,007070,2013/12,7.45,-0.21,1596,75.21,3.3,4.52,3802.08,18574.11,21.39,16.23,1.84,1.39,8.98,6.81
(주)지에스리테일,007070,2014/12,-7.78,-7.56,1476,71.1,2.89,5.37,4763.32,19345.73,19.89,13.76,1.52,1.05,6.16,4.26
(주)지에스리테일,007070,2015/12,50.48,42.21,2098,100.18,3.49,24.83,5715.86,20430.74,33.17,11.51,3.41,1.18,12.18,4.23
(주)지에스리테일,007070,2016/12,-3.49,74.71,3666,75.9,2.9,16.11,4491.7,22746.56,18.22,12.1,2.94,1.95,14.87,9.87
(주)지에스리테일,007070,2017/12,-25.68,-48.7,1881,89.33,1.95,10.58,4797.01,23937.76,30.79,17.49,2.41,1.37,12.07,6.86
(주)지에스리테일,007070,2018/12,-10.06,-21.56,1475,85.97,1.67,5.13,3056.91,24674.25,30.64,19.72,1.83,1.18,14.79,9.52
(주)지에스리테일,007070,2019/12,29.57,0.6,1484,155.97,2.09,3.19,8969.42,26012.74,28.7,22.64,1.64,1.29,4.75,3.75
(주)지에스리테일,007070,2020/12,44.05,60.05,2375,142.04,3.03,-0.6,9536.66,27970.38,18.9,10.57,1.61,0.9,4.71,2.63
(주)지에스리테일,007070,2021/12,-13.78,364.28,9475,86.78,2.4,8.94,7094.61,41898.14,4.26,3,0.95,0.67,5.61,3.95
(주)지에스리테일,007070,2022/12,14.49,-92.76,602,93.47,2.43,13.22,6079.5,37315.9,52.01,39.41,0.82,0.62,5.03,3.81
(주)카카오,035720,2007/12,0,0,1227,93.23,24.01,0,4399.77,7965.55,0,0,0,0,0,0
(주)카카오,035720,2008/12,-10.66,193.81,3550,62.44,19.67,9.07,4576.55,12687.64,0,0,0,0,0,0
(주)카카오,035720,2009/12,-3.19,-32.3,2394,41.95,18.21,4.53,4287.57,15032.76,0,0,0,0,0,0
(주)카카오,035720,2010/12,110.69,191.54,6847,30.06,27.16,41.28,8156.53,21557.88,0,0,0,0,0,0
(주)카카오,035720,2011/12,15.22,16.14,7846,23.5,25.82,21.19,10040.91,27053.79,0,0,0,0,0,0
(주)카카오,035720,2012/12,-0.68,-25.98,5803,17.49,25.09,2.24,9503.91,32489.18,0,0,0,0,0,0
(주)카카오,035720,2013/12,-21.57,-15.24,4919,18.41,16.78,17.28,9319.26,34559.4,0,0,0,0,0,0
(주)카카오,035720,2014/12,116.69,142.63,3463,11.99,37.42,-2.84,16711.99,58930.08,0,0,0,0,0,0
(주)카카오,035720,2015/12,-33.93,-54.52,1222,21.06,13.99,76.73,3243.79,15689.84,0,0,0,0,0,0
(주)카카오,035720,2016/12,-41.13,-47.64,578,43.08,8.24,-0.1,3692.27,27798.33,0,0,0,0,0,0
(주)카카오,035720,2017/12,37.41,469.94,3210,39.33,9.97,13.64,3639.72,28447.44,52.32,30.39,3.41,1.98,46.16,26.82
(주)카카오,035720,2018/12,25.44,-58.53,1174,30.55,10.42,19.95,5766.8,23906.22,140.56,74.39,3.04,1.61,28.18,14.91
(주)카카오,035720,2019/12,60.23,0,-3258,33.47,12.95,28.92,6376.19,28561.25,0,0,3.07,1.8,24.94,14.63
(주)카카오,035720,2020/12,53.04,0,-1392,37.93,16.87,17.56,7150.25,36354.83,0,0,7.66,2.35,58.18,17.83
(주)카카오,035720,2021/12,33.98,0,1172,52.95,18.85,19.88,1834.73,11157.85,492,94.72,39.5,7.6,305.77,58.86
(주)카카오,035720,2022/12,37.08,219.24,3713,52.18,22.43,15.18,1974.68,12249.47,32.22,12.81,7.65,3.04,59.25,23.55
(주)카카오뱅크,323410,2017/12,,,,,,,,,,,,,,
(주)카카오뱅크,323410,2018/12,,,,,,,,,,,,,,
(주)카카오뱅크,323410,2019/12,,,,,,,,,,,,,,
(주)카카오뱅크,323410,2020/12,,,,,,,,,,,,,,
(주)카카오뱅크,323410,2021/12,,,,,,,,,,,,,,
(주)카카오뱅크,323410,2022/12,,,,,,,,,,,,,,
(주)카카오페이,377300,2018/12,,,,,,,,,,,,,,
(주)카카오페이,377300,2019/12,0,0,0,971.97,-46.17,0,5742.64,2378.36,0,0,0,0,0,0
(주)카카오페이,377300,2020/12,0,0,-843,301.55,-2.26,74.07,3404.57,9451.76,0,0,0,0,0,0
(주)카카오페이,377300,2021/12,0,0,-93,55.33,-0.1,64.29,12770.64,77549.76,0,0,3.2,1.81,19.46,10.96
(주)카카오페이,377300,2022/12,0,0,727,50.59,6.88,19.67,430.73,14320.07,244.73,44.61,12.43,2.27,413.25,75.34
(주)케이씨씨,002380,2007/12,0,0,20099,57.26,7.79,0,32825.13,427235.55,35.9,12.54,1.62,0.57,21.11,7.37
(주)케이씨씨,002380,2008/12,-1.6,-7.79,18496,57.85,6.46,18.62,26253.5,327950.16,32.13,8.48,1.74,0.46,21.79,5.75
(주)케이씨씨,002380,2009/12,76.97,92.7,35640,53.22,10.61,7.72,30602.91,427717.61,13.34,6.95,1.07,0.56,14.95,7.79
(주)케이씨씨,002380,2010/12,-34.31,-12.09,31825,42.57,6.6,5.61,26358.14,546560.77,13.66,8.44,0.75,0.47,15.63,9.66
(주)케이씨씨,002380,2011/12,-53.07,-8.05,29775,43.41,2.91,6.56,-1135.53,462376.69,14.23,7.27,0.85,0.44,0,0
(주)케이씨씨,002380,2012/12,69.04,39.38,41502,35.1,5.16,-4.74,5945.91,455326.33,9.84,6.53,0.84,0.55,63.99,42.47
(주)케이씨씨,002380,2013/12,19.44,-45.08,22795,36.53,6.19,-0.36,21580.09,466873.68,23.04,13.07,1.05,0.59,22.66,12.86
(주)케이씨씨,002380,2014/12,25.77,29.1,29429,37.19,7.34,5.92,20597.99,569928.19,27,16.46,1.3,0.79,35.93,21.9
(주)케이씨씨,002380,2015/12,15.32,-45.54,16022,46.8,8.37,1.17,21581.01,534518.26,40.34,23.36,1.13,0.65,27.89,16.15
(주)케이씨씨,002380,2016/12,7.39,-15.74,13455,52.55,8.75,2.76,36409.29,541674.92,35.51,28.6,0.82,0.66,12.22,9.85
(주)케이씨씨,002380,2017/12,0.17,0,-2749,61.27,8.06,8.7,36265.53,532314.92,0,0,0.84,0.58,12.33,8.49
(주)케이씨씨,002380,2018/12,-17.24,0,-2230,54.79,6.83,-2.31,47057.2,521388.61,0,0,0.82,0.47,9.08,5.23
(주)케이씨씨,002380,2019/12,-38.99,0,-12125,107.23,5.82,-28.4,23930.95,415590.98,0,0,0.88,0.48,15.21,8.36
(주)케이씨씨,002380,2020/12,-30.81,0,86327,74.39,4.66,-13.55,47621.57,560253.8,3.29,1.34,0.47,0.19,5.48,2.23
(주)케이씨씨,002380,2021/12,-17.22,-91,8293,74.34,3.49,10.36,11879.98,562572.63,66.74,27.07,0.85,0.34,40.15,16.29
(주)케이씨씨,002380,2022/12,122.55,-88.44,990,79.22,6.58,18.15,21907.2,546003.38,501.64,246.28,0.76,0.37,18.92,9.29
(주)케이티,030200,2007/12,0,0,4635,101.85,12.01,0,10916.58,29235.44,16.38,11.5,1.95,1.37,5.22,3.66
(주)케이티,030200,2008/12,-22.34,-53.03,2217,111.56,9.45,-1.27,8724.15,29907.75,32.03,16.69,1.76,0.91,6.02,3.13
(주)케이티,030200,2009/12,-45.07,14.83,2353,134.1,3.84,34.97,11757.1,32869.35,22.56,16.97,1.33,1,3.74,2.82
(주)케이티,030200,2010/12,227.62,141.77,5135,119.5,10.06,25.22,12203.24,35123.64,10.81,8.16,1.46,1.1,4.24,3.2
(주)케이티,030200,2011/12,1.12,3.22,5299,125.45,10.05,1.25,9253.02,36388.07,9.41,6.86,1.27,0.92,5.02,3.66
(주)케이티,030200,2012/12,-46.95,-44.2,2953,123.3,5.7,-6.46,19871.71,35469.85,14.46,10,1.12,0.77,2.01,1.39
(주)케이티,030200,2013/12,-71.16,0,-1609,132.65,1.73,-4.91,15143.12,31160.67,0,0,1.31,0.94,2.72,1.95
(주)케이티,030200,2014/12,0,0,-4667,159.43,-4.13,-2.79,6007.72,27432.05,0,0,1.34,1.02,6.16,4.7
(주)케이티,030200,2015/12,0,0,3146,133.27,5.1,-2.83,13668.67,32390.14,11.15,9.56,1.01,0.86,2.41,2.06
(주)케이티,030200,2016/12,22.66,5.06,3305,122.84,6.22,0.51,16922.44,32748.39,10.84,8.4,1.02,0.79,1.99,1.54
(주)케이티,030200,2017/12,-10.14,-42.76,1891,106.3,5.49,1.83,13322.42,34336.88,20.04,16.15,1.03,0.83,2.67,2.15
(주)케이티,030200,2018/12,-0.06,21.14,2290,104.62,5.48,0.09,13631.33,37028.9,14.54,12.35,0.84,0.71,2.29,1.95
(주)케이티,030200,2019/12,-22.32,-23.06,1761,115.05,4.06,4.89,10806.37,39780.1,18.77,16.02,0.78,0.66,2.87,2.45
(주)케이티,030200,2020/12,18.81,54.11,2714,112.28,4.91,-1.79,16912.53,43252.02,10.57,6.77,0.62,0.4,1.59,1.02
(주)케이티,030200,2021/12,21.64,48.84,4211,111.77,5.81,2.84,18993.12,42809,9.28,6.21,0.82,0.55,1.85,1.24
(주)케이티,030200,2022/12,9.34,-22.89,3153,104.72,6.39,-0.53,15557.91,47874.35,13.44,10.26,0.82,0.62,2.53,1.93
(주)케이티앤지,033780,2007/12,0,0,4992,26.6,33.75,0,6034.94,19519.04,18.68,11.89,4.41,2.81,14.27,9.08
(주)케이티앤지,033780,2008/12,28.49,28.48,6527,33.55,40.67,6.65,4340.7,21995.49,16.03,11.18,4.46,3.11,22.6,15.76
(주)케이티앤지,033780,2009/12,-9.07,-12.31,5803,24.26,34.27,7.9,5445.85,25141.9,15.96,11.81,3.44,2.55,15.9,11.77
(주)케이티앤지,033780,2010/12,-2.78,24.99,7317,21.12,37,-9.96,5211.27,28451.49,10.59,8.2,2.52,1.95,13.78,10.67
(주)케이티앤지,033780,2011/12,-0.26,-17.53,6070,19.45,37.04,-0.36,4821.01,29965.82,15.25,9.55,2.85,1.78,17.69,11.08
(주)케이티앤지,033780,2012/12,3.06,-2.12,5977,21.3,36.34,5.03,5850.88,32456.22,16.86,12.82,2.84,2.16,15.78,12
(주)케이티앤지,033780,2013/12,-2.96,-35.91,3826,21.54,36.75,-4.03,4579.07,33248.27,23.48,20.23,2.48,2.14,17.99,15.51
(주)케이티앤지,033780,2014/12,16.48,57.69,6034,18.13,38.89,10.08,5469.09,35427.04,18.89,13.1,2.95,2.05,19.11,13.26
(주)케이티앤지,033780,2015/12,15.39,27.84,7710,26.57,43.95,2.1,9602.16,39325.34,17.04,10.56,3.06,1.9,12.55,7.78
(주)케이티앤지,033780,2016/12,4.98,12.96,8694,29.04,43.86,5.19,9853.39,44131.67,17.46,11.73,3.16,2.12,14.16,9.51
(주)케이티앤지,033780,2017/12,-3.38,-9,7906,21.56,41.93,1.08,8038.01,48039.9,17.4,13.05,2.63,1.98,15.74,11.81
(주)케이티앤지,033780,2018/12,-20.15,-14.18,6785,18.53,38.27,-12.52,4794.94,49739.29,18.51,15.3,2.32,1.92,24.09,19.92
(주)케이티앤지,033780,2019/12,12.96,4.05,7059,17.13,38.56,12.12,5609.61,52182.53,16.87,14.43,2.1,1.8,19.52,16.7
(주)케이티앤지,033780,2020/12,17.84,20.63,8553,22.67,38.92,16.75,8639.43,53841.51,12.53,8.04,1.82,1.17,11.35,7.29
(주)케이티앤지,033780,2021/12,-18.97,-20.68,6894,22.27,31.04,1.6,8038.88,53366.7,13.99,12.56,1.63,1.46,10.81,9.7
(주)케이티앤지,033780,2022/12,3.4,12.32,8007,26.12,30.32,5.84,5991,53533.29,14.33,10.98,1.87,1.43,16.69,12.79
(주)크래프톤,259960,2008/12,,,,,,,,,,,,,,
(주)크래프톤,259960,2009/12,,,,,,,,,,,,,,
(주)크래프톤,259960,2010/12,,,,,,,,,,,,,,
(주)크래프톤,259960,2011/12,,,,,,,,,,,,,,
(주)크래프톤,259960,2012/12,,,,,,,,,,,,,,
(주)크래프톤,259960,2013/12,,,,,,,,,,,,,,
(주)크래프톤,259960,2014/12,,,,,,,,,,,,,,
(주)크래프톤,259960,2015/12,,,,,,,,,,,,,,
(주)크래프톤,259960,2016/12,,,,,,,,,,,,,,
(주)크래프톤,259960,2017/12,,,,,,,,,,,,,,
(주)크래프톤,259960,2018/12,0,0,0,0,-281.49,0,-5568.03,0,0,0,0,0,0,0
(주)크래프톤,259960,2019/12,0,2521.25,0,191.53,-753.93,-39.88,21979.84,10606.92,0,0,0,0,0,0
(주)크래프톤,259960,2020/12,0,-95.84,638,37.3,-135.18,688.58,1982.74,148391.33,0,0,0,0,0,0
(주)크래프톤,259960,2021/12,0,10425.12,12538,19.36,38.09,1815.79,79094.61,535381.28,9.15,6.32,1.08,0.75,7.33,5.06
(주)크래프톤,259960,2022/12,5.95,-10.15,10388,14.52,41.74,-3.31,11101.66,102591.18,47.18,16.57,4.57,1.6,42.2,14.82
(주)포스코인터내셔널,047050,2007/12,0,0,1074,118.97,1.18,0,2254.08,9839.71,46.29,30.64,5.05,3.34,22.05,14.6
(주)포스코인터내셔널,047050,2008/12,70.16,-13.72,926,149.91,1.42,41.32,1337.21,10562.14,51.06,10.96,4.48,0.96,35.37,7.59
(주)포스코인터내셔널,047050,2009/12,9.6,41.6,1274,179.56,1.54,0.93,5465.88,13534.9,30.5,13.31,2.87,1.25,7.11,3.1
(주)포스코인터내셔널,047050,2010/12,-80.88,-98.23,22,371.01,0.21,40.52,-8131.61,6117.21,1863.2,1233.74,6.65,4.41,0,0
(주)포스코인터내셔널,047050,2011/12,628.88,7152.16,1558,414.47,1.27,19.75,-9191.67,4678.85,28.36,16.82,9.4,5.58,0,0
(주)포스코인터내셔널,047050,2012/12,-40.96,91.17,2812,229.23,0.83,-9.31,5621.47,7344.03,16.47,10.08,6.03,3.69,7.87,4.82
(주)포스코인터내셔널,047050,2013/12,-1.39,-56.69,1164,249.32,0.84,-2.41,-1499.84,5744.21,36.34,26.33,7.36,5.34,0,0
(주)포스코인터내셔널,047050,2014/12,149.52,30.84,1523,268.24,1.74,20.1,-3312.23,5986.32,27.97,19.01,7.12,4.84,0,0
(주)포스코인터내셔널,047050,2015/12,-0.66,-52.8,719,215.78,2.04,-15.33,9672.97,5977.74,44.17,22.19,5.31,2.67,3.28,1.65
(주)포스코인터내셔널,047050,2016/12,-11.7,51.14,1086,205.22,1.97,-8.67,7460.76,7202.86,27.11,10.86,4.09,1.64,3.95,1.58
(주)포스코인터내셔널,047050,2017/12,15.94,21.56,1234,194.77,1.69,35.51,2855.28,10224.42,23.36,14.21,2.82,1.72,10.1,6.15
(주)포스코인터내셔널,047050,2018/12,9.2,-34.98,792,213.43,1.65,11.57,-1337.99,11078.74,33.19,21.33,2.37,1.53,0,0
(주)포스코인터내셔널,047050,2019/12,47.47,96.07,1554,165.41,2.5,-2.42,12693.86,13584.45,13.45,10.43,1.54,1.19,1.65,1.28
(주)포스코인터내셔널,047050,2020/12,-25.28,6.4,1653,138.47,2.21,-15.47,7104.51,15358.15,12.04,5.23,1.3,0.56,2.8,1.22
(주)포스코인터내셔널,047050,2021/12,-13.89,-1.35,1631,190.97,1.2,58.79,-5147.78,15598.32,17.47,8.77,1.83,0.92,0,0
(주)포스코인터내셔널,047050,2022/12,38.05,43.85,2346,174.4,1.55,6.68,10619.71,16325.39,12.08,7.42,1.74,1.07,2.67,1.64
(주)포스코퓨처엠,003670,2007/12,0,0,2861,31.11,7.17,0,3457.16,21184.25,0,0,0,0,0,0
(주)포스코퓨처엠,003670,2008/12,54.34,49,4263,50.85,7.18,54.01,1952.89,25027.21,0,0,0,0,0,0
(주)포스코퓨처엠,003670,2009/12,29.25,31.41,5602,40.62,7.22,28.52,6256.85,29791.6,0,0,0,0,0,0
(주)포스코퓨처엠,003670,2010/12,68.46,72.84,9682,52.8,9.24,31.62,9541.86,39443.07,0,0,0,0,0,0
(주)포스코퓨처엠,003670,2011/12,67.5,61.55,15641,46.58,9.87,56.95,15318.23,53450.56,0,0,0,0,0,0
(주)포스코퓨처엠,003670,2012/12,-20.21,-14.98,13298,33.65,7.23,8.91,11179.17,64796.29,0,0,0,0,0,0
(주)포스코퓨처엠,003670,2013/12,-17.78,-23.68,10150,31.03,6,-0.91,19689.52,72649.96,0,0,0,0,0,0
(주)포스코퓨처엠,003670,2014/12,14.9,17.67,11942,27.58,6.63,3.9,8747.23,82429.07,0,0,0,0,0,0
(주)포스코퓨처엠,003670,2015/12,-39.42,-37.66,745,20.92,4.55,-11.67,8742.21,88074.24,0,0,0,0,0,0
(주)포스코퓨처엠,003670,2016/12,47.43,36.02,1013,19.61,7.32,-8.41,1282.15,9542.62,0,0,0,0,0,0
(주)포스코퓨처엠,003670,2017/12,27.74,21.82,1234,23.04,8.65,8.13,844.74,10440.7,0,0,0,0,0,0
(주)포스코퓨처엠,003670,2018/12,1.14,7.8,1330,20.76,7.59,15.21,1263.95,11226.29,0,0,0,0,0,0
(주)포스코퓨처엠,003670,2019/12,-14.01,14.08,1483,74.39,6.1,6.97,972.49,14711.83,39.5,27.68,3.98,2.79,60.15,42.16
(주)포스코퓨처엠,003670,2020/12,-30.97,-37.67,916,107.5,3.97,6.25,466.44,14943.34,120.11,36.03,7.36,2.21,235.83,70.75
(주)포스코퓨처엠,003670,2021/12,99.52,113.28,1557,61.34,6.22,27.25,1192.98,29746.6,118.44,65.8,6.2,3.45,154.66,85.92
(주)포스코퓨처엠,003670,2022/12,27.01,-3.59,1483,76.2,5.04,56.81,-866.78,30654.49,161.19,64.81,7.8,3.13,0,0
(주)풍산,103140,2008/12,,,,,,,,,,,,,,
(주)풍산,103140,2009/12,0,0,5265,100.64,8.62,0,-1329.24,28897.72,4.95,1.38,0.9,0.25,0,0
(주)풍산,103140,2010/12,30.66,-12.79,4592,122.57,8.99,25.28,1865.45,30803.4,11.15,4.02,1.66,0.6,27.45,9.89
(주)풍산,103140,2011/12,-29.38,-44.01,2571,129.43,6.05,4.89,2030.36,32621.87,20.58,8.74,1.62,0.69,26.05,11.06
(주)풍산,103140,2012/12,-4.74,18.29,3041,124.71,5.65,2.06,5608.21,34457.49,11.97,7.48,1.06,0.66,6.49,4.06
(주)풍산,103140,2013/12,4.17,-0.74,3019,119.98,5.8,1.34,3697.17,36465.89,11.45,7.13,0.95,0.59,9.34,5.82
(주)풍산,103140,2014/12,-5.78,10.35,3331,122.81,5.78,-5.45,375.82,38853.66,10.11,7.24,0.87,0.62,89.54,64.13
(주)풍산,103140,2015/12,-12.21,-16.18,2792,96.43,5.58,-9.03,11202.96,41301.76,11.56,8.03,0.78,0.54,2.88,2
(주)풍산,103140,2016/12,48.82,76.07,4916,89.78,8.33,-0.31,6438.8,42840.5,9.21,4.58,1.06,0.53,7.03,3.49
(주)풍산,103140,2017/12,10.65,7.86,5302,87.44,8.31,10.95,3785.53,45094.14,11.11,6.99,1.31,0.82,15.56,9.79
(주)풍산,103140,2018/12,-43.15,-58.26,2213,73.8,4.93,-4.2,2769.77,47897.37,23.91,10.24,1.1,0.47,19.1,8.18
(주)풍산,103140,2019/12,-54.36,-75.62,539,65.11,2.59,-13.03,6411.65,48263.32,61.38,37.09,0.69,0.41,5.16,3.12
(주)풍산,103140,2020/12,97.13,392.79,2658,58.27,4.94,3.39,2407.01,50489.92,11.2,5.08,0.59,0.27,12.36,5.61
(주)풍산,103140,2021/12,143.66,226.77,8687,66.88,9.15,31.45,-1234.92,58696.16,5.75,3.2,0.85,0.47,0,0
